NQM6,1781042398936795251,389296921,82754079,1781042398936795251,29096.750000000,23,1781042398936795251,29096.750000000,27,4,2026-06-10
NQM6,1781042398940828781,389296922,82754081,1781042398940828781,29096.750000000,24,1781042398936795251,29096.750000000,27,4,2026-06-10
NQM6,1781042399031585991,389296930,82754085,1781042399031585991,29096.500000000,25,1781042399031585991,29096.500000000,27,4,2026-06-10
NQM6,1781042399065078925,389296942,82754090,1781042399065078925,29096.250000000,25,1781042399065078925,29096.250000000,27,4,2026-06-10
NQM6,1781042399115060101,389296943,82754096,1781042399115060101,29096.000000000,26,1781042399115060101,29096.000000000,27,4,2026-06-10
NQM6,1781042399428326957,389296950,82754098,1781042399428326957,29096.000000000,27,1781042399115060101,29096.000000000,27,4,2026-06-10
NQM6,1781042399444718087,389296951,82754099,1781042399444718087,29096.000000000,28,1781042399115060101,29096.000000000,27,4,2026-06-10
NQM6,1781042399655758707,389296953,82754100,1781042399655758707,29096.000000000,29,1781042399115060101,29096.000000000,27,4,2026-06-10
NQM6,1781042399677396635,389296954,82754101,1781042399677396635,29096.000000000,30,1781042399115060101,29096.000000000,27,4,2026-06-10
NQM6,1781042399900640515,389296994,82754108,1781042399900640515,29095.000000000,23,1781042399900640515,29095.000000000,29,4,2026-06-10
NQM6,1781042399901386709,389297031,82754117,1781042399901386709,29094.750000000,23,1781042399901386709,29094.750000000,29,4,2026-06-10
NQM6,1781042399934263947,389297032,82754124,1781042399934263947,29093.500000000,23,1781042399934263947,29093.500000000,29,4,2026-06-10
NQM6,1781042399934418595,389297033,82754131,1781042399934418595,29090.250000000,25,1781042399934418595,29090.250000000,30,4,2026-06-10
NQM6,1781042399995043487,389297068,82754138,1781042399995043487,29094.750000000,30,1781042399995043487,29094.750000000,36,4,2026-06-10
NQM6,1781042400000000000,389297128,82754146,1781042400000000000,29095.000000000,1,1781042400000000000,29090.250000000,1,4,2026-06-10
NQM6,1781042400014147627,389297293,82754162,1781042400014147627,29096.000000000,12,1781042400000000000,29090.250000000,1,4,2026-06-10
NQM6,1781042400015321771,389297309,82754164,1781042400015321771,29095.000000000,1,1781042400000000000,29090.250000000,1,4,2026-06-10
NQM6,1781042400015729271,389297321,82754168,1781042400015729271,29096.000000000,12,1781042400000000000,29090.250000000,1,4,2026-06-10
NQM6,1781042400015868621,389297322,82754173,1781042400015729271,29096.000000000,12,1781042400015868621,29090.000000000,1,4,2026-06-10
NQM6,1781042400015916463,389297322,82754175,1781042400015916463,29090.250000000,1,1781042400015868621,29090.000000000,1,4,2026-06-10
NQM6,1781042400015986943,389297322,82754177,1781042400015986943,29090.250000000,2,1781042400015868621,29090.000000000,1,4,2026-06-10
NQM6,1781042400016553645,389297337,82754184,1781042400016553645,29096.000000000,13,1781042400015868621,29090.000000000,1,4,2026-06-10
NQM6,1781042400017955661,389297380,82754186,1781042400017955661,29095.750000000,1,1781042400015868621,29090.000000000,1,4,2026-06-10
NQM6,1781042400019068789,389297413,82754189,1781042400019068789,29095.750000000,2,1781042400015868621,29090.000000000,1,4,2026-06-10
NQM6,1781042400019365185,389297436,82754190,1781042400019365185,29095.500000000,1,1781042400015868621,29090.000000000,1,4,2026-06-10
NQM6,1781042400019397749,389297439,82754198,1781042400019397749,29096.000000000,13,1781042400015868621,29090.000000000,1,4,2026-06-10
NQM6,1781042400019603333,389297441,82754200,1781042400019603333,29095.500000000,1,1781042400015868621,29090.000000000,1,4,2026-06-10
NQM6,1781042400019797397,389297448,82754201,1781042400019797397,29095.500000000,2,1781042400015868621,29090.000000000,1,4,2026-06-10
NQM6,1781042400019802831,389297450,82754202,1781042400019797397,29095.500000000,2,1781042400019802831,29090.250000000,1,4,2026-06-10
NQM6,1781042400019975701,389297467,82754203,1781042400019975701,29095.250000000,1,1781042400019802831,29090.250000000,1,4,2026-06-10
NQM6,1781042400020179767,389297488,82754209,1781042400019975701,29095.250000000,1,1781042400020179767,29090.000000000,1,4,2026-06-10
NQM6,1781042400020524467,389297495,82754212,1781042400020524467,29095.250000000,2,1781042400020179767,29090.000000000,1,4,2026-06-10
NQM6,1781042400020549235,389297496,82754213,1781042400020549235,29095.250000000,1,1781042400020179767,29090.000000000,1,4,2026-06-10
NQM6,1781042400020666447,389297507,82754214,1781042400020666447,29095.000000000,1,1781042400020179767,29090.000000000,1,4,2026-06-10
NQM6,1781042400020802279,389297518,82754215,1781042400020802279,29095.000000000,2,1781042400020179767,29090.000000000,1,4,2026-06-10
NQM6,1781042400021087061,389297529,82754218,1781042400021087061,29094.750000000,1,1781042400020179767,29090.000000000,1,4,2026-06-10
NQM6,1781042400021244051,389297544,82754220,1781042400021244051,29094.750000000,2,1781042400020179767,29090.000000000,1,4,2026-06-10
NQM6,1781042400021363623,389297548,82754226,1781042400021244051,29094.750000000,2,1781042400021363623,29085.000000000,1,4,2026-06-10
NQM6,1781042400021560915,389297548,82754228,1781042400021560915,29094.500000000,1,1781042400021363623,29085.000000000,1,4,2026-06-10
NQM6,1781042400021784181,389297555,82754230,1781042400021784181,29094.500000000,2,1781042400021363623,29085.000000000,1,4,2026-06-10
NQM6,1781042400021785945,389297558,82754233,1781042400021784181,29094.500000000,2,1781042400021785945,29085.250000000,1,4,2026-06-10
NQM6,1781042400024235047,389297671,82754236,1781042400024235047,29094.500000000,1,1781042400021785945,29085.250000000,1,4,2026-06-10
NQM6,1781042400024452285,389297672,82754237,1781042400024452285,29094.250000000,1,1781042400021785945,29085.250000000,1,4,2026-06-10
NQM6,1781042400024471983,389297675,82754238,1781042400024452285,29094.250000000,1,1781042400024471983,29085.250000000,2,4,2026-06-10
NQM6,1781042400024473519,389297676,82754239,1781042400024452285,29094.250000000,1,1781042400024473519,29085.250000000,3,4,2026-06-10
NQM6,1781042400024563257,389297683,82754240,1781042400024563257,29094.250000000,2,1781042400024473519,29085.250000000,3,4,2026-06-10
NQM6,1781042400024594379,389297687,82754243,1781042400024563257,29094.250000000,2,1781042400024594379,29085.500000000,1,4,2026-06-10
NQM6,1781042400024667585,389297692,82754245,1781042400024667585,29094.000000000,1,1781042400024594379,29085.500000000,1,4,2026-06-10
NQM6,1781042400024711493,389297696,82754248,1781042400024667585,29094.000000000,1,1781042400024711493,29085.500000000,2,4,2026-06-10
NQM6,1781042400024766537,389297703,82754250,1781042400024766537,29094.000000000,2,1781042400024711493,29085.500000000,2,4,2026-06-10
NQM6,1781042400024810139,389297706,82754253,1781042400024766537,29094.000000000,2,1781042400024810139,29085.750000000,1,4,2026-06-10
NQM6,1781042400024875321,389297714,82754258,1781042400024875321,29093.750000000,1,1781042400024810139,29085.750000000,1,4,2026-06-10
NQM6,1781042400024909801,389297718,82754260,1781042400024875321,29093.750000000,1,1781042400024909801,29085.750000000,2,4,2026-06-10
NQM6,1781042400024985983,389297725,82754262,1781042400024985983,29093.750000000,2,1781042400024909801,29085.750000000,2,4,2026-06-10
NQM6,1781042400024992339,389297727,82754263,1781042400024985983,29093.750000000,2,1781042400024992339,29085.750000000,3,4,2026-06-10
NQM6,1781042400025027875,389297729,82754266,1781042400024985983,29093.750000000,2,1781042400025027875,29086.000000000,1,4,2026-06-10
NQM6,1781042400025103847,389297738,82754270,1781042400025103847,29093.500000000,1,1781042400025027875,29086.000000000,1,4,2026-06-10
