Record Date,Transaction Type,Transaction Type Description,Type A Depositary Amount,Type B Depositary Amount,Type C Depositary Amount,Total Amount,Table Number,Table Name,Sub Table Name,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2022-04-01,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,3,2022,2,04,01
2022-04-01,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,3,2022,2,04,01
2022-03-31,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,31
2022-03-31,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,31
2022-03-31,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,31
2022-03-31,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,31
2022-03-31,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,31
2022-03-31,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,31
2022-03-31,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,31
2022-03-31,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,31
2022-03-31,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,31
2022-03-31,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,31
2022-03-31,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,31
2022-03-30,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,30
2022-03-30,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,30
2022-03-30,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,30
2022-03-30,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,30
2022-03-30,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,30
2022-03-30,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,30
2022-03-30,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,30
2022-03-30,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,30
2022-03-30,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,30
2022-03-30,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,30
2022-03-30,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,30
2022-03-29,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,29
2022-03-29,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,29
2022-03-29,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,29
2022-03-29,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,29
2022-03-29,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,29
2022-03-29,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,29
2022-03-29,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,29
2022-03-29,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,29
2022-03-29,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,29
2022-03-29,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,29
2022-03-29,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,29
2022-03-28,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,28
2022-03-28,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,28
2022-03-28,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,28
2022-03-28,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,28
2022-03-28,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,28
2022-03-28,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,28
2022-03-28,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,28
2022-03-28,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,28
2022-03-28,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,28
2022-03-28,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,28
2022-03-28,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,28
2022-03-25,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,25
2022-03-25,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,25
2022-03-25,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,25
2022-03-25,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,25
2022-03-25,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,25
2022-03-25,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,25
2022-03-25,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,25
2022-03-25,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,25
2022-03-25,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,25
2022-03-25,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,25
2022-03-25,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,25
2022-03-24,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,24
2022-03-24,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,24
2022-03-24,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,24
2022-03-24,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,24
2022-03-24,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,24
2022-03-24,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,24
2022-03-24,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,24
2022-03-24,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,24
2022-03-24,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,24
2022-03-24,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,24
2022-03-24,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,24
2022-03-23,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,23
2022-03-23,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,23
2022-03-23,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,23
2022-03-23,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,23
2022-03-23,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,23
2022-03-23,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,23
2022-03-23,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,23
2022-03-23,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,23
2022-03-23,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,23
2022-03-23,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,23
2022-03-23,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,23
2022-03-22,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,22
2022-03-22,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,22
2022-03-22,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,22
2022-03-22,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,22
2022-03-22,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,22
2022-03-22,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,22
2022-03-22,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,22
2022-03-22,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,22
2022-03-22,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,22
2022-03-22,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,22
2022-03-22,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,22
2022-03-21,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,21
2022-03-21,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,21
2022-03-21,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,21
2022-03-21,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,21
2022-03-21,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,21
2022-03-21,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,21
2022-03-21,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,21
2022-03-21,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,21
2022-03-21,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,21
2022-03-21,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,21
2022-03-21,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,21
2022-03-18,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,18
2022-03-18,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,18
2022-03-18,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,18
2022-03-18,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,18
2022-03-18,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,18
2022-03-18,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,18
2022-03-18,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,18
2022-03-18,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,18
2022-03-18,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,18
2022-03-18,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,18
2022-03-18,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,18
2022-03-17,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,17
2022-03-17,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,17
2022-03-17,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,17
2022-03-17,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,17
2022-03-17,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,17
2022-03-17,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,17
2022-03-17,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,17
2022-03-17,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,17
2022-03-17,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,17
2022-03-17,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,17
2022-03-17,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,17
2022-03-16,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,16
2022-03-16,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,16
2022-03-16,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,16
2022-03-16,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,16
2022-03-16,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,16
2022-03-16,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,16
2022-03-16,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,16
2022-03-16,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,16
2022-03-16,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,16
2022-03-16,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,16
2022-03-16,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,16
2022-03-15,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,15
2022-03-15,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,15
2022-03-15,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,15
2022-03-15,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,15
2022-03-15,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,15
2022-03-15,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,15
2022-03-15,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,15
2022-03-15,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,15
2022-03-15,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,15
2022-03-15,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,15
2022-03-15,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,15
2022-03-14,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,14
2022-03-14,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,14
2022-03-14,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,14
2022-03-14,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,14
2022-03-14,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,14
2022-03-14,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,14
2022-03-14,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,14
2022-03-14,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,14
2022-03-14,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,14
2022-03-14,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,14
2022-03-14,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,14
2022-03-11,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,11
2022-03-11,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,11
2022-03-11,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,11
2022-03-11,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,11
2022-03-11,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,11
2022-03-11,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,11
2022-03-11,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,11
2022-03-11,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,11
2022-03-11,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,11
2022-03-11,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,11
2022-03-11,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,11
2022-03-10,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,10
2022-03-10,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,10
2022-03-10,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,10
2022-03-10,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,10
2022-03-10,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,10
2022-03-10,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,10
2022-03-10,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,10
2022-03-10,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,10
2022-03-10,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,10
2022-03-10,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,10
2022-03-10,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,10
2022-03-09,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,09
2022-03-09,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,09
2022-03-09,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,09
2022-03-09,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,09
2022-03-09,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,09
2022-03-09,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,09
2022-03-09,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,09
2022-03-09,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,09
2022-03-09,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,09
2022-03-09,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,09
2022-03-09,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,09
2022-03-08,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,08
2022-03-08,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,08
2022-03-08,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,08
2022-03-08,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,08
2022-03-08,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,08
2022-03-08,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,08
2022-03-08,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,08
2022-03-08,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,08
2022-03-08,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,08
2022-03-08,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,08
2022-03-08,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,08
2022-03-07,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,07
2022-03-07,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,07
2022-03-07,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,07
2022-03-07,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,07
2022-03-07,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,07
2022-03-07,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,07
2022-03-07,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,07
