ei,xi,pnl,slv,root
2024-06-24 07:00:00,2024-06-24 07:15:00,-88.2053571428612,ZB#0,ZB
2024-06-24 08:05:00,2024-06-24 08:15:00,-39.098214285708195,ZB#2,ZB
2024-06-24 11:30:00,2024-06-24 11:35:00,26.75,ZB#1,ZB
2024-06-24 12:20:00,2024-06-24 12:25:00,-70.3482142857082,ZB#0,ZB
2024-06-24 16:15:00,2024-06-24 16:20:00,58.0,ZB#2,ZB
2024-06-24 16:20:00,2024-06-24 17:00:00,-101.5982142857082,ZB#0,ZB
2024-06-24 19:00:00,2024-06-24 19:05:00,58.0,ZB#0,ZB
2024-06-24 19:00:00,2024-06-24 19:05:00,58.0,ZB#2,ZB
2024-06-24 23:00:00,2024-06-24 23:55:00,-56.9553571428612,ZB#0,ZB
2024-06-25 00:10:00,2024-06-25 00:10:00,-35.75,ZB#1,ZB
2024-06-25 00:10:00,2024-06-25 00:15:00,11.125,ZN#5,ZN
2024-06-25 01:20:00,2024-06-25 01:25:00,26.75,ZB#2,ZB
2024-06-25 01:30:00,2024-06-25 01:35:00,26.75,ZN#3,ZN
2024-06-25 02:05:00,2024-06-25 02:20:00,11.125,ZN#4,ZN
2024-06-25 02:20:00,2024-06-25 02:25:00,11.125,ZN#5,ZN
2024-06-25 01:00:00,2024-06-25 02:30:00,58.0,ZB#0,ZB
2024-06-25 02:45:00,2024-06-25 02:50:00,-35.75,ZB#2,ZB
2024-06-25 03:10:00,2024-06-25 03:15:00,26.75,ZB#0,ZB
2024-06-25 04:05:00,2024-06-25 04:30:00,-35.75,ZN#4,ZN
2024-06-25 05:05:00,2024-06-25 05:10:00,11.125,ZN#5,ZN
2024-06-25 05:55:00,2024-06-25 06:05:00,-56.9553571428612,ZB#0,ZB
2024-06-25 06:05:00,2024-06-25 06:10:00,26.75,ZB#1,ZB
2024-06-25 06:15:00,2024-06-25 06:25:00,26.75,ZN#4,ZN
2024-06-25 06:30:00,2024-06-25 06:50:00,-36.308035714291805,ZN#3,ZN
2024-06-25 07:10:00,2024-06-25 07:20:00,58.0,ZB#2,ZB
2024-06-25 08:15:00,2024-06-25 08:20:00,58.0,ZB#1,ZB
2024-06-25 08:15:00,2024-06-25 08:30:00,58.0,ZB#2,ZB
2024-06-25 08:15:00,2024-06-25 08:35:00,89.25,ZB#0,ZB
2024-06-25 17:20:00,2024-06-25 17:35:00,-67.0,ZB#2,ZB
2024-06-25 18:55:00,2024-06-25 19:00:00,58.0,ZB#0,ZB
2024-06-25 19:25:00,2024-06-25 19:35:00,58.0,ZB#2,ZB
2024-06-25 22:15:00,2024-06-25 23:15:00,-67.0,ZB#2,ZB
2024-06-25 23:25:00,2024-06-25 23:30:00,26.75,ZB#2,ZB
2024-06-25 23:10:00,2024-06-25 23:35:00,58.0,ZB#0,ZB
2024-06-25 23:35:00,2024-06-25 23:40:00,26.75,ZB#1,ZB
2024-06-26 00:10:00,2024-06-26 00:15:00,3.3125,ZN#5,ZN
2024-06-26 01:40:00,2024-06-26 03:05:00,-31.84375,ZN#3,ZN
2024-06-26 03:00:00,2024-06-26 03:05:00,-20.125,ZN#4,ZN
2024-06-26 03:20:00,2024-06-26 03:25:00,58.0,ZB#0,ZB
2024-06-26 03:00:00,2024-06-26 03:25:00,-35.75,ZN#5,ZN
2024-06-26 03:30:00,2024-06-26 03:35:00,58.0,ZB#2,ZB
2024-06-26 05:15:00,2024-06-26 05:20:00,11.125,ZN#4,ZN
2024-06-26 05:40:00,2024-06-26 05:45:00,26.75,ZB#1,ZB
2024-06-26 05:50:00,2024-06-26 05:55:00,11.125,ZN#5,ZN
2024-06-26 05:40:00,2024-06-26 06:00:00,-65.8839285714306,ZB#0,ZB
2024-06-26 06:00:00,2024-06-26 06:05:00,26.75,ZB#2,ZB
2024-06-26 06:00:00,2024-06-26 06:10:00,26.75,ZN#3,ZN
2024-06-26 07:25:00,2024-06-26 07:30:00,58.0,ZB#2,ZB
2024-06-26 09:10:00,2024-06-26 09:15:00,58.0,ZB#2,ZB
2024-06-26 10:25:00,2024-06-26 10:30:00,58.0,ZB#0,ZB
2024-06-26 12:15:00,2024-06-26 12:20:00,58.0,ZB#2,ZB
2024-06-26 17:00:00,2024-06-26 17:05:00,58.0,ZB#2,ZB
2024-06-26 20:00:00,2024-06-26 20:10:00,58.0,ZB#2,ZB
2024-06-26 23:00:00,2024-06-26 23:10:00,26.75,ZB#0,ZB
2024-06-26 23:00:00,2024-06-26 23:10:00,26.75,ZB#1,ZB
2024-06-27 01:20:00,2024-06-27 01:30:00,-64.7678571428612,ZB#1,ZB
2024-06-27 01:20:00,2024-06-27 01:40:00,-43.004464285708195,ZN#5,ZN
2024-06-27 03:00:00,2024-06-27 03:25:00,58.0,ZB#0,ZB
2024-06-27 02:30:00,2024-06-27 04:00:00,26.75,ZN#4,ZN
2024-06-27 04:00:00,2024-06-27 04:05:00,33.4464285714306,ZB#2,ZB
2024-06-27 04:05:00,2024-06-27 04:10:00,26.75,ZN#3,ZN
2024-06-27 05:20:00,2024-06-27 05:25:00,58.0,ZB#2,ZB
2024-06-27 05:20:00,2024-06-27 05:30:00,-14.544642857138797,ZB#0,ZB
2024-06-27 05:55:00,2024-06-27 06:00:00,11.125,ZN#4,ZN
2024-06-27 06:15:00,2024-06-27 06:35:00,26.75,ZN#5,ZN
2024-06-27 06:40:00,2024-06-27 06:45:00,58.0,ZB#2,ZB
2024-06-27 06:40:00,2024-06-27 06:45:00,26.75,ZB#1,ZB
2024-06-27 08:30:00,2024-06-27 08:35:00,-67.0,ZB#2,ZB
2024-06-27 18:20:00,2024-06-27 18:45:00,89.25,ZB#0,ZB
2024-06-27 22:05:00,2024-06-27 22:15:00,58.0,ZB#2,ZB
2024-06-27 22:35:00,2024-06-27 23:00:00,58.0,ZB#0,ZB
2024-06-27 23:15:00,2024-06-27 23:20:00,26.75,ZB#2,ZB
2024-06-27 23:20:00,2024-06-27 23:30:00,26.75,ZB#1,ZB
2024-06-28 00:00:00,2024-06-28 00:05:00,11.125,ZN#5,ZN
2024-06-28 00:20:00,2024-06-28 00:25:00,-25.1473214285694,ZN#3,ZN
2024-06-28 03:15:00,2024-06-28 03:20:00,26.75,ZN#5,ZN
2024-06-28 03:05:00,2024-06-28 03:40:00,58.0,ZB#1,ZB
2024-06-28 03:05:00,2024-06-28 03:40:00,58.0,ZB#0,ZB
2024-06-28 03:20:00,2024-06-28 04:05:00,26.75,ZN#4,ZN
2024-06-28 04:35:00,2024-06-28 04:40:00,26.75,ZN#3,ZN
2024-06-28 05:05:00,2024-06-28 05:10:00,58.0,ZB#0,ZB
2024-06-28 05:30:00,2024-06-28 05:35:00,26.75,ZN#4,ZN
2024-06-28 05:15:00,2024-06-28 05:40:00,26.75,ZN#5,ZN
2024-06-28 05:45:00,2024-06-28 05:55:00,58.0,ZB#2,ZB
2024-06-28 05:55:00,2024-06-28 06:00:00,26.75,ZB#1,ZB
2024-06-28 07:10:00,2024-06-28 07:15:00,58.0,ZB#2,ZB
2024-06-28 08:40:00,2024-06-28 09:00:00,-59.1875,ZB#2,ZB
2024-06-28 09:35:00,2024-06-28 09:50:00,89.25,ZB#0,ZB
2024-06-28 11:00:00,2024-06-28 11:15:00,-67.0,ZB#2,ZB
2024-06-28 12:05:00,2024-06-28 12:10:00,58.0,ZB#1,ZB
2024-06-28 18:35:00,2024-06-28 18:45:00,-59.1875,ZB#0,ZB
2024-06-28 19:00:00,2024-06-28 19:10:00,-67.0,ZB#1,ZB
2024-07-01 00:00:00,2024-07-01 00:05:00,26.75,ZN#5,ZN
2024-07-01 03:15:00,2024-07-01 03:25:00,58.0,ZB#0,ZB
2024-07-01 03:00:00,2024-07-01 03:45:00,58.0,ZB#1,ZB
2024-07-01 04:55:00,2024-07-01 05:00:00,26.75,ZN#5,ZN
2024-07-01 05:35:00,2024-07-01 05:40:00,26.75,ZN#4,ZN
2024-07-01 05:40:00,2024-07-01 05:50:00,58.0,ZB#2,ZB
2024-07-01 06:10:00,2024-07-01 06:15:00,89.25,ZB#0,ZB
2024-07-01 06:15:00,2024-07-01 06:20:00,42.375,ZN#3,ZN
2024-07-01 09:50:00,2024-07-01 10:15:00,89.25,ZB#0,ZB
2024-07-01 18:30:00,2024-07-01 18:35:00,-64.7678571428612,ZB#0,ZB
2024-07-01 23:40:00,2024-07-01 23:45:00,58.0,ZB#0,ZB
2024-07-02 00:20:00,2024-07-02 00:35:00,26.75,ZN#5,ZN
2024-07-02 00:15:00,2024-07-02 00:45:00,26.75,ZN#3,ZN
2024-07-02 02:40:00,2024-07-02 02:45:00,26.75,ZN#5,ZN
2024-07-02 02:50:00,2024-07-02 03:10:00,58.0,ZB#1,ZB
2024-07-02 02:50:00,2024-07-02 03:10:00,58.0,ZB#2,ZB
2024-07-02 03:40:00,2024-07-02 03:45:00,11.125,ZN#4,ZN
2024-07-02 02:40:00,2024-07-02 04:00:00,58.0,ZB#0,ZB
2024-07-02 06:00:00,2024-07-02 06:05:00,-25.705357142861203,ZB#1,ZB
2024-07-02 05:55:00,2024-07-02 06:05:00,-26.263392857138797,ZN#3,ZN
2024-07-02 06:00:00,2024-07-02 06:05:00,11.125,ZN#4,ZN
2024-07-02 06:00:00,2024-07-02 06:25:00,-36.8660714285694,ZB#2,ZB
2024-07-02 05:55:00,2024-07-02 06:25:00,-68.1160714285694,ZB#0,ZB
2024-07-02 06:45:00,2024-07-02 06:50:00,11.125,ZN#5,ZN
2024-07-02 17:10:00,2024-07-02 17:35:00,89.25,ZB#0,ZB
2024-07-02 17:25:00,2024-07-02 17:45:00,58.0,ZB#1,ZB
2024-07-02 17:50:00,2024-07-02 18:00:00,58.0,ZB#2,ZB
2024-07-02 22:15:00,2024-07-02 22:55:00,58.0,ZB#0,ZB
2024-07-03 00:00:00,2024-07-03 00:05:00,6.1026785714306016,ZN#5,ZN
2024-07-03 00:35:00,2024-07-03 00:40:00,26.75,ZB#2,ZB
2024-07-03 00:35:00,2024-07-03 00:40:00,-34.6339285714306,ZB#0,ZB
2024-07-03 00:35:00,2024-07-03 00:40:00,26.75,ZB#1,ZB
2024-07-03 00:35:00,2024-07-03 00:55:00,-33.5178571428612,ZN#3,ZN
2024-07-03 02:00:00,2024-07-03 02:05:00,26.75,ZN#5,ZN
2024-07-03 02:50:00,2024-07-03 03:05:00,58.0,ZB#0,ZB
2024-07-03 02:05:00,2024-07-03 03:05:00,-35.75,ZN#4,ZN
2024-07-03 03:10:00,2024-07-03 03:15:00,26.75,ZB#1,ZB
2024-07-03 04:15:00,2024-07-03 04:20:00,26.75,ZB#2,ZB
2024-07-03 04:30:00,2024-07-03 04:35:00,11.125,ZN#5,ZN
2024-07-03 04:50:00,2024-07-03 05:05:00,26.75,ZN#3,ZN
2024-07-03 04:55:00,2024-07-03 05:05:00,58.0,ZB#0,ZB
2024-07-03 05:55:00,2024-07-03 06:00:00,-36.8660714285694,ZB#1,ZB
2024-07-03 06:20:00,2024-07-03 06:25:00,8.892857142861203,ZB#2,ZB
2024-07-03 06:25:00,2024-07-03 06:30:00,11.125,ZN#4,ZN
2024-07-03 06:35:00,2024-07-03 06:40:00,-34.6339285714306,ZN#5,ZN
2024-07-03 08:15:00,2024-07-03 08:20:00,-27.9375,ZB#0,ZB
2024-07-03 10:40:00,2024-07-03 10:45:00,58.0,ZB#2,ZB
2024-07-03 19:55:00,2024-07-03 20:00:00,58.0,ZB#0,ZB
2024-07-04 00:00:00,2024-07-04 00:15:00,-12.3125,ZN#3,ZN
2024-07-04 00:25:00,2024-07-04 00:30:00,-15.102678571430602,ZN#5,ZN
2024-07-04 00:10:00,2024-07-04 00:45:00,58.0,ZB#0,ZB
2024-07-04 00:40:00,2024-07-04 00:45:00,2.1964285714306016,ZB#1,ZB
2024-07-04 00:55:00,2024-07-04 01:05:00,26.75,ZB#2,ZB
2024-07-04 02:40:00,2024-07-04 02:45:00,11.125,ZN#5,ZN
2024-07-04 02:40:00,2024-07-04 02:45:00,11.125,ZN#4,ZN
2024-07-04 03:35:00,2024-07-04 03:40:00,26.75,ZB#0,ZB
2024-07-04 04:00:00,2024-07-04 04:25:00,26.75,ZN#3,ZN
2024-07-04 04:55:00,2024-07-04 05:00:00,11.125,ZN#5,ZN
2024-07-04 06:00:00,2024-07-04 06:05:00,26.75,ZB#1,ZB
2024-07-04 06:10:00,2024-07-04 06:15:00,26.75,ZB#2,ZB
2024-07-04 07:30:00,2024-07-04 07:35:00,26.75,ZB#2,ZB
2024-07-04 07:40:00,2024-07-04 07:45:00,58.0,ZB#0,ZB
2024-07-04 08:50:00,2024-07-04 09:10:00,-36.8660714285694,ZB#2,ZB
2024-07-04 10:10:00,2024-07-04 10:15:00,58.0,ZB#0,ZB
2024-07-04 10:25:00,2024-07-04 10:30:00,26.75,ZB#1,ZB
2024-07-04 12:10:00,2024-07-04 12:15:00,26.75,ZB#2,ZB
2024-07-04 12:40:00,2024-07-04 12:45:00,58.0,ZB#0,ZB
2024-07-04 14:55:00,2024-07-04 15:00:00,26.75,ZB#0,ZB
2024-07-04 14:35:00,2024-07-04 15:00:00,-31.285714285708195,ZB#2,ZB
2024-07-04 22:00:00,2024-07-04 22:00:00,-35.75,ZB#2,ZB
2024-07-04 22:00:00,2024-07-04 22:00:00,-35.75,ZB#1,ZB
2024-07-05 03:55:00,2024-07-05 04:05:00,26.75,ZN#3,ZN
2024-07-05 04:15:00,2024-07-05 05:10:00,-25.705357142861203,ZB#0,ZB
2024-07-05 05:30:00,2024-07-05 05:35:00,26.75,ZB#2,ZB
2024-07-05 05:50:00,2024-07-05 05:55:00,26.75,ZB#1,ZB
2024-07-05 06:05:00,2024-07-05 06:10:00,11.125,ZN#5,ZN
2024-07-05 06:15:00,2024-07-05 06:50:00,58.0,ZB#0,ZB
2024-07-05 07:45:00,2024-07-05 07:55:00,58.0,ZB#2,ZB
2024-07-05 09:40:00,2024-07-05 09:45:00,-25.705357142861203,ZB#0,ZB
2024-07-05 11:35:00,2024-07-05 11:40:00,58.0,ZB#2,ZB
2024-07-05 17:50:00,2024-07-05 17:55:00,-64.7678571428612,ZB#0,ZB
2024-07-05 18:05:00,2024-07-05 18:10:00,58.0,ZB#2,ZB
2024-07-07 23:35:00,2024-07-07 23:55:00,58.0,ZB#0,ZB
2024-07-08 01:50:00,2024-07-08 02:25:00,89.25,ZB#0,ZB
2024-07-08 02:25:00,2024-07-08 02:30:00,58.0,ZB#2,ZB
2024-07-08 02:50:00,2024-07-08 03:10:00,26.75,ZN#4,ZN
2024-07-08 03:35:00,2024-07-08 03:40:00,26.75,ZB#2,ZB
2024-07-08 04:05:00,2024-07-08 04:10:00,11.125,ZN#5,ZN
2024-07-08 04:10:00,2024-07-08 04:20:00,26.75,ZB#0,ZB
2024-07-08 05:05:00,2024-07-08 05:10:00,26.75,ZB#2,ZB
2024-07-08 05:05:00,2024-07-08 05:10:00,11.125,ZN#4,ZN
2024-07-08 06:05:00,2024-07-08 06:05:00,-35.75,ZB#1,ZB
2024-07-08 02:25:00,2024-07-08 06:05:00,-37.4241071428612,ZN#3,ZN
2024-07-08 06:20:00,2024-07-08 06:25:00,26.75,ZN#5,ZN
2024-07-08 06:20:00,2024-07-08 06:30:00,-5.6160714285693984,ZB#2,ZB
2024-07-08 06:20:00,2024-07-08 06:30:00,-42.4464285714306,ZB#0,ZB
2024-07-08 10:05:00,2024-07-08 10:20:00,-31.285714285708195,ZB#0,ZB
2024-07-08 10:20:00,2024-07-08 10:25:00,26.75,ZB#1,ZB
2024-07-08 10:35:00,2024-07-08 10:40:00,58.0,ZB#2,ZB
2024-07-08 12:20:00,2024-07-08 12:25:00,51.3035714285694,ZB#2,ZB
2024-07-08 17:05:00,2024-07-08 17:10:00,-64.7678571428612,ZB#2,ZB
2024-07-08 17:15:00,2024-07-08 17:30:00,89.25,ZB#0,ZB
2024-07-08 20:20:00,2024-07-08 20:30:00,58.0,ZB#2,ZB
2024-07-08 22:55:00,2024-07-08 23:00:00,26.75,ZB#2,ZB
2024-07-08 22:55:00,2024-07-08 23:00:00,26.75,ZB#1,ZB
2024-07-08 22:15:00,2024-07-08 23:55:00,58.0,ZB#0,ZB
2024-07-09 00:15:00,2024-07-09 00:15:00,-35.75,ZB#2,ZB
2024-07-09 00:15:00,2024-07-09 00:20:00,-1.1517857142918047,ZN#5,ZN
2024-07-09 00:50:00,2024-07-09 00:55:00,26.75,ZN#3,ZN
2024-07-09 02:20:00,2024-07-09 02:25:00,11.125,ZN#4,ZN
2024-07-09 00:50:00,2024-07-09 02:45:00,-35.75,ZB#0,ZB
2024-07-09 02:40:00,2024-07-09 02:50:00,11.125,ZN#5,ZN
2024-07-09 03:10:00,2024-07-09 03:15:00,26.75,ZB#0,ZB
2024-07-09 04:20:00,2024-07-09 04:25:00,11.125,ZN#4,ZN
2024-07-09 04:20:00,2024-07-09 04:30:00,26.75,ZB#2,ZB
2024-07-09 05:00:00,2024-07-09 05:05:00,11.125,ZN#5,ZN
2024-07-09 05:40:00,2024-07-09 05:45:00,26.75,ZB#0,ZB
2024-07-09 06:25:00,2024-07-09 06:25:00,-35.75,ZB#2,ZB
2024-07-09 06:25:00,2024-07-09 06:30:00,11.125,ZN#4,ZN
2024-07-09 07:30:00,2024-07-09 07:35:00,26.75,ZB#1,ZB
2024-07-09 07:30:00,2024-07-09 07:45:00,58.0,ZB#2,ZB
2024-07-09 07:45:00,2024-07-09 07:50:00,-90.4375,ZB#0,ZB
2024-07-09 06:55:00,2024-07-09 07:55:00,42.375,ZN#3,ZN
2024-07-09 09:10:00,2024-07-09 09:25:00,58.0,ZB#2,ZB
2024-07-09 10:35:00,2024-07-09 10:40:00,26.75,ZB#1,ZB
2024-07-09 10:50:00,2024-07-09 10:55:00,58.0,ZB#0,ZB
2024-07-09 11:30:00,2024-07-09 11:35:00,58.0,ZB#2,ZB
2024-07-09 22:35:00,2024-07-09 22:40:00,26.75,ZB#1,ZB
2024-07-09 23:35:00,2024-07-09 23:40:00,26.75,ZB#2,ZB
2024-07-10 00:00:00,2024-07-10 00:00:00,-20.125,ZN#5,ZN
2024-07-09 22:10:00,2024-07-10 00:15:00,-73.6964285714306,ZB#0,ZB
2024-07-10 00:35:00,2024-07-10 00:45:00,-45.7946428571388,ZB#0,ZB
2024-07-10 00:45:00,2024-07-10 00:50:00,11.683035714291805,ZN#3,ZN
2024-07-10 02:00:00,2024-07-10 02:05:00,11.125,ZN#5,ZN
2024-07-10 02:35:00,2024-07-10 02:40:00,26.75,ZN#4,ZN
2024-07-10 02:35:00,2024-07-10 02:40:00,26.75,ZB#1,ZB
2024-07-10 02:35:00,2024-07-10 02:45:00,58.0,ZB#2,ZB
2024-07-10 02:45:00,2024-07-10 02:55:00,58.0,ZB#0,ZB
2024-07-10 04:40:00,2024-07-10 04:45:00,11.125,ZN#5,ZN
2024-07-10 04:45:00,2024-07-10 04:55:00,11.125,ZN#4,ZN
2024-07-10 04:50:00,2024-07-10 05:00:00,-35.75,ZB#2,ZB
2024-07-10 05:00:00,2024-07-10 05:05:00,26.75,ZN#3,ZN
2024-07-10 05:05:00,2024-07-10 05:10:00,26.75,ZB#0,ZB
2024-07-10 05:50:00,2024-07-10 05:55:00,26.75,ZB#1,ZB
2024-07-10 08:10:00,2024-07-10 09:55:00,89.25,ZB#0,ZB
2024-07-10 11:20:00,2024-07-10 11:35:00,-48.026785714291805,ZB#0,ZB
2024-07-10 11:35:00,2024-07-10 11:40:00,58.0,ZB#2,ZB
2024-07-11 00:05:00,2024-07-11 00:10:00,11.125,ZN#5,ZN
2024-07-10 23:25:00,2024-07-11 00:20:00,-67.0,ZB#2,ZB
2024-07-11 00:25:00,2024-07-11 00:30:00,26.75,ZB#2,ZB
2024-07-10 22:55:00,2024-07-11 00:45:00,-73.6964285714306,ZB#0,ZB
2024-07-11 00:50:00,2024-07-11 00:55:00,11.125,ZN#3,ZN
2024-07-11 00:55:00,2024-07-11 01:20:00,58.0,ZB#0,ZB
2024-07-11 01:25:00,2024-07-11 02:15:00,58.0,ZB#2,ZB
2024-07-11 02:15:00,2024-07-11 02:20:00,11.125,ZN#5,ZN
2024-07-11 02:15:00,2024-07-11 02:20:00,11.125,ZN#4,ZN
2024-07-11 04:15:00,2024-07-11 04:20:00,11.125,ZN#5,ZN
2024-07-11 04:15:00,2024-07-11 04:20:00,11.125,ZN#4,ZN
2024-07-11 04:30:00,2024-07-11 04:55:00,-20.125,ZB#1,ZB
2024-07-11 04:50:00,2024-07-11 04:55:00,-13.986607142861203,ZN#3,ZN
2024-07-11 03:55:00,2024-07-11 04:55:00,-51.375,ZB#0,ZB
2024-07-11 06:15:00,2024-07-11 06:20:00,11.125,ZN#4,ZN
2024-07-11 06:15:00,2024-07-11 06:25:00,-51.375,ZB#0,ZB
2024-07-11 07:15:00,2024-07-11 07:20:00,11.125,ZN#5,ZN
2024-07-11 08:30:00,2024-07-11 08:35:00,58.0,ZB#2,ZB
2024-07-11 10:10:00,2024-07-11 10:15:00,11.125,ZB#2,ZB
2024-07-11 11:05:00,2024-07-11 11:15:00,89.25,ZB#0,ZB
2024-07-11 11:45:00,2024-07-11 11:50:00,58.0,ZB#1,ZB
2024-07-11 19:55:00,2024-07-11 20:05:00,89.25,ZB#0,ZB
2024-07-11 23:15:00,2024-07-11 23:45:00,58.0,ZB#2,ZB
2024-07-11 23:45:00,2024-07-11 23:50:00,-14.544642857138797,ZB#0,ZB
2024-07-12 02:30:00,2024-07-12 02:40:00,26.75,ZB#1,ZB
2024-07-12 03:00:00,2024-07-12 03:05:00,58.0,ZB#0,ZB
2024-07-12 03:00:00,2024-07-12 03:10:00,26.75,ZB#2,ZB
2024-07-12 02:30:00,2024-07-12 03:30:00,-29.0535714285694,ZN#5,ZN
2024-07-12 04:25:00,2024-07-12 04:30:00,26.75,ZB#2,ZB
2024-07-12 04:25:00,2024-07-12 04:45:00,-33.5178571428612,ZN#3,ZN
2024-07-12 06:10:00,2024-07-12 06:15:00,11.125,ZN#5,ZN
2024-07-12 06:10:00,2024-07-12 06:15:00,26.75,ZB#0,ZB
2024-07-12 06:15:00,2024-07-12 06:15:00,-35.75,ZB#1,ZB
2024-07-12 07:00:00,2024-07-12 07:05:00,26.75,ZN#4,ZN
2024-07-12 07:10:00,2024-07-12 07:10:00,-35.75,ZB#2,ZB
2024-07-12 08:10:00,2024-07-12 08:30:00,89.25,ZB#0,ZB
2024-07-12 08:55:00,2024-07-12 09:10:00,58.0,ZB#2,ZB
2024-07-12 10:45:00,2024-07-12 10:50:00,-42.4464285714306,ZB#0,ZB
2024-07-12 11:15:00,2024-07-12 12:05:00,-64.7678571428612,ZB#2,ZB
2024-07-12 17:40:00,2024-07-12 17:55:00,89.25,ZB#0,ZB
2024-07-12 19:35:00,2024-07-12 19:40:00,58.0,ZB#2,ZB
2024-07-12 20:00:00,2024-07-12 20:05:00,-64.7678571428612,ZB#0,ZB
2024-07-15 00:10:00,2024-07-15 00:20:00,42.375,ZN#3,ZN
2024-07-15 00:15:00,2024-07-15 00:40:00,89.25,ZB#0,ZB
2024-07-15 02:05:00,2024-07-15 02:30:00,26.75,ZN#4,ZN
2024-07-15 03:25:00,2024-07-15 03:30:00,26.75,ZB#2,ZB
2024-07-15 03:05:00,2024-07-15 03:35:00,58.0,ZB#0,ZB
2024-07-15 03:00:00,2024-07-15 04:00:00,-35.75,ZN#5,ZN
2024-07-15 04:05:00,2024-07-15 04:10:00,11.125,ZN#4,ZN
2024-07-15 04:45:00,2024-07-15 04:55:00,-35.75,ZB#2,ZB
2024-07-15 05:50:00,2024-07-15 05:50:00,-35.75,ZB#2,ZB
2024-07-15 05:15:00,2024-07-15 05:50:00,-45.7946428571388,ZB#0,ZB
2024-07-15 06:00:00,2024-07-15 06:05:00,11.125,ZN#5,ZN
2024-07-15 06:05:00,2024-07-15 06:10:00,-35.75,ZN#4,ZN
2024-07-15 06:10:00,2024-07-15 06:25:00,42.375,ZN#3,ZN
2024-07-15 09:15:00,2024-07-15 09:35:00,-79.2767857142918,ZB#0,ZB
2024-07-15 09:55:00,2024-07-15 09:55:00,-67.0,ZB#2,ZB
2024-07-15 18:55:00,2024-07-15 19:05:00,-96.0178571428612,ZB#0,ZB
2024-07-15 19:35:00,2024-07-15 19:45:00,-67.0,ZB#1,ZB
2024-07-15 19:45:00,2024-07-15 19:50:00,-27.9375,ZB#2,ZB
2024-07-16 00:10:00,2024-07-16 00:15:00,-15.102678571430602,ZN#3,ZN
2024-07-16 01:10:00,2024-07-16 01:20:00,58.0,ZB#0,ZB
2024-07-16 02:05:00,2024-07-16 02:15:00,26.75,ZB#2,ZB
2024-07-16 02:15:00,2024-07-16 02:20:00,26.75,ZB#1,ZB
2024-07-16 02:35:00,2024-07-16 02:40:00,11.125,ZN#4,ZN
2024-07-16 03:10:00,2024-07-16 03:15:00,11.125,ZN#5,ZN
2024-07-16 04:30:00,2024-07-16 04:35:00,26.75,ZB#0,ZB
2024-07-16 05:10:00,2024-07-16 05:15:00,11.125,ZN#5,ZN
2024-07-16 05:10:00,2024-07-16 05:15:00,26.75,ZB#2,ZB
2024-07-16 05:10:00,2024-07-16 05:30:00,26.75,ZN#3,ZN
2024-07-16 06:40:00,2024-07-16 06:45:00,26.75,ZB#1,ZB
2024-07-16 11:20:00,2024-07-16 11:30:00,89.25,ZB#0,ZB
2024-07-17 00:00:00,2024-07-17 00:05:00,11.125,ZN#5,ZN
2024-07-17 00:10:00,2024-07-17 00:10:00,-35.75,ZB#2,ZB
2024-07-17 00:10:00,2024-07-17 00:15:00,1.638392857138797,ZN#3,ZN
2024-07-17 00:25:00,2024-07-17 00:30:00,58.0,ZB#0,ZB
2024-07-17 02:00:00,2024-07-17 02:10:00,26.75,ZB#1,ZB
2024-07-17 02:20:00,2024-07-17 02:25:00,11.125,ZN#4,ZN
2024-07-17 02:00:00,2024-07-17 02:35:00,-67.0,ZB#2,ZB
2024-07-17 03:45:00,2024-07-17 03:55:00,58.0,ZB#0,ZB
2024-07-17 04:00:00,2024-07-17 04:05:00,11.125,ZN#5,ZN
2024-07-17 04:30:00,2024-07-17 04:30:00,-20.125,ZN#4,ZN
2024-07-17 04:55:00,2024-07-17 05:00:00,26.75,ZB#1,ZB
2024-07-17 04:35:00,2024-07-17 05:20:00,26.75,ZN#3,ZN
2024-07-17 05:45:00,2024-07-17 05:50:00,26.75,ZB#0,ZB
2024-07-17 06:00:00,2024-07-17 06:05:00,-8.964285714291805,ZB#2,ZB
2024-07-17 07:00:00,2024-07-17 07:05:00,-16.776785714291805,ZB#1,ZB
2024-07-17 07:00:00,2024-07-17 07:05:00,-22.357142857138797,ZB#2,ZB
2024-07-17 07:05:00,2024-07-17 07:10:00,26.75,ZN#5,ZN
2024-07-17 09:30:00,2024-07-17 09:45:00,-67.0,ZB#2,ZB
2024-07-17 10:45:00,2024-07-17 10:50:00,58.0,ZB#0,ZB
2024-07-17 10:50:00,2024-07-17 10:55:00,-36.8660714285694,ZB#2,ZB
2024-07-17 22:40:00,2024-07-17 23:15:00,-62.535714285708195,ZB#0,ZB
2024-07-17 23:05:00,2024-07-17 23:30:00,26.75,ZB#1,ZB
2024-07-18 00:05:00,2024-07-18 00:10:00,-16.776785714291805,ZN#3,ZN
2024-07-18 02:30:00,2024-07-18 02:35:00,11.125,ZN#4,ZN
2024-07-18 03:30:00,2024-07-18 03:35:00,26.75,ZB#1,ZB
2024-07-18 03:50:00,2024-07-18 03:55:00,11.125,ZN#5,ZN
2024-07-18 02:30:00,2024-07-18 04:30:00,-35.75,ZB#0,ZB
2024-07-18 05:10:00,2024-07-18 05:15:00,26.75,ZB#0,ZB
2024-07-18 05:20:00,2024-07-18 05:25:00,11.125,ZN#4,ZN
