contract,split,mech,n,tr,ho,tpw,ctl,beat
CLU4,0.7,sqz,61,6.099701830423336,-5.255700413410144,1.536983669548511,1.5274935182565292,False
CLU4,0.7,vol,6,-2.042293198064218,-3.0379519443124003,2.487992315081652,1.5274935182565292,False
CLU4,0.7,vwr,142,4.816829842252254,-7.647522554360608,2.585426101276245,1.5274935182565292,False
CLU4,0.8,imp,155,2.9347974833396755,0.5546943963452806,3.01976121860848,-0.5175721986011717,True
CLU4,0.8,rev,151,3.3022955859933565,-2.095328577811083,5.461095100864553,-0.5175721986011717,False
CLU4,0.8,rnd,140,2.4743154328549535,-0.5175721986011717,4.038699053108275,-0.5175721986011717,False
CLU4,0.8,sqz,52,0.9562717577288083,-2.9362514782658296,4.101825168107589,-0.5175721986011717,False
CLU4,0.8,vol,5,-1.9927576745322615,-3.9083440458209027,2.487992315081652,-0.5175721986011717,False
CLU4,0.8,vwr,125,4.009005373446089,5.2539031572744,2.9779058597502392,-0.5175721986011717,True
CLU5,0.5,imp,153,8.234920591001124,-2.83436233980193,3.9213668176204197,-3.676589878956989,True
CLU5,0.5,rev,152,10.030739222245964,-6.71857429149138,3.565253190613421,-3.676589878956989,False
CLU5,0.5,rnd,146,6.850770265971553,-3.676589878956989,1.6035405516673527,-3.676589878956989,False
CLU5,0.5,sqz,53,10.619149791155936,-1.9572423316414387,2.7137367915465895,-3.676589878956989,True
CLU5,0.5,vol,7,-1.6058052572849624,-3.4456136833939808,1.7675312199807875,-3.676589878956989,True
CLU5,0.5,vwr,144,16.173413264140972,-7.041196333900744,2.630712227254014,-3.676589878956989,False
CLU5,0.6,imp,155,6.951140248812477,3.0516715211172247,3.5755454919720044,-4.327684967734565,True
CLU5,0.6,rev,153,7.358362719263414,-7.331424322394286,2.573075339645945,-4.327684967734565,False
CLU5,0.6,rnd,147,6.0863932017666045,-4.327684967734565,1.7126389460683407,-4.327684967734565,False
CLU5,0.6,sqz,54,9.593250288349733,-2.8786104890025377,1.9212295869356388,-4.327684967734565,True
CLU5,0.6,vol,8,0.2158300169107544,-2.5395396501102696,1.5129682997118152,-4.327684967734565,True
CLU5,0.6,vwr,145,14.541203029938245,-7.618091543038153,3.1123919308357344,-4.327684967734565,False
CLU5,0.7,imp,155,6.4201409173770285,3.481552818639556,2.618361465623713,-5.393577308324201,True
CLU5,0.7,rev,153,6.249138171065221,-5.338827809965088,2.805681350349938,-5.393577308324201,True
CLU5,0.7,rnd,144,5.172688267081783,-5.393577308324201,1.6735282009057222,-5.393577308324201,False
CLU5,0.7,sqz,52,7.624065614229764,-2.2628231409948754,1.9212295869356388,-5.393577308324201,True
CLU5,0.7,vol,8,0.2550945796702586,-3.2191055503745747,1.5129682997118152,-5.393577308324201,True
CLU5,0.7,vwr,143,11.362620368677138,-5.454752753068752,2.748044462741869,-5.393577308324201,False
CLU5,0.8,imp,140,4.4682623885908805,-2.0462480218139785,4.21984355701935,-4.794839227921515,True
CLU5,0.8,rev,147,4.403266654598094,-4.106037872111663,2.741869081926718,-4.794839227921515,True
CLU5,0.8,rnd,113,3.5443427787401744,-4.794839227921515,1.786743515850144,-4.794839227921515,False
CLU5,0.8,sqz,40,5.846311901202217,-3.5504420563362964,3.194044188280499,-4.794839227921515,True
CLU5,0.8,vol,6,-4.364901253249197,-5.665108083380338,2.103746397694524,-4.794839227921515,False
CLU5,0.8,vwr,128,7.979971626167547,-9.64345316295591,3.501440922190202,-4.794839227921515,False
CLZ4,0.5,imp,161,10.032839719001633,-1.3554878792571392,2.69992795389049,-3.1980593600734015,True
CLZ4,0.5,rev,162,13.647508563366717,-0.4146262662919531,2.9448847262247835,-3.1980593600734015,True
CLZ4,0.5,rnd,170,6.919067631522038,-3.1980593600734015,2.7089337175792503,-3.1980593600734015,False
CLZ4,0.5,sqz,61,6.206877032805884,-2.6349348713016956,1.983669548511047,-3.1980593600734015,True
CLZ4,0.5,vol,7,-1.14734248005054,-0.5767496258844685,2.689721421709894,-3.1980593600734015,True
CLZ4,0.5,vwr,149,12.3318540004551,4.595101672169007,3.3429394812680115,-3.1980593600734015,True
