mkt,mech,tr_wk,ho_wk,tr_adj,ho_adj,side,dec
HG,imp,-4.327550461838538,3.28966761241323,-3.93006794736199,2.010746648740068,-0.06705539358600583,7
HG,cal,-7.491302697666019,-54.75623619663032,-4.702660047940894,-47.284958380939564,-1.0,7
HG,imp,-7.056723520923138,-12.291223898886683,-7.058115753898538,-12.297172368485166,0.047619047619047616,7
HG,vwr,-33.123725410176164,34.229482096409825,-33.590123456934975,35.02657702260613,-0.009268795056642637,4
HG,rnd,-29.122624789040014,-31.83445307677273,-16.625245485366737,5.289945687340358,-1.0,5
HG,vwr,-38.76316193421311,-20.60980313843716,-38.74854348797141,-20.591957729641717,-0.018105849582172703,3
HG,sqz,-15.460969105375732,23.417362078936883,-15.621075897546667,24.553519772246556,-0.028506271379703536,5
HG,imp,-9.308803709442177,-39.241936896230605,-9.061682356308772,-39.81893844728316,0.023157894736842106,6
HG,cal,-39.308388453796475,30.147521081386696,-32.59295269695716,50.36042077702142,-1.0,4
HG,imp,-233.5348372843568,-567.4626474977135,-231.81821402568934,-567.5221321936984,-0.05255579553635709,0
HG,rnd,-2.6425930755551086,15.129750215487554,-2.8862338462500157,14.427830802866932,1.0,8
HG,vwr,-7.060718054796541,8.64649574523836,-7.068375336161237,8.360969204511326,0.17307692307692307,7
HG,rev,-53.03898994843837,-72.24999437615547,-52.48140064179091,-79.08478594480891,0.0027820710973724882,3
HG,rev,-119.87168989520453,-260.9272056251673,-118.08823945371785,-257.7209805115867,-0.0391260162601626,1
HG,rnd,-8.625969278091771,-9.274997942951664,-8.394858604175461,-8.602820878323435,-1.0,7
HG,rnd,12.202359241937398,-54.15762707184048,4.4942613736382775,-77.08897737398053,1.0,9
HG,imp,-18.48414073171038,-42.03422636517181,-18.77511742356888,-42.48036158505779,0.014799154334038054,5
HG,vwr,14.245246163557235,-36.54777884248584,13.414779193731457,-39.95030345281634,0.11678832116788321,9
HG,rnd,-7.253228858496131,9.462967780793232,-6.5661618851365,11.098796920375209,-1.0,7
HG,cal,8.161577072663158,47.26823159969287,3.442603402546674,29.1967809595109,1.0,9
HG,vwr,-142.80478342537376,40.28381204701349,-142.93843779101212,39.71870743515793,0.03755690440060698,1
HG,rnd,-7.855008301417265,-13.813323657090116,-7.9705636383754195,-14.21187112018827,1.0,7
HG,rev,-16.534478441505925,-46.33548144932606,-16.484358054391542,-48.46503356558187,0.03873239436619718,5
HG,cal,1.4344565491420087,-35.63015754535543,3.506795333024111,-27.778177675361942,-1.0,9
HG,cal,-17.07889486828603,-70.2495792684176,-11.837137715907058,-55.384353741816355,-1.0,6
HG,xmk,-116.20298149225997,-102.6599408829397,-116.44453391349175,-95.28978705042306,-0.01417413942724906,1
HG,vwr,9.164983378585493,-349.6361231866055,10.32471344709323,-347.8753761854555,-0.05955056179775281,9
HG,xmk,-20.86229366498409,0.6946114038234651,-20.51145095518343,-0.12627740076676347,-0.045454545454545456,5
HG,orb,-34.14378106106793,10.046399275924644,-34.149349992969526,9.97501764074289,-0.0030211480362537764,4
HG,vwr,-3.3934839591459687,-85.54754598814593,-3.612760652771389,-90.01484665660435,0.06951871657754011,7
HG,rev,-66.33702442522352,110.20953030646537,-65.81215259349791,110.42962368160907,0.01061320754716981,2
HG,vwr,-37.96025922470723,-19.51680847129179,-37.520313604481004,-21.15263761087376,0.0408997955010225,4
HG,vwr,-52.09142380100487,-6.392504844597718,-52.16312379923796,-5.637049205590767,-0.0051508462104488595,3
HG,vwr,-204.042802039616,53.8370681016926,-204.10475640702128,54.76502935905546,0.03751405499335582,0
HG,xmk,-23.649164734966853,-23.17950587481124,-25.320540421933902,-23.893322226628825,0.05228031145717464,4
HG,xmk,-23.686699582810252,13.394449729541435,-23.659551039789967,13.555058408700393,-0.008610086100861008,5
HG,rev,-42.82366333323907,49.859623007926174,-43.06660798744625,57.925747783464914,-0.010424422933730455,3
HG,vwr,-69.65289589235265,-16.547145917726183,-71.22890362050484,-15.381245876424085,0.0066857688634192934,2
HG,imp,-22.352510311916213,-35.69643761650343,-22.377570505473404,-35.77971619088213,-0.003181336161187699,5
HG,imp,-185.57082183363087,-159.6008228559984,-183.25136169661542,-159.3866779504531,-0.05520046484601976,0
HG,xmk,-28.932917999934478,65.53784013331776,-29.335273329824922,64.33624927442482,0.04095112285336856,4
HG,imp,-71.18502689354645,100.76367704261338,-71.45790455672476,96.1893039213823,0.01015228426395939,2
HG,rev,-27.46808524236624,-20.29590012638982,-27.28431048961351,-25.334253876302306,0.016828148903620603,4
HG,cal,-9.634273454619983,-4.028652166739516,-10.8921559478934,-9.185975308621595,1.0,6
HG,imp,-90.77474023114776,-295.16635677129074,-89.01147716780434,-300.63300033229376,-0.002148997134670487,2
HG,vwr,-35.99915529834023,-22.305123633143182,-36.42587470530017,-16.28527239948151,-0.00825082508250825,4
HG,cal,-16.502251273032716,100.27060599576225,-5.986715609840577,130.70892493118396,-1.0,7
HG,rev,-11.563887139334321,174.3352859410364,-10.442443477650063,171.06362766187246,-0.002413515687851971,6
HG,xmk,-102.10125072134618,54.99549906046244,-102.47993809065485,54.037795455107194,0.030110935023771792,1
HG,vwr,-10.047273623329254,-17.191970722769245,-10.089040612591239,-17.596466655465875,-0.046511627906976744,6
HG,xmk,-36.09561685169865,-64.2688032000637,-36.070556658141456,-64.37587565283633,0.014511041009463722,4
HG,xmk,-0.7573208349138656,-18.03222549128995,-1.5279217867974662,-14.326328931436967,0.032119914346895075,8
HG,gap,0.6158810094422443,-24.132354156506594,0.6952382890400143,-24.096663338915718,-0.06451612903225806,8
HG,rev,-312.5519431346751,-478.8001670613673,-312.5491586687244,-467.0221972563771,-0.03594150210691564,0
HG,xmk,-25.61911436950018,-59.31221758682517,-25.637909514668078,-58.91961859332549,-0.018159048215403883,4
HG,gap,-5.680971299211418,-3.9240459417815727,-5.683755765162216,-3.906200532986129,0.003389830508474576,7
HG,xmk,-72.40763165240614,-137.35087428889508,-72.53850155209368,-136.8036150858349,-0.037747524752475246,2
HG,imp,-14.02696702070424,-46.759629551815685,-14.470393223368966,-44.743098357931004,-0.02339622641509434,6
HG,cal,-24.210974424261394,32.758712730678454,-21.594272546998102,41.55055079723174,-1.0,5
HG,xmk,-94.06416720535084,-128.39986551647067,-94.06138273940005,-128.47124715165248,0.008675799086757991,1
HG,cal,4.503221560895611,-8.24020864021357,2.4573352035460982,-14.301699161064596,1.0,8
HG,imp,-116.70788250683654,-180.30534394367754,-116.7795825050696,-179.7937755582083,-0.013551401869158878,1
HG,rev,37.8167041714274,56.82544336891103,35.07261297691505,62.262344581921624,0.012744265080713678,9
HG,rnd,21.367481085520136,-11.750585766865752,0.1373204436537253,-74.45935227404094,1.0,8
HG,imp,-16.60141628713931,59.832192848940934,-17.126288118864903,62.978933266536814,-0.005205320994794679,5
HG,rev,-39.516455067351146,0.6577116406193178,-39.31458128591822,0.9551351205433128,-0.0358814352574103,3
HG,sqz,-7.356071791739544,-19.3420620098277,-7.182738786302311,-23.541681546354518,0.0223463687150838,7
HG,rev,-32.041183748359984,-150.1792302752678,-32.17274976453525,-151.26185174219114,0.013029315960912053,4
HG,rnd,-41.966105953920284,35.01352763610765,-60.18277832053455,-16.446682860342023,1.0,2
HG,rnd,-133.5471449739402,-147.35896616406677,-108.21616210303465,-76.09035190467894,-1.0,1
HG,xmk,-31.41581652611152,41.692610056114326,-29.9790320954993,41.978136596841374,-0.0390625,4
HG,imp,-44.59569955613282,-257.174790262377,-45.325229635242124,-262.53436137060737,-0.0012091898428053204,3
HG,rev,-13.32182905157316,-1.3808919862743416,-13.310691187769963,-1.5831399526226557,0.04294478527607362,6
HG,vwr,-42.84286282146865,-85.3313612708235,-42.77185893972328,-85.46817607158852,-0.07092198581560284,3
HG,xmk,-36.64668787941765,-49.31315018350011,-36.62858885073746,-49.37263487948491,0.001584786053882726,4
HG,rnd,5.166934708115723,-3.2220753344920356,3.6480085319549094,-7.832139273313971,1.0,9
HG,rev,-74.74350257102083,58.853711252997705,-74.28754627157751,61.45914093713188,0.044886938913263584,2
HG,imp,-6.2570620429326365,28.0640572129171,-6.570314462397521,28.914688365499682,0.00362844702467344,7
HG,xmk,-1.7805068800697494,-90.14563171614115,-2.2197563838082837,-88.854813813271,0.023529411764705882,8
HG,cal,-4.46485710333998,-21.24093182887731,-0.42877370765694056,-10.016169696545743,-1.0,8
HG,vwr,8.59448692921807,-1.9193589406717928,8.019494710378096,-1.1222640144754745,0.13253012048192772,9
HG,rnd,-0.059050926525651144,19.566733583443416,3.592776167947141,32.81397537925816,-1.0,9
HG,imp,-10.643717152217402,-77.97361516647467,-10.725162781278268,-78.03904833205794,-0.015369360436291522,6
HG,rev,-96.49602945651984,-16.053413194614023,-96.84478381685739,-17.076549965552537,0.028077753779697623,1
HG,vwr,-68.19584978532937,-56.63423412040489,-68.29678667604584,-56.45578003245049,0.034108527131782945,2
HG,gap,6.039292229853741,-23.563314508747546,6.104727179697516,-23.91427421505787,-0.054945054945054944,9
HG,imp,-54.45581801401646,-106.91421269412004,-54.30963355159951,-107.7826892554981,-0.011676786548341896,3
HG,rnd,-4.491207980685574,-7.258853301595893,-0.24211293976641649,3.9004756651524084,-1.0,8
HG,gap,-11.04123803888417,3.4336988603590797,-11.277221528214378,5.717911186175358,0.02127659574468085,6
HG,cal,-15.403678382908703,21.25746463015608,-20.912048150076675,5.553504890169137,1.0,5
HG,rev,-84.94218958992238,-45.84606295755359,-85.4329517137507,-41.27168983632256,0.011316259678379988,2
HG,sqz,-12.318560086169335,-67.01172160667919,-12.230849408719166,-66.25031749807376,-0.022997620935765267,6
HG,xmk,-72.32313815728828,-205.9208234496498,-71.42305953869253,-204.11843716131034,-0.04957827607488171,2
HG,imp,-7.288640215654805,-0.15479341172249514,-7.447354774850347,-0.11910259413161914,-0.022900763358778626,7
HG,imp,-7.213999120617339,-232.14499660190404,-7.135337957507307,-232.73984356175202,-0.019021739130434784,7
HG,vwr,-59.70412681677477,-34.47123030437616,-59.81411322183133,-35.32780992655726,0.040036396724294813,2
HG,rev,-38.078214283230885,-13.060728991673082,-38.40469291596205,-13.750751465096753,0.020104895104895104,3
HG,imp,4.139914218447797,5.412950618522764,3.565618116095512,1.7784356938515198,0.008547008547008548,9
HG,sqz,-12.618006837007867,-6.5997002700022795,-12.77184858078951,-5.594408907859171,-0.046153846153846156,6
HG,xmk,-418.38888707463457,-243.84706716599086,-417.0530395347388,-241.60449412736395,-0.007104795737122558,0
HG,rev,-16.476666936713674,177.93350707635912,-17.58418826864396,174.54287940522556,0.02727272727272727,5
HG,cal,-8.889564680893521,5.132748725882779,-12.006774312812919,-6.716602714289192,1.0,6
HG,vwr,-55.007170127917234,228.58640717587312,-59.9690884522409,222.60224675980226,0.027648114901256734,2
HG,rnd,25.3259547659679,-58.920859840733286,6.3894979510720935,-116.46040626682944,1.0,9
HG,imp,-142.3179923141915,-248.93645095176134,-140.39949527409107,-250.32839283780567,-0.04206791687785099,1
HG,imp,0.8088262356615098,20.72505917707303,0.0013311099298209262,21.099812761777258,0.04607046070460705,8
HG,xmk,-39.5734593297944,-1.8132087220419668,-39.998090387291235,-2.2474470027310027,-0.0223463687150838,3
HG,xmk,2.0485888880436893,32.45893457813098,2.210087913190025,31.41200392879853,-0.025,8
HG,vwr,-71.56755123639259,-259.46083746629625,-71.0273648419376,-258.34252518178204,0.012692050768203072,2
HG,imp,-18.43225610617105,19.134523988414003,-18.228990091762718,24.178826207924974,-0.026607538802660754,5
HG,rnd,-7.3539958292948,-0.4389319659492453,-7.022644381149729,0.7864527713376156,-1.0,7
HG,vwr,-38.8789634802459,-78.42791653688387,-38.42370329729029,-77.98178131699788,-0.005668934240362812,3
HG,vwr,-25.418659221100985,-42.252078641748525,-25.418659221100985,-42.3472541553242,0.048859934853420196,4
HG,rnd,0.9607853215966142,-12.900248005037929,-16.74215307709525,-62.272545672421174,1.0,5
HG,rev,-252.3866810580105,-194.28119971265363,-252.529384937989,-193.3591869248892,-0.02581261950286807,0
HG,rnd,-75.280580185102,-82.90616650900648,-77.38006751200437,-89.14611111781191,1.0,2
HG,rnd,11.17587083193572,15.333284512120693,8.069799063819517,6.44032246239323,1.0,9
HG,xmk,37.614389153353265,68.5189668176485,37.78284934337661,68.2512856857169,-0.036585365853658534,9
HG,rnd,-57.25032996831582,35.90037584355163,-51.0980524500256,51.47346925237202,-1.0,3
HG,rev,-15.973215666284984,32.606520734613085,-15.811716641138645,33.17162534646867,-0.002380952380952381,5
HG,rnd,28.911315014460264,-20.557467597200574,23.127979234650905,-36.52910846911914,1.0,9
HG,imp,9.368374193674981,0.5355739004421831,8.716113044700336,-3.00971398025184,0.26108374384236455,9
HG,sqz,-14.166894789382104,-9.140892897339434,-14.065957898665644,-7.969044386438891,-0.06333973128598848,6
HG,sqz,17.165751584956954,-127.72877712599474,16.152902095353838,-126.99116689578324,0.07131011608623548,9
HG,imp,-27.083790818902685,-34.637145964691754,-27.12277334221387,-34.76206382625982,-0.015086206896551725,4
HG,xmk,-81.69526815012767,-154.12884143918566,-82.69906812539071,-154.05745980400388,-0.019745739789018123,2
HG,sqz,-12.179137521598248,-38.78007249937695,-12.089338494684984,-39.862693966300284,-0.09202453987730061,6
HG,xmk,5.031938500782092,-49.33092650291353,5.480237518860731,-48.617110151095936,-0.032035485460818136,9
HG,xmk,-58.22326245092339,-83.75363383979264,-58.085431386358835,-83.54543740384585,-0.007735583684950774,2
HG,vwr,11.256889810658565,-49.77373787305805,11.609124753434632,-50.74333841761027,-0.07547169811320754,9
HG,xmk,-133.8960476559959,-86.08932256133109,-134.53369035872882,-85.28627916553626,0.01608325449385052,1
HG,vwr,-12.064990280765437,-6.466757506277945,-11.9146291194223,-6.448912097482508,-0.07420494699646643,6
HG,rnd,1.2783240559645153,25.411909616075476,2.109487142277993,28.344505128126073,-1.0,8
HG,rnd,-1.0567920619984992,-8.939436042863676,5.128202931213614,7.514030866531747,-1.0,9
HG,vwr,-24.096838717123322,-7.947257605076325,-23.98476396260366,-8.797888757658953,-0.09297912713472485,5
HG,rev,-29.839354770999044,-137.60196232343168,-30.220826606258502,-135.52594643356218,-0.04201680672268908,4
HG,xmk,-29.590542940635764,-72.40938410780345,-29.477075953140705,-72.37369329021256,0.002546148949713558,4
HG,rev,-20.364532940198245,-10.900395264153936,-20.399338764583224,-10.061661050768265,-0.04707012487992315,5
HG,rnd,-15.380265887295694,5.89491362166949,-12.28672421595809,13.050922548640823,-1.0,6
HG,xmk,44.388139936758655,73.6396956491485,45.652983594909074,76.74479677955507,-0.03118279569892473,9
HG,rnd,-55.447774158319504,-52.869783534353196,-71.40415628937274,-91.42181500210145,1.0,2
HG,rev,-171.65157863859412,-60.98582187371702,-171.58962427118885,-78.45052861485411,0.019453450671607225,0
HG,rev,-13.490384211518046,-61.729060846485034,-13.695042458901758,-55.20953816655105,-0.010406811731315043,6
HG,xmk,-155.84261661066768,2.607238841398774,-157.74997578696497,-0.14690258269749654,-0.0017944116893104333,1
HG,rnd,23.33432916664755,-31.72995856800851,25.321045622542588,-27.12584309878507,-1.0,9
HG,imp,-143.0429736879775,-149.1036248345533,-143.48431154117915,-148.33627225634945,-0.017377567140600316,1
HG,rnd,-7.414142824108057,-24.20106233721824,-27.37876369133635,-78.38567190977173,1.0,4
HG,imp,-184.36814491400924,-185.47093824766827,-184.39181287459104,-185.69103162281206,0.006084311169056932,0
HG,rnd,-4.489814322571539,-15.566551662232294,-4.124353166529183,-14.501775604104395,-1.0,7
HG,xmk,10.871875428732674,56.22428953666683,10.702719122221632,55.91496911754586,0.031413612565445025,9
HG,sqz,-14.002991590661791,6.946036635133532,-14.216699352385612,9.836992859994767,-0.07126436781609195,6
HG,rnd,0.4507312655086707,-20.433296315917616,-14.496978074867657,-65.10035453090323,1.0,6
HG,imp,-14.377425890728523,-19.91817609594395,-14.362807444486826,-19.918176095943938,-0.009302325581395349,6
HG,rev,4.812761536619479,-47.525670748925016,4.848263477492162,-46.258646724448816,-0.09640831758034027,9
HG,rnd,-64.46084052728997,-90.59230231118183,-56.795901881228225,-67.4468071034965,-1.0,3
HG,rnd,-14.405307236450934,12.159565593208576,-11.710640312565271,19.767658209664383,-1.0,6
HG,imp,-32.248739758648554,-32.62919487389008,-32.336450436098715,-32.68867956987488,0.023588277340957826,4
HG,rnd,-15.081332307569076,-14.324096351211562,-16.307889558896,-17.619548508769423,1.0,5
HG,rev,-14.881342421245177,-89.18718261562366,-14.891784168560667,-92.339871502818,0.03910614525139665,6
HG,rnd,-23.269291674321266,8.024905054612564,-20.386673298756676,16.049390542961966,-1.0,5
HG,sqz,-75.10923052141708,248.32007496832563,-77.67998871049222,244.4178789117228,0.02114882506527415,2
HG,sqz,-3.0270306919911847,-94.77475098291083,-3.3493326257961664,-95.41718569954666,0.0281347690170198,8
HG,vwr,32.138210530449555,-66.041030231541,31.00771735442519,-65.55325572446564,0.06153846153846154,9
HG,sqz,-29.272800558137174,-147.98881742206504,-34.043982964831144,-155.65639473450565,0.07254623044096728,4
HG,rnd,0.45613084611094123,3.9625426437797397,0.6955949178796492,4.57523501242317,-1.0,8
HG,rnd,-49.910950639836024,10.057467746665594,-49.03453998182206,12.18107139332291,-1.0,3
HG,xmk,-66.30756046845495,-157.8008880980863,-66.79762647579558,-148.81275053478313,-0.016055045871559634,2
HG,xmk,14.471551625691852,-20.42452478745153,14.341377842492003,-22.137684031813745,0.018121911037891267,9
HG,xmk,-0.9515494222982519,-19.854587820194403,-1.1262746607108856,-19.194307694763133,0.14473684210526316,8
HG,gap,-0.5163318274072357,-2.0910964931917913,-0.6012580389066031,-1.6271158645103594,0.04838709677419355,8
HG,rev,-20.853962539778706,74.94500482068891,-22.365231434574824,73.48762976906131,0.053406998158379376,5
HG,cal,-9.935720946876499,-20.56850740397038,-9.813900561529046,-20.2948778024403,-1.0,6
HG,imp,-4.125257273241182,-59.96335275083391,-4.31042425896931,-60.45707572750775,0.226890756302521,7
HG,rnd,-16.88188628368792,-6.035694026752825,-14.972438757927552,0.007951085302754048,-1.0,6
HG,cal,3.530837736574807,11.105868750929758,5.93174350265118,18.107217468340608,-1.0,9
HG,rev,-41.81403155953764,-41.12753095203614,-41.802197579246744,-41.08589166484678,-0.036211699164345405,3
HG,imp,-25.998890639053183,-102.86106784363076,-25.82903821605445,-101.90931270787402,-0.052054794520547946,4
HG,xmk,1.5309038290642558,225.49827282326095,0.979579570806062,228.0739601594028,0.003401360544217687,8
HG,vwr,-30.52972172242487,-37.45670100480186,-30.50396541237998,-37.01651425451434,-0.07797537619699042,4
HG,rnd,10.944578746214328,-29.987646290179914,5.9896215867676394,-44.40078812729674,1.0,9
HG,imp,-21.32180483745011,65.07030622926125,-21.146383482549776,66.20646392257092,-0.04113110539845758,5
HG,rnd,-11.695665116000725,-9.321764791881417,-10.405065147805423,-3.6647702037270187,-1.0,6
HG,sqz,15.122110511955407,8.132051003090156,14.860370712580306,8.67336173655183,0.030120481927710843,9
HG,xmk,-134.6407604298698,-76.03412170790723,-136.03786622068313,-77.50339369873176,0.022900763358778626,1
HG,imp,-17.116487315492684,-53.280313392721105,-17.009285376386924,-53.69670626461471,0.005681818181818182,5
HG,rnd,-3.6207945188779687,18.575569169709265,-2.2410916402571006,21.8829182664641,-1.0,8
HG,rev,-94.51120201858006,-103.57792025048697,-93.91323795564598,-97.91497719273407,-0.07304116865869854,1
HG,rnd,-2.3205736471803804,-31.151222774662312,-1.8005746308686816,-29.44996046949706,-1.0,8
HG,cal,-7.271900585287467,-7.417357840581024,-7.2941763128938595,-7.4887394757627845,1.0,7
HG,imp,-53.97677700862173,-12.505365997156217,-54.05543817173181,-9.929678661014425,-0.000855431993156544,3
HG,xmk,-140.85530391686353,-258.388746540813,-136.95148265384344,-258.64453073354764,-0.03590347263095939,1
HG,imp,-155.5101561628994,-200.7313344125084,-155.4516823779326,-200.62426195973575,-0.01997366110623354,1
HG,cal,1.7835984144212356,7.452298638689086,5.051865324171476,18.20118320314228,-1.0,9
HG,rnd,-96.01362141312202,51.22793239913836,-69.85634827131692,126.93410497899211,-1.0,2
HG,rnd,61.957995730905616,7.763871649393501,54.07099592526765,-19.039932361356968,1.0,9
HG,sqz,5.2839095368714775,-15.494531782619477,4.772960034899874,-15.702728218566271,0.10861423220973783,9
HG,xmk,-6.778892839709363,-5.1291020275334125,-6.730164685570382,-5.408680098661969,0.10077519379844961,7
HG,vwr,-123.67858957730247,-129.77140597492175,-121.88957020391416,-126.89234668925745,-0.07236145428873986,1
HG,xmk,30.953296475309532,-219.0641990420719,30.346979014523054,-217.107152544172,-0.008592200925313946,9
HG,vwr,-114.6745072224988,-420.309387305102,-113.0490752237199,-417.07936831312736,-0.057350032959789056,1
HG,orb,-10.147150266879,31.082296280309023,-10.334405602070229,31.439204456217837,0.020491803278688523,6
HG,rnd,7.670234854821207,38.64020549317667,1.0181456983625718,22.014232965425343,1.0,8
HG,rev,-34.20732661095685,-69.42471344775504,-33.953940209434144,-71.04864564814005,-0.015931372549019607,4
HG,cal,-12.269415560477976,-17.31742826181577,-12.404462159091723,-17.811151238489604,1.0,6
HG,vwr,-241.16462249439434,-67.58160897669362,-241.8433360699016,-68.515518703655,0.009793707022296311,0
HG,imp,-234.7941251390643,-316.2331038196994,-231.39986114504046,-315.4954935894879,-0.04406779661016949,0
HG,xmk,4.358787803216198,33.3708000141413,4.356003337265399,34.51885464664792,-0.03943217665615142,9
HG,vwr,-31.958657286380767,136.98325133966532,-32.66660775437139,138.7618437496108,0.004273504273504274,4
HG,xmk,-91.16456622169638,-84.30825275712121,-92.32360017371643,-85.48010126802174,0.008974358974358974,2
HG,rev,-81.9481039361847,-7.06673808866421,-81.74344568880097,-5.8235079425819,-0.01818181818181818,2
HG,rev,-120.13724280539896,50.28513183881333,-120.13933115486208,51.748455360039394,-0.03533026113671275,1
HG,vwr,-29.525726376947972,-61.77281889529131,-29.591857443279448,-61.558673989746026,-0.04,4
HG,rnd,-1.6107834607284472,1.6737547106293302,0.36479513136339103,8.407422296108585,-1.0,8
HG,vwr,-147.35418514529582,-74.89072839392989,-143.91397746308377,-84.6759608834294,-0.0026292725679228747,1
HG,rnd,3.846484762893937,15.1440782390236,5.20948084581001,19.200934505186904,-1.0,9
HG,rnd,1.1704478343905484,-46.4646409510464,-6.216044216591297,-71.91814236294194,1.0,7
HG,orb,-15.750097922758584,-10.194263727595013,-15.734783360029189,-10.325130058761573,0.044274809160305344,5
HG,vwr,-52.99462438288698,-245.3890659105361,-53.4540612647688,-240.24363970785097,-0.03326653306613227,3
HG,rnd,-5.263399887443258,10.284513681936666,-4.874270770819109,11.724043324768802,-1.0,7
HG,vwr,-38.527539483853175,-205.3238539959817,-38.98001520085801,-209.6840822116675,-0.017543859649122806,3
HG,xmk,-30.953618011943625,-80.06437385784514,-30.859642286104165,-80.56404530411746,-0.0847913862718708,4
HG,sqz,-12.644617109071953,-73.8397302623421,-10.9767220045434,-76.528438520855,-0.07745504840940526,6
HG,xmk,-27.859657847463545,-21.078054322622595,-27.886806390483837,-20.096556838873415,-0.045454545454545456,4
HG,rnd,-6.0813486380595165,21.896373079129727,-9.142868950962935,13.086689603780979,1.0,6
HG,gap,31.79784386432743,30.23659907621013,31.64469823703349,30.510228677740223,0.0,9
HG,rnd,-21.92128255950013,6.461355283161509,-13.950748775338203,25.22282839676715,-1.0,6
HG,vwr,-98.04468620534671,-216.18036806825452,-97.90755125726986,-217.82214567743495,0.021608218207580587,1
HG,vwr,-19.42263910133185,-31.765103419627696,-19.123309011620968,-31.80079423721858,-0.11864406779661017,5
HG,rev,-52.29800622356252,-45.45627652075795,-52.78946446387853,-45.33730712878835,0.02458366375892149,3
HG,cal,-3.2818702703530356,-13.321532426223953,-2.7068780515130557,-11.554836955475423,-1.0,8
HG,imp,-185.55642586578992,-256.05696828278315,-182.66475797588518,-255.49781214052604,-0.056216931216931214,0
HG,imp,-229.47241636578653,-322.2297117052572,-229.2900338460092,-322.0334122085074,-0.03159252095422308,0
HG,xmk,3.197216814335234,18.960530924884274,3.162410989950252,19.394769205573315,-0.0037546933667083854,9
HG,vwr,-57.017576112549506,379.0100003729265,-61.561824544253355,374.59623593085445,0.06199021207177814,2
HG,vwr,-32.25892502452851,-22.826896408499117,-32.12666289186557,-23.207598462801833,-0.05846153846153846,4
HG,rev,-4.93685611738376,-30.245365623313823,-5.248020187385541,-30.287004910503168,0.0797872340425532,7
HG,cal,1.6690353706094447,-39.07519312288256,-4.862625633477142,-58.574276466699686,1.0,7
HG,rev,-52.914137553392244,-26.489106144001454,-52.95381619319112,-26.786529623925446,0.038461538461538464,3
HG,imp,-125.44086506317296,-322.9430433049763,-125.50560389652901,-325.0190591948458,-0.006262359920896506,1
HG,orb,15.198317512471574,-41.310461207344396,14.92613596578098,-39.57350808458827,0.006564551422319475,9
HG,rnd,-16.865927669702856,-0.3496503789823651,-15.669999543834715,2.7911415690150245,-1.0,5
HG,imp,-98.30844352024523,-135.95125144443094,-97.28793674927743,-136.27246880274888,-0.045625587958607716,1
HG,imp,-15.454846577956879,-39.25751233356014,-14.277017480768944,-41.44654914580075,-0.0368231046931408,6
HG,imp,-38.16476923614296,24.303041967236148,-38.369427483526685,26.8608838945825,-0.010230179028132993,3
HG,sqz,-4.683669772225618,-21.225280582389715,-4.419145506899722,-20.469824943382754,-0.12714776632302405,7
HG,xmk,-93.34517418428915,-90.73625666483484,-93.11336739388513,-91.15264953672842,-0.012006861063464836,2
HG,sqz,-48.279558721770215,-52.92904783553802,-48.257979110651526,-52.92904783553801,-0.000612369871402327,3
HG,rnd,21.631663579648674,-16.44985572724524,-7.255082310427094,-100.00205970749406,1.0,7
HG,vwr,-22.166666590582068,-62.54827009554101,-22.196599599553156,-63.58925227527499,-0.0649171270718232,5
HG,rnd,-16.617807259690903,-28.62937505826846,-16.262787850964042,-27.338557155398323,-1.0,5
HG,rev,-37.83217851868848,-1.4648161034786753,-37.53563289492838,-2.333292664856747,-0.011444921316165951,4
HG,xmk,-25.077388064442793,-39.714848110398584,-26.03942105044382,-42.03475125380575,0.010256410256410256,4
HG,xmk,-8.506925287699401,8.5173645425353,-8.612038877342057,5.679944544060391,0.056179775280898875,6
HG,orb,-12.217176970476197,38.52040619939184,-12.650857542313132,38.871365905702156,0.0684931506849315,6
HG,imp,-37.431809072228056,-22.00633978947112,-37.018315878534416,-20.174211153139318,-0.05,4
HG,rnd,-16.869511961911055,-18.644672907990078,-12.89190235119479,-7.04515719095426,-1.0,6
HG,cal,-62.196954026947495,12.598622795052982,-49.886830058465435,46.064712756100946,-1.0,3
HG,imp,4.045897564754837,-107.59677932079633,4.17537523146699,-108.03696607108384,-0.023316062176165803,9
HG,vwr,-37.19384865900469,65.04371326777176,-37.34699428629863,63.574441276947255,-0.015437392795883362,4
HG,vwr,-171.33911012606788,-307.4241213113731,-169.70741307889972,-313.3309516226637,-0.030743432084963666,0
HG,sqz,-13.559384143749849,-27.27934155665848,-13.683292878560401,-28.97465539222524,0.05338078291814947,6
HG,rnd,-66.5975515743042,-55.421220740725964,-61.3906002463102,-42.32269068487321,-1.0,2
HG,imp,-11.159210255078976,109.07267794037364,-10.630161724427188,107.44874573998862,-0.011891891891891892,6
HG,rnd,31.21960866486617,0.07004764390691727,24.545243780801147,-18.76875557447894,1.0,9
HG,imp,-2.211202191784034,-90.01727146588426,-2.520974028810407,-85.0859901687444,0.0054525627044711015,8
HG,rev,-66.51011644581045,70.83224280627891,-67.55568341033545,71.83753416842205,0.06937394247038917,2
HG,orb,-1.4531500664377741,-66.46415158075301,-1.5457335593018413,-66.98761690541926,0.023255813953488372,8
HG,xmk,-10.235210550301161,-19.124921975646863,-9.75906687271455,-17.94712499514786,-0.02047244094488189,6
