contract,split,mech,n,tr,ho,tpw,ctl,beat
ESZ4,0.6,vwr,160,10.499639841427294,0.831423718002541,3.4286175710594318,2.357416352873758,False
ESZ4,0.7,imp,159,4.014841326522855,-3.6153768664807293,5.692137320044297,6.008474586734024,False
ESZ4,0.7,rev,162,5.983507146046988,-8.389013986999837,2.441860465116279,6.008474586734024,False
ESZ4,0.7,rnd,148,6.794761430082376,6.008474586734024,2.059800664451827,6.008474586734024,False
ESZ4,0.7,sqz,53,6.124318696052607,-17.723357491340753,1.9035314384151594,6.008474586734024,False
ESZ4,0.7,vwr,159,10.026012581054463,-1.6346380443508706,3.4994462901439642,6.008474586734024,False
ESZ4,0.8,imp,143,4.238681862587614,-7.361253375868047,6.164636397194536,-2.9272039181624705,False
ESZ4,0.8,rev,149,4.515407378368881,-12.51915127848679,3.9424141749723143,-2.9272039181624705,False
ESZ4,0.8,rnd,124,6.836962371450478,-2.9272039181624705,2.0930232558139537,-2.9272039181624705,False
ESZ4,0.8,sqz,43,2.7129616849691356,-8.404429946676986,2.4160206718346253,-2.9272039181624705,False
ESZ4,0.8,vwr,147,7.547307645674117,4.8657191363483845,3.7578442229605016,-2.9272039181624705,True
ESZ5,0.5,imp,154,9.070650325901058,-4.8437613338333945,2.7168696936138796,-6.546506736012442,True
ESZ5,0.5,rev,159,8.690927598658186,6.237796351375445,3.407161314138058,-6.546506736012442,True
ESZ5,0.5,rnd,162,11.827900349805692,-6.546506736012442,2.892441860465116,-6.546506736012442,False
ESZ5,0.5,sqz,60,2.641241389324377,-4.782282942101255,9.801894918173987,-6.546506736012442,True
ESZ5,0.5,vwr,160,12.091294307449012,-3.7903865041366642,3.8178294573643408,-6.546506736012442,True
ESZ5,0.6,imp,161,12.560343403089842,0.8393475277987492,2.2109173126614987,-11.215306783241587,True
ESZ5,0.6,rev,161,8.732633157560278,2.678535054932947,5.511950904392765,-11.215306783241587,True
ESZ5,0.6,rnd,161,11.86637112273528,-11.215306783241587,2.3336563307493536,-11.215306783241587,False
ESZ5,0.6,sqz,62,4.4205687616456,-9.108914918879575,9.801894918173987,-11.215306783241587,True
ESZ5,0.6,vwr,159,9.186546979927481,3.9169881089184204,5.402362495385751,-11.215306783241587,True
ESZ5,0.7,imp,158,11.055618578394506,3.3949043752185366,2.572905131044666,-4.372819459453657,True
ESZ5,0.7,rev,158,8.143306717410374,1.0359435081163926,4.258028792912514,-4.372819459453657,True
ESZ5,0.7,rnd,156,9.76397241703244,-4.372819459453657,1.9121447028423773,-4.372819459453657,False
ESZ5,0.7,sqz,60,5.530777305698497,-14.248317742453898,7.381567614125753,-4.372819459453657,False
ESZ5,0.7,vwr,158,10.167622239701538,0.5054179937642846,5.415282392026578,-4.372819459453657,True
ESZ5,0.8,imp,151,10.160706923666842,2.1027534532247354,2.6153562200073828,-5.193414865701664,True
ESZ5,0.8,rev,151,8.922340051777274,-5.010203493443923,3.4625322997416013,-5.193414865701664,True
ESZ5,0.8,rnd,136,7.9623363533385785,-5.193414865701664,2.586132644272179,-5.193414865701664,False
ESZ5,0.8,sqz,53,4.582996425400653,-15.74667112702059,3.225667527993109,-5.193414865701664,False
ESZ5,0.8,vwr,156,10.180134250158849,-3.8289836003933817,6.01513473606497,-5.193414865701664,True
