name,imp,W,pull,stop,tgt,invert,cooldown,max_hold,max_wait,min_leg,n,tr_day,wr,tgt%,stop%,to%,net,per_day,per_trade,maxDD,train_per_day,train_n,test_per_day,test_n,test_wr,test_maxDD
i7.0_w3_p0.5_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.5,6.0,12.0,False,60,600,300,0.0,8846,128.2,33.4,30.4,65.5,4.1,-12459.0,-180.6,-1.41,12482.0,-174.4,5605,-186.3,3241,33.3,3986.0
i7.0_w5_p0.5_s10.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.5,10.0,18.0,False,60,600,300,0.0,8095,117.3,37.7,27.6,57.2,15.2,-12550.0,-181.9,-1.55,12816.0,-140.3,4998,-270.2,3097,36.0,6420.0
i5.0_w3_p0.618_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.618,6.0,12.0,False,60,600,300,0.0,9153,132.7,33.7,29.8,64.6,5.5,-12576.0,-182.3,-1.37,12863.0,-152.8,5865,-242.4,3288,32.5,5353.0
i3.0_w3_p0.236_s6.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.236,6.0,24.0,False,60,600,300,0.0,11171,161.9,25.4,14.4,72.0,13.6,-12592.0,-182.5,-1.13,13756.0,-198.4,7359,-136.6,3812,23.1,5754.0
i7.0_w4_p0.5_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.5,6.0,12.0,False,60,600,300,0.0,8877,128.7,33.5,29.9,65.2,4.9,-12647.0,-183.3,-1.42,12755.0,-164.0,5618,-219.4,3259,33.0,4716.0
i5.0_w3_p0.382_s12.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.382,12.0,18.0,False,60,600,300,0.0,9614,139.3,41.6,30.6,50.6,18.8,-12662.0,-183.5,-1.32,12801.0,-120.3,6117,-322.2,3497,39.8,6909.0
i5.0_w5_p0.618_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.618,6.0,12.0,False,60,600,300,0.0,8621,124.9,33.7,28.9,64.4,6.7,-12668.0,-183.6,-1.47,12736.0,-157.1,5541,-236.8,3080,32.5,5092.0
i5.0_w5_p0.618_s10.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.618,10.0,18.0,False,60,600,300,0.0,7835,113.6,38.0,26.1,55.6,18.3,-12691.0,-183.9,-1.62,13034.0,-148.2,4921,-258.4,2914,36.2,5625.0
i5.0_w5_p0.382_s8.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.382,8.0,18.0,False,60,600,300,0.0,9890,143.3,33.6,24.0,62.1,13.9,-12944.0,-187.6,-1.31,13674.0,-173.9,6354,-210.6,3536,32.0,5475.0
i3.0_w5_p0.382_s12.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.382,12.0,30.0,False,60,600,300,0.0,9335,135.3,36.4,15.5,53.1,31.3,-12969.0,-188.0,-1.39,14257.0,-207.1,5949,-134.4,3386,34.6,4246.0
i3.0_w4_p0.382_s12.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.382,12.0,18.0,False,60,600,300,0.0,10101,146.4,42.0,29.4,49.3,21.4,-13048.0,-189.1,-1.29,13427.0,-152.1,6486,-266.4,3615,40.5,5744.0
i7.0_w5_p0.5_s12.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.5,12.0,18.0,False,60,600,300,0.0,7871,114.1,41.4,30.1,51.6,18.2,-13090.0,-189.7,-1.66,13237.0,-140.9,4832,-294.5,3039,39.9,6781.0
i7.0_w5_p0.382_s8.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.382,8.0,18.0,False,60,600,300,0.0,9267,134.3,33.1,24.5,63.2,12.3,-13103.0,-189.9,-1.41,13367.0,-181.2,5864,-201.1,3403,32.0,5362.0
i3.0_w3_p0.5_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.5,6.0,12.0,False,60,600,300,0.0,10782,156.3,34.4,29.5,63.3,7.2,-13115.0,-190.1,-1.22,13112.0,-180.5,7164,-203.5,3618,33.4,4296.0
i5.0_w4_p0.618_s12.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.618,12.0,18.0,False,60,600,300,0.0,7877,114.2,41.3,29.1,50.3,20.6,-13161.0,-190.7,-1.67,13341.0,-166.6,4910,-238.0,2967,40.3,5493.0
i3.0_w5_p0.618_s10.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.618,10.0,18.0,False,60,600,300,0.0,8598,124.6,38.4,25.5,54.1,20.4,-13208.0,-191.4,-1.54,13529.0,-166.1,5480,-241.4,3118,36.5,5272.0
i3.0_w4_p0.618_s12.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.618,12.0,18.0,False,60,600,300,0.0,8721,126.4,42.0,28.4,48.7,22.9,-13226.0,-191.7,-1.52,13436.0,-146.4,5528,-288.1,3193,40.0,6417.0
i7.0_w5_p0.5_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.5,6.0,12.0,False,60,600,300,0.0,8796,127.5,33.4,29.3,65.1,5.6,-13295.0,-192.7,-1.51,13289.0,-160.3,5565,-259.1,3231,32.2,5619.0
i7.0_w5_p0.618_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.618,8.0,12.0,False,60,600,300,0.0,7486,108.5,39.3,34.1,58.2,7.6,-13314.0,-193.0,-1.78,13391.0,-128.0,4681,-335.3,2805,36.9,7171.0
i5.0_w4_p0.236_s12.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.236,12.0,30.0,False,60,600,300,0.0,9655,139.9,35.6,16.7,55.6,27.7,-13353.0,-193.5,-1.38,14295.0,-162.7,6105,-256.3,3550,33.0,6430.0
i3.0_w5_p0.5_s8.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.5,8.0,18.0,False,60,600,300,0.0,9725,140.9,34.0,23.2,61.3,15.5,-13516.0,-195.9,-1.39,14053.0,-151.5,6269,-290.1,3456,31.3,6292.0
i5.0_w5_p0.5_s12.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.5,12.0,18.0,False,60,600,300,0.0,8596,124.6,41.6,29.3,50.3,20.4,-13651.0,-197.8,-1.59,13978.0,-148.1,5381,-304.6,3215,39.9,6865.0
i3.0_w4_p0.236_s12.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.236,12.0,30.0,False,60,600,300,0.0,10113,146.6,35.5,16.5,54.5,29.0,-13723.0,-198.9,-1.36,14702.0,-188.1,6473,-214.6,3640,33.3,5592.0
i5.0_w5_p0.5_s10.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.5,10.0,18.0,False,60,600,300,0.0,8823,127.9,37.9,26.8,56.1,17.1,-13724.0,-198.9,-1.56,14320.0,-141.6,5562,-323.2,3261,35.6,7523.0
i3.0_w5_p0.382_s6.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.382,6.0,18.0,False,60,600,300,0.0,10714,155.3,28.5,19.4,68.8,11.8,-13767.0,-199.5,-1.28,14400.0,-190.3,7034,-211.6,3680,26.3,5855.0
i7.0_w3_p0.618_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.618,8.0,12.0,False,60,600,300,0.0,7791,112.9,39.0,35.3,58.9,5.8,-13771.0,-199.6,-1.77,14000.0,-161.9,4824,-278.0,2967,38.1,6033.0
i3.0_w3_p0.618_s10.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.618,10.0,18.0,False,60,600,300,0.0,9292,134.7,38.3,26.2,55.1,18.7,-13784.0,-199.8,-1.48,14395.0,-154.9,5917,-295.0,3375,36.2,6765.0
i3.0_w4_p0.618_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.618,6.0,12.0,False,60,600,300,0.0,9805,142.1,34.2,28.5,63.5,7.9,-13846.0,-200.7,-1.41,13893.0,-156.5,6450,-294.1,3355,31.9,6247.0
i7.0_w4_p0.236_s12.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.236,12.0,30.0,False,60,600,300,0.0,9063,131.3,34.8,17.5,57.5,25.0,-13980.0,-202.6,-1.54,14944.0,-187.5,5659,-228.3,3404,33.0,5759.0
i5.0_w4_p0.5_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.5,6.0,12.0,False,60,600,300,0.0,9822,142.3,33.7,29.2,64.4,6.4,-14132.0,-204.8,-1.44,14208.0,-184.9,6367,-241.5,3455,32.9,5140.0
i5.0_w5_p0.618_s12.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.618,12.0,18.0,False,60,600,300,0.0,7599,110.1,41.2,28.3,50.4,21.3,-14169.0,-205.3,-1.86,14753.0,-175.7,4750,-264.8,2849,40.1,5888.0
i3.0_w4_p0.5_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.5,6.0,12.0,False,60,600,300,0.0,10590,153.5,34.3,28.8,63.3,7.9,-14321.0,-207.6,-1.35,14426.0,-174.5,7005,-274.9,3585,32.5,5884.0
i7.0_w4_p0.236_s10.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.236,10.0,30.0,False,60,600,300,0.0,9299,134.8,31.4,15.6,63.1,21.3,-14476.0,-209.8,-1.56,15350.0,-194.0,5828,-236.6,3471,29.2,6054.0
i5.0_w3_p0.618_s12.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.618,12.0,18.0,False,60,600,300,0.0,8159,118.2,41.0,29.7,51.5,18.8,-14534.0,-210.6,-1.78,14674.0,-166.1,5075,-304.5,3084,39.9,6489.0
i3.0_w5_p0.382_s10.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.382,10.0,24.0,False,60,600,300,0.0,9869,143.0,34.7,19.1,57.8,23.1,-14594.0,-211.5,-1.48,15914.0,-189.8,6314,-252.0,3555,32.5,5884.0
i7.0_w3_p0.5_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.5,8.0,12.0,False,60,600,300,0.0,8685,125.9,39.1,35.3,58.5,6.2,-14640.0,-212.2,-1.69,14664.0,-180.7,5444,-275.4,3241,38.4,5810.0
i3.0_w5_p0.618_s12.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.618,12.0,18.0,False,60,600,300,0.0,8395,121.7,41.7,27.5,48.6,23.8,-14647.0,-212.3,-1.74,15219.0,-182.2,5301,-272.3,3094,40.2,6011.0
i5.0_w4_p0.236_s10.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.236,10.0,30.0,False,60,600,300,0.0,9906,143.6,32.2,14.9,61.4,23.7,-14656.0,-212.4,-1.48,15672.0,-185.3,6293,-265.5,3613,29.3,6786.0
i7.0_w4_p0.236_s6.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.236,6.0,30.0,False,60,600,300,0.0,9820,142.3,22.1,10.9,76.0,13.1,-14755.0,-213.8,-1.5,15213.0,-229.8,6280,-166.5,3540,20.3,5323.0
i3.0_w5_p0.618_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.618,6.0,12.0,False,60,600,300,0.0,9453,137.0,33.7,28.0,63.8,8.2,-14833.0,-215.0,-1.57,14878.0,-191.4,6186,-259.8,3267,32.3,5544.0
i7.0_w3_p0.382_s12.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.382,12.0,18.0,False,60,600,300,0.0,8804,127.6,41.0,31.1,52.8,16.1,-14872.0,-215.5,-1.69,15127.0,-152.0,5499,-353.6,3305,39.3,7639.0
i3.0_w5_p0.382_s12.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.382,12.0,24.0,False,60,600,300,0.0,9586,138.9,37.9,21.0,52.0,27.0,-14885.0,-215.7,-1.55,15779.0,-211.3,6103,-215.8,3483,36.5,4651.0
i5.0_w3_p0.5_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.5,8.0,12.0,False,60,600,300,0.0,9751,141.3,39.7,34.6,57.0,8.4,-14991.0,-217.3,-1.54,14997.0,-192.2,6280,-265.4,3471,39.0,5691.0
i3.0_w3_p0.382_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.382,6.0,12.0,False,60,600,300,0.0,11319,164.0,34.2,28.9,63.4,7.7,-15049.0,-218.1,-1.33,15045.0,-197.5,7566,-255.7,3753,32.9,5465.0
i5.0_w5_p0.382_s10.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.382,10.0,18.0,False,60,600,300,0.0,9659,140.0,37.6,26.8,55.9,17.3,-15124.0,-219.2,-1.57,15633.0,-180.5,6157,-299.0,3502,35.9,7093.0
i7.0_w5_p0.382_s12.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.382,12.0,18.0,False,60,600,300,0.0,8840,128.1,40.9,30.1,51.4,18.5,-15129.0,-219.3,-1.71,15516.0,-194.5,5528,-266.7,3312,40.1,5763.0
i3.0_w4_p0.236_s10.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.236,10.0,30.0,False,60,600,300,0.0,10383,150.5,32.3,14.7,60.3,24.9,-15147.0,-219.5,-1.46,16343.0,-192.5,6663,-272.1,3720,29.2,7083.0
i7.0_w4_p0.618_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.618,8.0,12.0,False,60,600,300,0.0,7674,111.2,38.5,34.3,59.0,6.7,-15183.0,-220.0,-1.98,15255.0,-190.5,4821,-278.6,2853,37.9,5975.0
i5.0_w5_p0.5_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.5,6.0,12.0,False,60,600,300,0.0,9623,139.5,33.5,28.4,64.6,7.0,-15220.0,-220.6,-1.58,15206.0,-192.5,6216,-275.5,3407,32.3,5831.0
i7.0_w5_p0.382_s10.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.382,10.0,18.0,False,60,600,300,0.0,9069,131.4,37.2,27.5,57.2,15.3,-15439.0,-223.7,-1.7,15572.0,-187.5,5688,-297.7,3381,35.7,7029.0
i7.0_w5_p0.618_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.618,10.0,12.0,False,60,600,300,0.0,7288,105.6,43.5,37.6,52.3,10.1,-15516.0,-224.9,-2.13,15584.0,-152.9,4526,-382.1,2762,41.5,8156.0
i5.0_w3_p0.618_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.618,8.0,12.0,False,60,600,300,0.0,8939,129.6,39.2,34.3,57.7,8.0,-15734.0,-228.0,-1.76,15971.0,-196.6,5673,-290.4,3266,38.5,6313.0
i5.0_w5_p0.618_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.618,8.0,12.0,False,60,600,300,0.0,8382,121.5,39.0,33.0,57.3,9.8,-15784.0,-228.8,-1.88,15855.0,-194.6,5361,-297.5,3021,38.1,6387.0
i7.0_w3_p0.618_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.618,10.0,12.0,False,60,600,300,0.0,7612,110.3,43.4,39.1,53.1,7.8,-15790.0,-228.8,-2.07,15948.0,-193.9,4687,-299.5,2925,43.1,6431.0
i3.0_w5_p0.382_s10.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.382,10.0,30.0,False,60,600,300,0.0,9638,139.7,32.8,13.7,59.4,26.9,-15860.0,-229.8,-1.65,16845.0,-190.1,6153,-311.6,3485,29.5,7232.0
i7.0_w4_p0.5_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.5,8.0,12.0,False,60,600,300,0.0,8705,126.2,39.0,34.4,58.4,7.2,-15897.0,-230.4,-1.83,15956.0,-189.3,5480,-315.3,3225,38.0,6681.0
i3.0_w3_p0.618_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.618,6.0,12.0,False,60,600,300,0.0,10152,147.1,33.6,28.4,64.2,7.4,-15913.0,-230.6,-1.57,16039.0,-198.5,6678,-294.5,3474,31.8,6289.0
i3.0_w3_p0.5_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.5,8.0,12.0,False,60,600,300,0.0,10572,153.2,40.0,33.9,56.2,9.9,-15946.0,-231.1,-1.51,15943.0,-209.4,6950,-270.8,3622,39.0,5721.0
i5.0_w5_p0.382_s12.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.382,12.0,18.0,False,60,600,300,0.0,9415,136.4,41.0,29.3,50.5,20.2,-16051.0,-232.6,-1.7,16536.0,-200.7,5985,-296.1,3430,40.0,6338.0
i7.0_w4_p0.236_s8.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.236,8.0,30.0,False,60,600,300,0.0,9564,138.6,26.8,13.5,69.7,16.8,-16172.0,-234.4,-1.69,16842.0,-222.8,6047,-250.3,3517,24.5,6703.0
i5.0_w3_p0.382_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.382,6.0,12.0,False,60,600,300,0.0,10586,153.4,33.4,29.0,64.7,6.3,-16202.0,-234.8,-1.53,16212.0,-204.9,6952,-293.4,3634,32.1,6176.0
i3.0_w5_p0.382_s8.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.382,8.0,18.0,False,60,600,300,0.0,10437,151.3,33.5,23.1,61.8,15.1,-16338.0,-236.8,-1.57,17375.0,-228.2,6777,-245.6,3660,31.9,6129.0
i7.0_w3_p0.382_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.382,6.0,12.0,False,60,600,300,0.0,9588,139.0,32.7,29.2,66.0,4.7,-16418.0,-237.9,-1.71,16448.0,-206.1,6148,-300.8,3440,31.7,6340.0
i3.0_w5_p0.5_s12.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.5,12.0,18.0,False,60,600,300,0.0,9199,133.3,41.2,28.2,49.2,22.6,-16420.0,-238.0,-1.79,16655.0,-170.7,5859,-383.6,3340,39.2,8207.0
i3.0_w5_p0.5_s10.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.5,10.0,18.0,False,60,600,300,0.0,9463,137.1,37.6,25.8,55.3,18.9,-16441.0,-238.3,-1.74,16864.0,-174.9,6041,-374.9,3422,35.1,8093.0
i7.0_w4_p0.382_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.382,6.0,12.0,False,60,600,300,0.0,9684,140.3,32.8,29.0,65.9,5.1,-16486.0,-238.9,-1.7,16473.0,-223.2,6235,-264.3,3449,32.3,5554.0
i7.0_w4_p0.618_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.618,10.0,12.0,False,60,600,300,0.0,7468,108.2,43.1,38.2,52.9,8.9,-16514.0,-239.3,-2.21,16606.0,-194.0,4657,-333.7,2811,42.3,7170.0
i7.0_w4_p0.236_s6.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.236,6.0,24.0,False,60,600,300,0.0,9988,144.8,23.5,14.5,74.6,10.9,-16551.0,-239.9,-1.66,16878.0,-247.2,6401,-211.4,3587,22.1,4962.0
i7.0_w3_p0.5_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.5,10.0,12.0,False,60,600,300,0.0,8525,123.6,43.8,39.1,52.6,8.3,-16569.0,-240.1,-1.94,16645.0,-198.1,5306,-326.7,3219,43.1,6947.0
i3.0_w4_p0.382_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.382,6.0,12.0,False,60,600,300,0.0,11141,161.5,33.8,28.4,63.8,7.7,-16704.0,-242.1,-1.5,16759.0,-220.5,7423,-281.0,3718,32.6,6035.0
i5.0_w3_p0.5_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.5,10.0,12.0,False,60,600,300,0.0,9565,138.6,44.1,38.2,50.9,10.9,-17129.0,-248.2,-1.79,17158.0,-201.9,6111,-344.6,3454,43.3,7326.0
i3.0_w5_p0.382_s10.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.382,10.0,18.0,False,60,600,300,0.0,10186,147.6,37.8,26.0,55.2,18.8,-17162.0,-248.7,-1.68,17897.0,-209.7,6550,-327.9,3636,35.9,7392.0
i3.0_w3_p0.618_s12.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.618,12.0,18.0,False,60,600,300,0.0,9069,131.4,41.1,28.2,50.0,21.9,-17214.0,-249.5,-1.9,17529.0,-189.3,5743,-378.1,3326,39.1,8109.0
i3.0_w4_p0.5_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.5,8.0,12.0,False,60,600,300,0.0,10333,149.8,39.8,33.1,56.1,10.8,-17272.0,-250.3,-1.67,17409.0,-200.8,6769,-353.9,3564,38.0,7555.0
i5.0_w4_p0.5_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.5,8.0,12.0,False,60,600,300,0.0,9597,139.1,39.2,33.6,57.4,9.0,-17293.0,-250.6,-1.8,17370.0,-212.6,6164,-327.3,3433,38.2,6922.0
i5.0_w4_p0.618_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.618,8.0,12.0,False,60,600,300,0.0,8683,125.8,38.8,33.0,58.0,9.0,-17536.0,-254.1,-2.02,17675.0,-234.7,5555,-287.3,3128,38.4,6221.0
i5.0_w4_p0.236_s6.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.236,6.0,30.0,False,60,600,300,0.0,10465,151.7,22.4,10.2,75.1,14.6,-17538.0,-254.2,-1.68,17694.0,-287.4,6817,-164.6,3648,20.8,5139.0
i7.0_w4_p0.5_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.5,10.0,12.0,False,60,600,300,0.0,8500,123.2,43.6,38.2,52.3,9.4,-17601.0,-255.1,-2.07,17689.0,-210.5,5323,-347.0,3177,42.9,7425.0
i3.0_w4_p0.236_s6.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.236,6.0,30.0,False,60,600,300,0.0,10927,158.4,23.1,10.0,73.9,16.0,-17614.0,-255.3,-1.61,18387.0,-298.9,7203,-141.2,3724,21.0,4999.0
i5.0_w5_p0.236_s6.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.236,6.0,30.0,False,60,600,300,0.0,10447,151.4,22.4,10.5,75.2,14.3,-17654.0,-255.9,-1.69,19171.0,-271.7,6802,-206.7,3645,19.9,6544.0
i3.0_w3_p0.236_s10.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.236,10.0,18.0,False,60,600,300,0.0,10974,159.0,37.7,26.9,55.9,17.2,-17668.0,-256.1,-1.61,17953.0,-221.2,7144,-325.3,3830,35.9,7431.0
i3.0_w5_p0.5_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.5,6.0,12.0,False,60,600,300,0.0,10285,149.1,33.3,27.6,64.3,8.1,-17680.0,-256.2,-1.72,17709.0,-243.4,6771,-273.9,3514,32.5,5923.0
i7.0_w3_p0.236_s6.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.236,6.0,18.0,False,60,600,300,0.0,10084,146.1,26.1,20.3,72.4,7.3,-17692.0,-256.4,-1.75,17825.0,-255.0,6486,-247.6,3598,25.4,5749.0
i3.0_w3_p0.236_s8.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.236,8.0,18.0,False,60,600,300,0.0,11194,162.2,33.2,23.6,62.5,14.0,-17723.0,-256.8,-1.58,17826.0,-234.6,7357,-296.5,3837,31.3,7082.0
i7.0_w5_p0.618_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.618,12.0,12.0,False,60,600,300,0.0,7118,103.2,46.8,40.3,47.4,12.4,-17877.0,-259.1,-2.51,18056.0,-177.2,4407,-437.9,2711,44.9,9357.0
i5.0_w4_p0.382_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.382,6.0,12.0,False,60,600,300,0.0,10490,152.0,32.9,28.4,65.1,6.5,-17951.0,-260.2,-1.71,18012.0,-237.6,6887,-300.3,3603,32.0,6415.0
i7.0_w5_p0.5_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.5,8.0,12.0,False,60,600,300,0.0,8584,124.4,38.5,33.4,58.8,7.8,-17957.0,-260.3,-2.09,17940.0,-207.9,5394,-370.0,3190,37.1,7777.0
i3.0_w5_p0.618_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.618,8.0,12.0,False,60,600,300,0.0,9183,133.1,39.0,32.0,56.5,11.5,-17959.0,-260.3,-1.96,17990.0,-218.1,5953,-346.3,3230,37.6,7321.0
i7.0_w5_p0.236_s12.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.236,12.0,30.0,False,60,600,300,0.0,9106,132.0,34.3,17.0,57.7,25.4,-18045.0,-261.5,-1.98,19581.0,-177.8,5692,-444.6,3414,30.9,9571.0
i5.0_w3_p0.618_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.618,10.0,12.0,False,60,600,300,0.0,8725,126.4,43.6,37.9,51.9,10.2,-18097.0,-262.3,-2.07,18273.0,-226.7,5495,-332.7,3230,43.2,7139.0
i7.0_w3_p0.618_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.618,12.0,12.0,False,60,600,300,0.0,7443,107.9,46.8,41.9,48.2,10.0,-18136.0,-262.8,-2.44,18322.0,-216.2,4562,-359.2,2881,46.5,7681.0
i7.0_w4_p0.618_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.618,12.0,12.0,False,60,600,300,0.0,7294,105.7,46.6,41.0,47.5,11.4,-18139.0,-262.9,-2.49,18212.0,-205.4,4524,-384.4,2770,45.7,8216.0
i5.0_w4_p0.236_s8.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.236,8.0,30.0,False,60,600,300,0.0,10180,147.5,27.4,12.7,68.3,19.0,-18278.0,-264.9,-1.8,18885.0,-260.9,6542,-261.6,3638,24.8,6911.0
i3.0_w4_p0.236_s8.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.236,8.0,30.0,False,60,600,300,0.0,10645,154.3,27.7,12.4,67.1,20.5,-18318.0,-265.5,-1.72,18922.0,-291.9,6937,-191.1,3708,25.6,5713.0
i5.0_w5_p0.236_s12.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.236,12.0,30.0,False,60,600,300,0.0,9622,139.4,34.8,16.4,56.4,27.2,-18321.0,-265.5,-1.9,20105.0,-184.8,6089,-441.2,3533,31.4,9328.0
i5.0_w3_p0.5_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.5,12.0,12.0,False,60,600,300,0.0,9376,135.9,47.6,41.2,45.5,13.3,-18441.0,-267.3,-1.97,18483.0,-209.8,5935,-388.5,3441,47.1,8258.0
