name,tf,net_wk,fees_wk,gross_wk,trades,trades_wk,sel_usd_wk,blind_usd_wk,sel_total,blind_total,win_pct
GAP1_3min_time40_all,3min,20.6,57.6,78.2,4597,29.4,-0.5,42.7,-41.0,3250.0,49.2
GAP1_3min_time40_rth,3min,-7.3,10.2,2.9,819,5.2,17.6,-33.5,1408.0,-2548.0,51.4
GAP1_3min_trail2.0_all,3min,-210.2,116.4,-93.8,9273,59.4,-154.6,-268.5,-12370.0,-20445.0,34.6
GAP1_3min_trail2.0_rth,3min,-31.8,13.5,-18.3,1080,6.9,-29.8,-34.0,-2382.0,-2588.0,35.4
VCT3_3min_time5_all,3min,-1.2,50.4,49.2,4011,25.7,-7.7,5.6,-614.0,430.0,49.7
VCT3_3min_time5_rth,3min,0.5,17.4,17.9,1392,8.9,0.7,0.4,56.0,27.0,50.9
VCT3_3min_time15_all,3min,-3.7,45.3,41.6,3602,23.1,4.3,-12.1,346.0,-922.0,50.9
VCT3_3min_time15_rth,3min,39.7,15.7,55.4,1249,8.0,20.0,60.3,1600.0,4594.0,52.8
VCT3_3min_time40_all,3min,-26.9,35.9,9.0,2850,18.3,11.2,-66.8,896.0,-5088.0,49.4
VCT3_3min_time40_rth,3min,-2.1,12.7,10.6,1021,6.5,46.2,-52.9,3699.0,-4030.0,51.6
VCT3_3min_trail2.0_all,3min,-82.2,48.4,-33.8,3861,24.7,-71.7,-93.2,-5734.0,-7096.0,36.5
VCT3_3min_trail2.0_rth,3min,-27.1,16.7,-10.4,1320,8.5,-38.6,-15.0,-3086.0,-1139.0,37.2
VEXPR_3min_time5_all,3min,-20.3,27.8,7.5,2211,14.2,-16.3,-24.6,-1303.0,-1872.0,50.0
VEXPR_3min_time5_rth,3min,-21.4,10.4,-11.0,832,5.3,-24.5,-18.2,-1962.0,-1384.0,47.6
VEXPR_3min_time15_all,3min,-57.0,26.7,-30.3,2117,13.6,-32.4,-82.7,-2592.0,-6298.0,50.5
VEXPR_3min_time15_rth,3min,-40.0,10.0,-30.0,792,5.1,-66.6,-11.9,-5329.0,-908.0,49.1
VEXPR_3min_time40_all,3min,-87.6,23.3,-64.3,1862,11.9,-88.4,-86.6,-7070.0,-6597.0,49.0
VEXPR_3min_time40_rth,3min,-84.2,9.4,-74.8,743,4.8,-82.9,-85.5,-6632.0,-6506.0,46.8
VEXPR_3min_trail2.0_all,3min,-186.0,29.6,-156.4,2364,15.1,-118.1,-257.3,-9448.0,-19591.0,29.8
VEXPR_3min_trail2.0_rth,3min,-131.5,11.8,-119.7,932,6.0,-89.5,-175.5,-7160.0,-13366.0,26.5
RIBB_3min_time5_all,3min,125.1,235.0,360.1,18728,119.9,3.6,252.7,288.0,19240.0,50.0
RIBB_3min_time5_rth,3min,54.0,76.4,130.4,6086,39.0,-0.3,111.1,-26.0,8456.0,50.0
RIBB_3min_time15_all,3min,89.9,150.5,240.4,11994,76.8,27.6,155.2,2208.0,11818.0,49.7
RIBB_3min_time15_rth,3min,14.4,50.2,64.6,4004,25.6,-10.0,40.0,-800.0,3044.0,49.9
RIBB_3min_time40_all,3min,179.4,81.5,260.9,6498,41.6,-40.9,410.9,-3276.0,31287.0,50.5
RIBB_3min_time40_rth,3min,42.1,28.6,70.7,2279,14.6,-26.4,114.1,-2114.0,8688.0,50.8
RIBB_3min_trail2.0_all,3min,-428.8,202.5,-226.3,16134,103.3,-407.4,-451.0,-32591.0,-34338.0,36.1
RIBB_3min_trail2.0_rth,3min,-237.9,65.5,-172.4,5216,33.4,-224.9,-251.5,-17995.0,-19148.0,35.1
EMAX_3min_time5_all,3min,-4.3,152.5,148.2,12155,77.8,-13.5,5.3,-1081.0,405.0,48.7
EMAX_3min_time5_rth,3min,41.2,48.8,90.0,3882,24.9,25.6,57.6,2050.0,4389.0,51.1
EMAX_3min_time15_all,3min,-15.3,111.9,96.6,8920,57.1,-17.2,-13.4,-1376.0,-1018.0,48.8
EMAX_3min_time15_rth,3min,-2.4,36.7,34.3,2913,18.7,12.4,-17.9,990.0,-1360.0,49.8
EMAX_3min_time40_all,3min,14.2,69.0,83.2,5492,35.2,-8.0,37.5,-642.0,2857.0,48.7
EMAX_3min_time40_rth,3min,-66.1,24.5,-41.6,1945,12.5,19.3,-155.8,1542.0,-11861.0,48.4
EMAX_3min_trail2.0_all,3min,-383.0,156.8,-226.2,12488,80.0,-312.7,-456.6,-25017.0,-34768.0,34.7
EMAX_3min_trail2.0_rth,3min,-173.1,50.0,-123.1,3977,25.5,-139.0,-208.9,-11119.0,-15908.0,36.0
SMAX_3min_time5_all,3min,-23.2,92.7,69.5,7385,47.3,-7.4,-39.8,-595.0,-3030.0,47.7
SMAX_3min_time5_rth,3min,-12.6,30.0,17.4,2391,15.3,-6.0,-19.5,-482.0,-1488.0,48.2
SMAX_3min_time15_all,3min,25.2,81.7,106.9,6510,41.7,11.9,39.2,954.0,2985.0,49.0
SMAX_3min_time15_rth,3min,0.1,26.7,26.8,2116,13.6,21.4,-22.2,1708.0,-1690.0,49.0
SMAX_3min_time40_all,3min,-60.7,56.3,-4.4,4483,28.7,94.2,-223.5,7540.0,-17018.0,48.1
SMAX_3min_time40_rth,3min,-12.6,19.6,7.0,1555,10.0,26.5,-53.7,2116.0,-4090.0,48.7
SMAX_3min_trail2.0_all,3min,-215.5,92.9,-122.6,7398,47.4,-176.8,-255.9,-14146.0,-19488.0,35.5
SMAX_3min_trail2.0_rth,3min,-109.4,30.0,-79.4,2395,15.3,-105.6,-113.4,-8451.0,-8631.0,34.9
DIVG_3min_time5_all,3min,-39.3,158.8,119.5,12654,81.0,-95.7,19.9,-7656.0,1519.0,50.6
DIVG_3min_time5_rth,3min,-7.5,53.9,46.4,4298,27.5,-50.0,37.2,-4000.0,2834.0,50.4
DIVG_3min_time15_all,3min,-35.5,121.7,86.2,9700,62.1,-88.1,19.8,-7050.0,1506.0,50.2
DIVG_3min_time15_rth,3min,11.7,41.4,53.1,3301,21.1,-51.4,78.0,-4110.0,5938.0,49.9
DIVG_3min_time40_all,3min,-12.5,71.7,59.2,5717,36.6,-71.5,49.5,-5719.0,3772.0,50.2
DIVG_3min_time40_rth,3min,51.1,25.7,76.8,2051,13.1,-63.0,171.0,-5042.0,13020.0,52.7
DIVG_3min_trail2.0_all,3min,-373.4,145.8,-227.6,11617,74.4,-313.5,-436.0,-25083.0,-33200.0,36.0
DIVG_3min_trail2.0_rth,3min,-227.1,49.0,-178.1,3902,25.0,-192.1,-263.7,-15369.0,-20076.0,34.8
ZF_3min_time5_all,3min,46.3,147.4,193.7,11749,75.2,-31.3,127.7,-2500.0,9724.0,51.7
ZF_3min_time5_rth,3min,25.7,45.5,71.2,3617,23.2,-29.4,83.6,-2356.0,6367.0,51.2
ZF_3min_time15_all,3min,64.8,122.5,187.3,9753,62.5,-64.9,201.1,-5192.0,15315.0,51.5
ZF_3min_time15_rth,3min,10.4,38.8,49.2,3092,19.8,-123.3,151.0,-9866.0,11494.0,50.2
ZF_3min_time40_all,3min,-23.8,72.5,48.7,5783,37.0,-177.7,137.9,-14215.0,10502.0,49.5
ZF_3min_time40_rth,3min,-19.2,25.5,6.3,2025,13.0,-170.6,139.9,-13646.0,10651.0,49.7
ZF_3min_trail2.0_all,3min,-466.8,163.5,-303.3,13025,83.4,-358.9,-579.8,-28711.0,-44150.0,34.0
ZF_3min_trail2.0_rth,3min,-264.5,52.3,-212.2,4167,26.7,-192.9,-339.6,-15428.0,-25859.0,33.6
ZJ_3min_time5_all,3min,-9.8,261.5,251.7,20837,133.4,-47.2,29.5,-3776.0,2246.0,49.4
ZJ_3min_time5_rth,3min,67.8,83.5,151.3,6659,42.6,20.0,118.0,1604.0,8984.0,50.6
ZJ_3min_time15_all,3min,-1.5,165.2,163.7,13160,84.3,-38.5,37.4,-3078.0,2846.0,49.7
ZJ_3min_time15_rth,3min,33.6,54.5,88.1,4347,27.8,9.3,59.1,744.0,4498.0,50.1
ZJ_3min_time40_all,3min,-18.2,85.7,67.5,6825,43.7,-10.0,-26.9,-800.0,-2046.0,48.6
ZJ_3min_time40_rth,3min,-8.4,30.4,22.0,2421,15.5,84.1,-105.6,6732.0,-8038.0,50.4
ZJ_3min_trail2.0_all,3min,-552.8,234.2,-318.6,18664,119.5,-434.6,-676.6,-34768.0,-51520.0,35.7
ZJ_3min_trail2.0_rth,3min,-283.0,74.5,-208.5,5934,38.0,-219.7,-349.3,-17576.0,-26594.0,35.9
RPMR_3min_time5_all,3min,36.7,283.6,320.3,22594,144.7,-22.6,99.0,-1806.0,7535.0,50.9
RPMR_3min_time5_rth,3min,-4.4,94.9,90.5,7565,48.4,-32.6,25.2,-2606.0,1916.0,49.9
RPMR_3min_time15_all,3min,88.7,168.8,257.5,13449,86.1,-40.0,223.8,-3198.0,17038.0,50.9
RPMR_3min_time15_rth,3min,-0.2,57.0,56.8,4550,29.1,-136.4,142.8,-10912.0,10876.0,49.5
RPMR_3min_time40_all,3min,-8.7,87.2,78.5,6948,44.5,-81.6,68.0,-6530.0,5176.0,50.1
RPMR_3min_time40_rth,3min,-15.5,31.2,15.7,2475,15.9,-84.2,56.7,-6740.0,4316.0,49.6
RPMR_3min_trail2.0_all,3min,-662.0,267.9,-394.1,21349,136.7,-562.8,-765.8,-45026.0,-58307.0,35.1
RPMR_3min_trail2.0_rth,3min,-357.8,88.2,-269.6,7029,45.0,-323.9,-393.1,-25915.0,-29933.0,34.8
RPMO_3min_time5_all,3min,-36.7,283.6,246.9,22594,144.7,22.6,-99.0,1806.0,-7535.0,48.4
RPMO_3min_time5_rth,3min,4.4,94.9,99.3,7565,48.4,32.6,-25.2,2606.0,-1916.0,49.7
RPMO_3min_time15_all,3min,-88.7,168.8,80.1,13449,86.1,40.0,-223.8,3198.0,-17038.0,48.7
RPMO_3min_time15_rth,3min,0.2,57.0,57.2,4550,29.1,136.4,-142.8,10912.0,-10876.0,50.1
RPMO_3min_time40_all,3min,8.7,87.2,95.9,6948,44.5,81.6,-68.0,6530.0,-5176.0,49.6
RPMO_3min_time40_rth,3min,15.5,31.2,46.7,2475,15.9,84.2,-56.7,6740.0,-4316.0,50.2
RPMO_3min_trail2.0_all,3min,-710.1,224.8,-485.3,17911,114.7,-511.0,-918.8,-40883.0,-69957.0,34.8
RPMO_3min_trail2.0_rth,3min,-351.9,72.5,-279.4,5779,37.0,-251.5,-457.3,-20117.0,-34821.0,34.2
CHOPB_3min_time5_all,3min,-21.9,25.7,3.8,2050,13.1,3.0,-48.0,242.0,-3655.0,46.3
CHOPB_3min_time5_rth,3min,-16.9,9.2,-7.7,727,4.7,14.2,-49.5,1134.0,-3768.0,46.5
CHOPB_3min_time15_all,3min,-3.8,21.0,17.2,1674,10.7,33.9,-43.3,2710.0,-3300.0,48.3
CHOPB_3min_time15_rth,3min,8.7,7.3,16.0,575,3.7,49.4,-34.2,3955.0,-2602.0,50.1
CHOPB_3min_time40_all,3min,-21.2,17.6,-3.6,1399,9.0,-6.2,-36.8,-498.0,-2804.0,51.0
CHOPB_3min_time40_rth,3min,5.1,6.1,11.2,487,3.1,10.3,-0.3,827.0,-24.0,51.3
CHOPB_3min_trail2.0_all,3min,-89.3,22.5,-66.8,1802,11.5,-28.8,-152.8,-2303.0,-11634.0,33.9
CHOPB_3min_trail2.0_rth,3min,-34.5,7.4,-27.1,592,3.8,4.3,-75.2,341.0,-5726.0,34.1
DIX_3min_time5_all,3min,-32.1,243.6,211.5,19406,124.3,63.9,-132.9,5108.0,-10122.0,49.9
DIX_3min_time5_rth,3min,3.9,79.2,83.1,6315,40.4,17.6,-10.6,1410.0,-804.0,50.8
DIX_3min_time15_all,3min,-19.3,159.3,140.0,12700,81.3,-4.6,-34.8,-366.0,-2648.0,49.8
DIX_3min_time15_rth,3min,77.8,53.5,131.3,4257,27.3,41.6,115.9,3329.0,8822.0,51.3
DIX_3min_time40_all,3min,18.1,83.9,102.0,6687,42.8,-37.6,76.5,-3006.0,5824.0,49.2
DIX_3min_time40_rth,3min,25.6,29.8,55.4,2366,15.2,77.3,-28.8,6182.0,-2192.0,51.4
DIX_3min_trail2.0_all,3min,-480.7,220.9,-259.8,17591,112.7,-338.1,-630.3,-27045.0,-47996.0,35.8
DIX_3min_trail2.0_rth,3min,-251.8,70.8,-181.0,5632,36.1,-164.3,-343.7,-13142.0,-26167.0,36.5
HRMOM_3min_time5_all,3min,28.6,138.6,167.2,11046,70.7,58.0,-2.3,4638.0,-173.0,49.5
HRMOM_3min_time5_rth,3min,17.4,53.9,71.3,4298,27.5,9.3,25.9,747.0,1968.0,49.7
HRMOM_3min_time15_all,3min,67.6,138.6,206.2,11042,70.7,127.1,5.0,10168.0,380.0,49.4
HRMOM_3min_time15_rth,3min,94.8,53.9,148.7,4298,27.5,100.0,89.3,8003.0,6800.0,50.1
HRMOM_3min_time40_all,3min,78.4,59.4,137.8,4731,30.3,188.9,-37.7,15114.0,-2868.0,51.0
HRMOM_3min_time40_rth,3min,91.1,24.3,115.4,1934,12.4,123.5,57.0,9882.0,4339.0,50.3
HRMOM_3min_trail2.0_all,3min,-336.6,129.4,-207.2,10299,66.0,-211.2,-468.1,-16896.0,-35642.0,36.6
HRMOM_3min_trail2.0_rth,3min,-171.8,49.8,-122.0,3965,25.4,-133.6,-211.9,-10686.0,-16137.0,37.5
M30F_3min_time5_all,3min,-41.6,210.3,168.7,16748,107.3,-44.5,-38.6,-3557.0,-2940.0,49.1
M30F_3min_time5_rth,3min,33.9,67.4,101.3,5364,34.4,30.3,37.5,2426.0,2859.0,50.2
M30F_3min_time15_all,3min,36.0,140.5,176.5,11193,71.7,48.6,22.7,3886.0,1731.0,49.5
M30F_3min_time15_rth,3min,75.2,46.1,121.3,3672,23.5,101.8,47.2,8148.0,3590.0,49.8
M30F_3min_time40_all,3min,88.8,78.8,167.6,6270,40.2,174.2,-0.9,13938.0,-70.0,49.7
M30F_3min_time40_rth,3min,32.4,27.6,60.0,2198,14.1,118.5,-58.0,9476.0,-4414.0,49.9
M30F_3min_trail2.0_all,3min,-482.2,200.3,-281.9,15957,102.2,-378.4,-591.1,-30269.0,-45008.0,34.8
M30F_3min_trail2.0_rth,3min,-241.6,64.3,-177.3,5123,32.8,-189.8,-295.8,-15188.0,-22519.0,35.1
R25F_3min_time5_all,3min,-16.1,219.9,203.8,17526,112.2,21.3,-55.4,1701.0,-4222.0,50.7
R25F_3min_time5_rth,3min,-45.4,87.2,41.8,6956,44.5,10.9,-104.5,872.0,-7960.0,49.7
R25F_3min_time15_all,3min,19.4,144.6,164.0,11518,73.8,14.7,24.3,1173.0,1849.0,50.2
R25F_3min_time15_rth,3min,-54.5,55.3,0.8,4401,28.2,-23.6,-87.0,-1888.0,-6626.0,49.4
R25F_3min_time40_all,3min,99.8,78.4,178.2,6239,40.0,67.3,133.9,5381.0,10192.0,51.0
R25F_3min_time40_rth,3min,82.6,30.0,112.6,2390,15.3,34.7,132.8,2776.0,10111.0,51.3
R25F_3min_trail2.0_all,3min,-483.2,190.7,-292.5,15189,97.3,-391.8,-578.9,-31346.0,-44079.0,35.5
R25F_3min_trail2.0_rth,3min,-309.0,72.9,-236.1,5812,37.2,-260.4,-360.0,-20828.0,-27408.0,35.0
DBLB_3min_time5_all,3min,-14.3,97.2,82.9,7742,49.6,-24.8,-3.3,-1985.0,-252.0,49.6
DBLB_3min_time5_rth,3min,-3.6,20.0,16.4,1589,10.2,-8.3,1.4,-662.0,106.0,48.6
DBLB_3min_time15_all,3min,-17.6,68.0,50.4,5413,34.7,-26.7,-7.9,-2138.0,-603.0,49.3
DBLB_3min_time15_rth,3min,11.8,15.5,27.3,1236,7.9,-2.4,26.7,-192.0,2034.0,49.0
DBLB_3min_time40_all,3min,34.3,44.5,78.8,3544,22.7,-36.0,108.1,-2880.0,8230.0,49.6
DBLB_3min_time40_rth,3min,49.3,11.8,61.1,934,6.0,-25.5,127.9,-2038.0,9736.0,49.6
DBLB_3min_trail2.0_all,3min,-197.7,97.6,-100.1,7781,49.8,-208.0,-186.8,-16641.0,-14223.0,34.5
DBLB_3min_trail2.0_rth,3min,-77.2,20.4,-56.8,1617,10.4,-77.5,-76.9,-6198.0,-5855.0,34.0
PSMR_3min_time5_all,3min,11.5,592.9,604.4,47231,302.5,4.1,19.2,324.0,1464.0,49.3
PSMR_3min_time5_rth,3min,-35.4,200.7,165.3,15989,102.4,-12.7,-59.2,-1020.0,-4506.0,49.0
PSMR_3min_time15_all,3min,6.8,249.1,255.9,19843,127.1,-21.7,36.7,-1736.0,2794.0,49.2
PSMR_3min_time15_rth,3min,-26.2,85.1,58.9,6772,43.4,-43.3,-8.2,-3466.0,-621.0,48.5
PSMR_3min_time40_all,3min,-67.4,102.9,35.5,8193,52.5,-90.0,-43.6,-7202.0,-3318.0,48.7
PSMR_3min_time40_rth,3min,-15.7,38.0,22.3,3033,19.4,-53.3,23.9,-4265.0,1819.0,48.1
PSMR_3min_trail2.0_all,3min,-1217.3,441.6,-775.7,35186,225.3,-923.1,-1525.7,-73850.0,-116167.0,34.6
PSMR_3min_trail2.0_rth,3min,-718.8,147.6,-571.2,11752,75.3,-573.3,-871.2,-45862.0,-66338.0,34.0
ONRB_3min_time5_all,3min,64.5,120.7,185.2,9614,61.6,56.2,73.3,4494.0,5582.0,50.7
ONRB_3min_time5_rth,3min,64.5,120.7,185.2,9614,61.6,56.2,73.3,4494.0,5582.0,50.7
ONRB_3min_time15_all,3min,78.9,55.9,134.8,4449,28.5,78.9,79.0,6309.0,6015.0,51.7
ONRB_3min_time15_rth,3min,78.9,55.9,134.8,4449,28.5,78.9,79.0,6309.0,6015.0,51.7
ONRB_3min_time40_all,3min,47.1,27.6,74.7,2197,14.1,72.3,20.6,5784.0,1571.0,50.1
ONRB_3min_time40_rth,3min,47.1,27.6,74.7,2197,14.1,72.3,20.6,5784.0,1571.0,50.1
ONRB_3min_trail2.0_all,3min,-201.8,79.2,-122.6,6310,40.4,-176.9,-227.9,-14153.0,-17352.0,36.1
ONRB_3min_trail2.0_rth,3min,-201.8,79.2,-122.6,6310,40.4,-176.9,-227.9,-14153.0,-17352.0,36.1
ONRF_3min_time5_all,3min,-64.5,120.7,56.2,9614,61.6,-56.2,-73.3,-4494.0,-5582.0,48.9
ONRF_3min_time5_rth,3min,-64.5,120.7,56.2,9614,61.6,-56.2,-73.3,-4494.0,-5582.0,48.9
ONRF_3min_time15_all,3min,-78.9,55.9,-23.0,4449,28.5,-78.9,-79.0,-6309.0,-6015.0,48.1
ONRF_3min_time15_rth,3min,-78.9,55.9,-23.0,4449,28.5,-78.9,-79.0,-6309.0,-6015.0,48.1
ONRF_3min_time40_all,3min,-47.1,27.6,-19.5,2197,14.1,-72.3,-20.6,-5784.0,-1571.0,49.7
ONRF_3min_time40_rth,3min,-47.1,27.6,-19.5,2197,14.1,-72.3,-20.6,-5784.0,-1571.0,49.7
ONRF_3min_trail2.0_all,3min,-444.6,91.1,-353.5,7253,46.5,-367.9,-524.9,-29431.0,-39969.0,34.2
ONRF_3min_trail2.0_rth,3min,-444.6,91.1,-353.5,7253,46.5,-367.9,-524.9,-29431.0,-39969.0,34.2
F15_3min_time5_all,3min,132.5,164.1,296.6,13066,83.7,109.7,156.5,8774.0,11915.0,50.3
F15_3min_time5_rth,3min,132.5,164.1,296.6,13066,83.7,109.7,156.5,8774.0,11915.0,50.3
F15_3min_time15_all,3min,124.3,74.5,198.8,5929,38.0,145.4,102.1,11632.0,7772.0,51.6
F15_3min_time15_rth,3min,124.3,74.5,198.8,5929,38.0,145.4,102.1,11632.0,7772.0,51.6
F15_3min_time40_all,3min,115.7,35.1,150.8,2788,17.9,151.8,77.7,12144.0,5920.0,51.8
F15_3min_time40_rth,3min,115.7,35.1,150.8,2788,17.9,151.8,77.7,12144.0,5920.0,51.8
F15_3min_trail2.0_all,3min,-253.9,107.0,-146.9,8520,54.6,-204.8,-305.2,-16383.0,-23243.0,36.5
F15_3min_trail2.0_rth,3min,-253.9,107.0,-146.9,8520,54.6,-204.8,-305.2,-16383.0,-23243.0,36.5
MPB2_3min_time5_all,3min,110.4,186.2,296.6,14832,95.0,81.1,141.0,6488.0,10738.0,50.3
MPB2_3min_time5_rth,3min,37.8,78.8,116.6,6275,40.2,43.1,32.1,3449.0,2446.0,50.6
MPB2_3min_time15_all,3min,173.8,129.8,303.6,10335,66.2,80.0,272.2,6401.0,20730.0,50.0
MPB2_3min_time15_rth,3min,75.1,53.3,128.4,4248,27.2,88.9,60.6,7110.0,4611.0,49.6
MPB2_3min_time40_all,3min,-6.5,71.7,65.2,5711,36.6,19.5,-33.8,1563.0,-2572.0,48.8
MPB2_3min_time40_rth,3min,9.3,29.0,38.3,2306,14.8,57.9,-41.7,4632.0,-3178.0,50.3
MPB2_3min_trail2.0_all,3min,-304.4,157.2,-147.2,12530,80.2,-206.5,-407.0,-16521.0,-30989.0,37.0
MPB2_3min_trail2.0_rth,3min,-183.7,63.3,-120.4,5046,32.3,-107.7,-263.5,-8614.0,-20064.0,36.5
PERS_3min_time5_all,3min,235.2,586.6,821.8,46729,299.3,163.2,310.8,13056.0,23666.0,49.7
PERS_3min_time5_rth,3min,84.0,196.8,280.8,15677,100.4,82.6,85.4,6608.0,6506.0,50.6
PERS_3min_time15_all,3min,145.6,251.9,397.5,20065,128.5,12.7,285.1,1012.0,21712.0,49.7
PERS_3min_time15_rth,3min,110.5,85.1,195.6,6776,43.4,37.3,187.4,2981.0,14272.0,50.2
PERS_3min_time40_all,3min,225.0,104.1,329.1,8286,53.1,179.4,272.8,14350.0,20769.0,50.4
PERS_3min_time40_rth,3min,58.2,38.2,96.4,3048,19.5,33.1,84.6,2645.0,6438.0,49.8
PERS_3min_trail2.0_all,3min,-839.6,415.9,-423.7,33140,212.2,-688.1,-998.3,-55048.0,-76014.0,35.9
PERS_3min_trail2.0_rth,3min,-427.4,134.5,-292.9,10714,68.6,-359.2,-498.9,-28737.0,-37985.0,35.2
BIGB_3min_time5_all,3min,-12.9,104.1,91.2,8289,53.1,34.3,-62.4,2743.0,-4755.0,47.5
BIGB_3min_time5_rth,3min,-16.0,29.8,13.8,2373,15.2,30.6,-64.9,2449.0,-4942.0,49.3
BIGB_3min_time15_all,3min,17.1,85.3,102.4,6796,43.5,88.8,-58.2,7105.0,-4429.0,49.6
BIGB_3min_time15_rth,3min,-28.6,25.5,-3.1,2034,13.0,55.8,-117.4,4466.0,-8938.0,49.6
BIGB_3min_time40_all,3min,-37.5,57.4,19.9,4573,29.3,121.1,-204.2,9692.0,-15546.0,49.6
BIGB_3min_time40_rth,3min,-3.3,19.2,15.9,1538,9.8,114.5,-127.1,9158.0,-9675.0,50.3
BIGB_3min_trail2.0_all,3min,-335.7,104.3,-231.4,8299,53.2,-231.3,-445.3,-18502.0,-33906.0,34.2
BIGB_3min_trail2.0_rth,3min,-163.0,30.2,-132.8,2412,15.4,-101.2,-227.7,-8099.0,-17340.0,34.4
