tag,side,entry_ts,exit_ts,entry_px,exit_px,stop_px,target_px,exit_reason,hold_bars_actual,pnl_pts,pnl_usd
HOLD_SESSION_22to14_LONG,LONG,2025-04-02 22:06:00+00:00,2025-04-03 14:00:00+00:00,18779.724,18806.451,,,timeout,954,26.72700000000259,52.71400000000518
HOLD_SESSION_22to14_LONG,LONG,2025-04-03 22:06:00+00:00,2025-04-04 14:00:00+00:00,18525.916,18024.867,,,timeout,954,-501.0490000000027,-1002.8380000000054
HOLD_SESSION_22to14_LONG,LONG,2025-04-06 22:09:00+00:00,2025-04-07 14:00:00+00:00,16540.195,17199.611,,,timeout,951,659.4160000000011,1318.0920000000021
HOLD_SESSION_22to14_LONG,LONG,2025-04-07 22:03:00+00:00,2025-04-08 14:00:00+00:00,17522.895,18131.384,,,timeout,957,608.4889999999978,1216.2379999999955
HOLD_SESSION_22to14_LONG,LONG,2025-04-08 22:03:00+00:00,2025-04-09 14:00:00+00:00,16980.528,17407.961,,,timeout,957,427.4330000000009,854.1260000000018
HOLD_SESSION_22to14_LONG,LONG,2025-04-09 22:05:00+00:00,2025-04-10 14:00:00+00:00,19105.41,18499.771,,,timeout,955,-605.6389999999992,-1212.0179999999984
HOLD_SESSION_22to14_LONG,LONG,2025-04-10 22:06:00+00:00,2025-04-11 14:00:00+00:00,18403.989,18385.465,,,timeout,954,-18.52400000000125,-37.788000000002505
HOLD_SESSION_22to14_LONG,LONG,2025-04-13 22:05:00+00:00,2025-04-14 14:00:00+00:00,18912.305,18909.567,,,timeout,955,-2.7380000000011933,-6.216000000002387
HOLD_SESSION_22to14_LONG,LONG,2025-04-14 22:04:00+00:00,2025-04-15 14:00:00+00:00,18757.371,18935.767,,,timeout,956,178.39600000000064,356.05200000000127
HOLD_SESSION_22to14_LONG,LONG,2025-04-15 22:06:00+00:00,2025-04-16 14:00:00+00:00,18603.7,18401.351,,,timeout,954,-202.34900000000198,-405.43800000000397
HOLD_SESSION_22to14_LONG,LONG,2025-04-16 22:06:00+00:00,2025-04-17 14:00:00+00:00,18300.549,18346.34,,,timeout,954,45.79100000000108,90.84200000000216
HOLD_SESSION_22to14_LONG,LONG,2025-04-20 22:05:00+00:00,2025-04-21 14:00:00+00:00,18172.012,17852.522,,,timeout,955,-319.48999999999796,-639.7199999999959
HOLD_SESSION_22to14_LONG,LONG,2025-04-21 22:06:00+00:00,2025-04-22 14:00:00+00:00,17784.516,18145.283,,,timeout,954,360.7669999999998,720.7939999999996
HOLD_SESSION_22to14_LONG,LONG,2025-04-22 22:05:00+00:00,2025-04-23 14:00:00+00:00,18602.789,18933.755,,,timeout,955,330.96600000000035,661.1920000000007
HOLD_SESSION_22to14_LONG,LONG,2025-04-23 22:05:00+00:00,2025-04-24 14:00:00+00:00,18666.344,18953.707,,,timeout,955,287.36299999999756,573.9859999999951
HOLD_SESSION_22to14_LONG,LONG,2025-04-24 22:01:00+00:00,2025-04-25 14:00:00+00:00,19273.895,19213.766,,,timeout,959,-60.129000000000815,-120.99800000000162
HOLD_SESSION_22to14_LONG,LONG,2025-04-27 22:03:00+00:00,2025-04-28 14:00:00+00:00,19369.306,19342.561,,,timeout,957,-26.74499999999898,-54.229999999997965
HOLD_SESSION_22to14_LONG,LONG,2025-04-28 22:01:00+00:00,2025-04-29 14:00:00+00:00,19376.698,19387.917,,,timeout,959,11.21900000000096,21.698000000001922
HOLD_SESSION_22to14_LONG,LONG,2025-04-29 22:07:00+00:00,2025-04-30 14:00:00+00:00,19479.667,19070.656,,,timeout,953,-409.01100000000224,-818.7620000000045
HOLD_SESSION_22to14_LONG,LONG,2025-04-30 22:04:00+00:00,2025-05-01 14:00:00+00:00,19779.999,19809.428,,,timeout,956,29.429000000000087,58.11800000000017
HOLD_SESSION_22to14_LONG,LONG,2025-05-01 22:06:00+00:00,2025-05-02 14:00:00+00:00,19680.617,19974.883,,,timeout,954,294.26600000000326,587.7920000000065
HOLD_SESSION_22to14_LONG,LONG,2025-05-04 22:06:00+00:00,2025-05-05 14:00:00+00:00,20049.016,19998.067,,,timeout,954,-50.949000000000524,-102.63800000000104
HOLD_SESSION_22to14_LONG,LONG,2025-05-05 22:06:00+00:00,2025-05-06 14:00:00+00:00,19930.622,19661.86,,,timeout,954,-268.7619999999988,-538.2639999999976
HOLD_SESSION_22to14_LONG,LONG,2025-05-06 22:05:00+00:00,2025-05-07 14:00:00+00:00,20014.061,19840.244,,,timeout,955,-173.81700000000274,-348.3740000000055
HOLD_SESSION_22to14_LONG,LONG,2025-05-07 22:07:00+00:00,2025-05-08 14:00:00+00:00,19846.333,20021.177,,,timeout,953,174.84400000000096,348.9480000000019
HOLD_SESSION_22to14_LONG,LONG,2025-05-08 22:06:00+00:00,2025-05-09 14:00:00+00:00,20074.849,20175.749,,,timeout,954,100.90000000000146,201.0600000000029
HOLD_SESSION_22to14_LONG,LONG,2025-05-11 22:06:00+00:00,2025-05-12 14:00:00+00:00,20333.696,20693.439,,,timeout,954,359.7429999999986,718.7459999999971
HOLD_SESSION_22to14_LONG,LONG,2025-05-12 22:06:00+00:00,2025-05-13 14:00:00+00:00,20878.961,21040.577,,,timeout,954,161.6160000000018,322.4920000000036
HOLD_SESSION_22to14_LONG,LONG,2025-05-13 22:06:00+00:00,2025-05-14 14:00:00+00:00,21178.739,21233.06,,,timeout,954,54.32099999999991,107.90199999999983
HOLD_SESSION_22to14_LONG,LONG,2025-05-14 22:05:00+00:00,2025-05-15 14:00:00+00:00,21284.488,21233.66,,,timeout,955,-50.82800000000134,-102.39600000000267
HOLD_SESSION_22to14_LONG,LONG,2025-05-15 22:06:00+00:00,2025-05-16 14:00:00+00:00,21315.283,21329.294,,,timeout,954,14.011000000002241,27.282000000004484
HOLD_SESSION_22to14_LONG,LONG,2025-05-18 22:04:00+00:00,2025-05-19 14:00:00+00:00,21271.684,21275.272,,,timeout,956,3.587999999999738,6.435999999999476
HOLD_SESSION_22to14_LONG,LONG,2025-05-19 22:06:00+00:00,2025-05-20 14:00:00+00:00,21429.999,21318.255,,,timeout,954,-111.74399999999878,-224.22799999999756
HOLD_SESSION_22to14_LONG,LONG,2025-05-20 22:05:00+00:00,2025-05-21 14:00:00+00:00,21308.822,21293.294,,,timeout,955,-15.527999999998428,-31.795999999996855
HOLD_SESSION_22to14_LONG,LONG,2025-05-21 22:06:00+00:00,2025-05-22 14:00:00+00:00,21082.304,21219.94,,,timeout,954,137.6359999999986,274.5319999999972
HOLD_SESSION_22to14_LONG,LONG,2025-05-22 22:05:00+00:00,2025-05-23 14:00:00+00:00,21145.872,20830.111,,,timeout,955,-315.7609999999986,-632.2619999999972
HOLD_SESSION_22to14_LONG,LONG,2025-05-25 22:07:00+00:00,2025-05-26 14:00:00+00:00,20979.4,21219.067,,,timeout,953,239.66699999999764,478.5939999999953
HOLD_SESSION_22to14_LONG,LONG,2025-05-27 22:06:00+00:00,2025-05-28 14:01:00+00:00,21410.127,21427.594,,,timeout,954,17.467000000000553,34.194000000001104
HOLD_SESSION_22to14_LONG,LONG,2025-05-28 22:01:00+00:00,2025-05-29 14:00:00+00:00,21445.589,21456.684,,,timeout,959,11.095000000001164,21.45000000000233
HOLD_SESSION_22to14_LONG,LONG,2025-05-29 22:07:00+00:00,2025-05-30 14:00:00+00:00,21311.901,21251.367,,,timeout,953,-60.53400000000329,-121.80800000000657
HOLD_SESSION_22to14_LONG,LONG,2025-06-01 22:06:00+00:00,2025-06-02 14:00:00+00:00,21264.349,21199.345,,,timeout,954,-65.00399999999718,-130.74799999999436
HOLD_SESSION_22to14_LONG,LONG,2025-06-02 22:04:00+00:00,2025-06-03 14:00:00+00:00,21498.844,21571.839,,,timeout,956,72.99499999999898,145.24999999999795
HOLD_SESSION_22to14_LONG,LONG,2025-06-03 22:06:00+00:00,2025-06-04 14:00:00+00:00,21661.244,21686.044,,,timeout,954,24.80000000000291,48.86000000000582
HOLD_SESSION_22to14_LONG,LONG,2025-06-04 22:06:00+00:00,2025-06-05 14:00:00+00:00,21712.877,21702.677,,,timeout,954,-10.200000000000728,-21.140000000001454
HOLD_SESSION_22to14_LONG,LONG,2025-06-05 22:06:00+00:00,2025-06-06 14:07:00+00:00,21463.722,21801.644,,,timeout,954,337.92199999999866,675.1039999999973
