per_day,total,sharpe,maxDD,pos_yrs,n_yrs,n,worst_yr,tf,sig,p,sess,exit,flip
-16.4,-8020.0,-1.41,9496.0,0,4,685,-3038.0,10min,ma,"(9, 50)",rth,trail0/0/2.0,False
-3.2,-1593.0,-0.2,5406.0,2,4,651,-2393.0,10min,ma,"(9, 50)",rth,trail0/0/3.0,False
11.0,5334.0,0.66,2562.0,4,4,528,451.0,10min,ma,"(9, 50)",rth,trail0/0/5.0,False
19.3,6433.0,1.55,2798.0,4,4,334,526.0,10min,ma,"(9, 50)",morning,eod0/0/0,False
17.4,5811.0,1.43,2075.0,4,4,334,292.0,10min,ma,"(9, 50)",morning,eod0/0/0,True
-6.1,-2041.0,-3.21,2081.0,0,4,406,-726.0,10min,ma,"(9, 50)",morning,st10/20/0,False
-2.4,-820.0,-0.89,1004.0,1,4,406,-682.0,10min,ma,"(9, 50)",morning,st10/40/0,False
-3.2,-1076.0,-0.96,1178.0,1,4,406,-926.0,10min,ma,"(9, 50)",morning,st10/60/0,False
-7.0,-2343.0,-2.57,2938.0,1,4,402,-1508.0,10min,ma,"(9, 50)",morning,st20/20/0,False
-4.1,-1360.0,-1.1,2373.0,1,4,401,-1377.0,10min,ma,"(9, 50)",morning,st20/40/0,False
-4.1,-1376.0,-0.91,2721.0,1,4,401,-1337.0,10min,ma,"(9, 50)",morning,st20/60/0,False
-7.3,-2437.0,-2.18,3084.0,1,4,400,-1181.0,10min,ma,"(9, 50)",morning,st30/20/0,False
-4.6,-1537.0,-1.02,2515.0,1,4,399,-1201.0,10min,ma,"(9, 50)",morning,st30/40/0,False
-3.6,-1213.0,-0.67,2775.0,1,4,398,-1299.0,10min,ma,"(9, 50)",morning,st30/60/0,False
-8.3,-2772.0,-0.83,4878.0,1,4,381,-1936.0,10min,ma,"(9, 50)",morning,trail0/0/2.0,False
5.4,1789.0,0.44,3051.0,2,4,367,-589.0,10min,ma,"(9, 50)",morning,trail0/0/3.0,False
18.3,6115.0,1.45,2789.0,4,4,336,338.0,10min,ma,"(9, 50)",morning,trail0/0/5.0,False
-10.7,-2820.0,-0.91,4838.0,1,4,263,-1941.0,10min,ma,"(9, 50)",afternoon,eod0/0/0,False
-9.8,-2571.0,-0.89,4398.0,1,4,263,-1650.0,10min,ma,"(9, 50)",afternoon,eod0/0/0,True
-7.5,-1991.0,-3.96,1968.0,0,4,332,-769.0,10min,ma,"(9, 50)",afternoon,st10/20/0,False
-3.9,-1029.0,-1.47,1301.0,1,4,332,-553.0,10min,ma,"(9, 50)",afternoon,st10/40/0,False
-1.6,-417.0,-0.48,1186.0,2,4,332,-606.0,10min,ma,"(9, 50)",afternoon,st10/60/0,False
-8.7,-2314.0,-3.14,2387.0,1,4,328,-1005.0,10min,ma,"(9, 50)",afternoon,st20/20/0,False
-6.8,-1807.0,-1.86,1924.0,0,4,326,-1066.0,10min,ma,"(9, 50)",afternoon,st20/40/0,False
-4.6,-1212.0,-1.05,2033.0,1,4,326,-1270.0,10min,ma,"(9, 50)",afternoon,st20/60/0,False
-8.0,-2134.0,-2.46,2555.0,1,4,322,-1128.0,10min,ma,"(9, 50)",afternoon,st30/20/0,False
-6.8,-1800.0,-1.57,2599.0,1,4,320,-1262.0,10min,ma,"(9, 50)",afternoon,st30/40/0,False
-4.1,-1100.0,-0.83,2793.0,3,4,320,-1625.0,10min,ma,"(9, 50)",afternoon,st30/60/0,False
-17.8,-4728.0,-2.61,5520.0,1,4,304,-2450.0,10min,ma,"(9, 50)",afternoon,trail0/0/2.0,False
-11.9,-3155.0,-1.18,4519.0,1,4,295,-1695.0,10min,ma,"(9, 50)",afternoon,trail0/0/3.0,False
-11.0,-2885.0,-0.95,5077.0,1,4,266,-2284.0,10min,ma,"(9, 50)",afternoon,trail0/0/5.0,False
15.1,12271.0,0.47,7109.0,4,4,812,1703.0,10min,ma,"(9, 50)",full,eod0/0/0,False
3.4,2452.0,0.24,4569.0,2,4,813,-1137.0,10min,ma,"(9, 50)",full,eod0/0/0,True
-15.2,-12265.0,-4.67,12252.0,0,4,2805,-4159.0,10min,ma,"(9, 50)",full,st10/20/0,False
-12.6,-10109.0,-2.72,10102.0,0,4,2788,-3297.0,10min,ma,"(9, 50)",full,st10/40/0,False
-10.3,-8256.0,-1.8,8475.0,1,4,2778,-3962.0,10min,ma,"(9, 50)",full,st10/60/0,False
-13.6,-10969.0,-2.97,10980.0,0,4,2680,-3906.0,10min,ma,"(9, 50)",full,st20/20/0,False
-12.7,-10108.0,-1.98,10596.0,0,4,2615,-4743.0,10min,ma,"(9, 50)",full,st20/40/0,False
-8.4,-6674.0,-1.07,8810.0,1,4,2589,-5219.0,10min,ma,"(9, 50)",full,st20/60/0,False
-10.0,-8049.0,-1.83,8220.0,0,4,2564,-2962.0,10min,ma,"(9, 50)",full,st30/20/0,False
-9.3,-7419.0,-1.22,8312.0,0,4,2457,-4249.0,10min,ma,"(9, 50)",full,st30/40/0,False
-4.8,-3885.0,-0.53,7708.0,1,4,2397,-4314.0,10min,ma,"(9, 50)",full,st30/60/0,False
-32.9,-26636.0,-2.75,26569.0,0,4,2691,-9540.0,10min,ma,"(9, 50)",full,trail0/0/2.0,False
-18.9,-15784.0,-1.03,20378.0,0,4,2480,-8573.0,10min,ma,"(9, 50)",full,trail0/0/3.0,False
-3.0,-2493.0,-0.12,8687.0,2,4,1600,-4431.0,10min,ma,"(9, 50)",full,trail0/0/5.0,False
19.8,7789.0,1.1,3830.0,3,4,393,-1497.0,10min,ma,"(9, 100)",rth,eod0/0/0,False
9.7,3827.0,0.59,3569.0,3,4,393,-1449.0,10min,ma,"(9, 100)",rth,eod0/0/0,True
-8.9,-3490.0,-3.86,3683.0,0,4,617,-1516.0,10min,ma,"(9, 100)",rth,st10/20/0,False
-5.2,-2034.0,-1.57,2868.0,1,4,617,-1258.0,10min,ma,"(9, 100)",rth,st10/40/0,False
-7.5,-2959.0,-1.93,3808.0,0,4,617,-1338.0,10min,ma,"(9, 100)",rth,st10/60/0,False
-9.8,-3890.0,-3.16,3961.0,0,4,602,-2074.0,10min,ma,"(9, 100)",rth,st20/20/0,False
-5.1,-2033.0,-1.2,3082.0,1,4,595,-1652.0,10min,ma,"(9, 100)",rth,st20/40/0,False
-6.8,-2694.0,-1.3,3394.0,1,4,594,-1509.0,10min,ma,"(9, 100)",rth,st20/60/0,False
-7.7,-3063.0,-2.08,3224.0,0,4,595,-1949.0,10min,ma,"(9, 100)",rth,st30/20/0,False
-2.0,-806.0,-0.41,2007.0,2,4,586,-1512.0,10min,ma,"(9, 100)",rth,st30/40/0,False
-0.9,-349.0,-0.14,2007.0,3,4,584,-1293.0,10min,ma,"(9, 100)",rth,st30/60/0,False
-16.4,-6602.0,-1.37,7416.0,0,4,564,-5395.0,10min,ma,"(9, 100)",rth,trail0/0/2.0,False
8.6,3479.0,0.53,3485.0,3,4,515,-920.0,10min,ma,"(9, 100)",rth,trail0/0/3.0,False
11.9,4725.0,0.7,3437.0,3,4,434,-951.0,10min,ma,"(9, 100)",rth,trail0/0/5.0,False
23.7,7040.0,1.78,2184.0,4,4,297,786.0,10min,ma,"(9, 100)",morning,eod0/0/0,False
22.3,6621.0,1.72,1936.0,4,4,297,494.0,10min,ma,"(9, 100)",morning,eod0/0/0,True
-5.5,-1642.0,-2.74,1646.0,0,4,365,-821.0,10min,ma,"(9, 100)",morning,st10/20/0,False
-2.1,-627.0,-0.73,1388.0,2,4,365,-570.0,10min,ma,"(9, 100)",morning,st10/40/0,False
-5.2,-1549.0,-1.61,2057.0,1,4,365,-814.0,10min,ma,"(9, 100)",morning,st10/60/0,False
-5.6,-1650.0,-2.06,1882.0,0,4,359,-1169.0,10min,ma,"(9, 100)",morning,st20/20/0,False
-0.5,-158.0,-0.14,1224.0,3,4,358,-724.0,10min,ma,"(9, 100)",morning,st20/40/0,False
-0.3,-84.0,-0.06,1165.0,2,4,358,-585.0,10min,ma,"(9, 100)",morning,st20/60/0,False
-5.9,-1762.0,-1.84,2023.0,0,4,358,-1459.0,10min,ma,"(9, 100)",morning,st30/20/0,False
0.9,261.0,0.2,1377.0,3,4,356,-1079.0,10min,ma,"(9, 100)",morning,st30/40/0,False
3.5,1027.0,0.67,1101.0,2,4,356,-578.0,10min,ma,"(9, 100)",morning,st30/60/0,False
-7.8,-2329.0,-0.76,4018.0,1,4,337,-3122.0,10min,ma,"(9, 100)",morning,trail0/0/2.0,False
14.9,4433.0,1.18,2004.0,4,4,319,243.0,10min,ma,"(9, 100)",morning,trail0/0/3.0,False
23.9,7099.0,1.8,1855.0,4,4,299,806.0,10min,ma,"(9, 100)",morning,trail0/0/5.0,False
-8.6,-1616.0,-0.73,2239.0,1,4,188,-1054.0,10min,ma,"(9, 100)",afternoon,eod0/0/0,False
-14.2,-2675.0,-1.25,2784.0,0,4,188,-1048.0,10min,ma,"(9, 100)",afternoon,eod0/0/0,True
-10.2,-1926.0,-5.1,2184.0,0,4,252,-1010.0,10min,ma,"(9, 100)",afternoon,st10/20/0,False
-8.1,-1530.0,-2.88,1977.0,1,4,252,-990.0,10min,ma,"(9, 100)",afternoon,st10/40/0,False
-8.3,-1575.0,-2.46,2197.0,1,4,252,-1053.0,10min,ma,"(9, 100)",afternoon,st10/60/0,False
-13.1,-2468.0,-4.45,2793.0,0,4,245,-1168.0,10min,ma,"(9, 100)",afternoon,st20/20/0,False
-11.1,-2090.0,-2.83,2784.0,1,4,242,-1150.0,10min,ma,"(9, 100)",afternoon,st20/40/0,False
-11.3,-2128.0,-2.43,2699.0,1,4,242,-1106.0,10min,ma,"(9, 100)",afternoon,st20/60/0,False
-9.3,-1765.0,-2.64,2040.0,0,4,240,-1045.0,10min,ma,"(9, 100)",afternoon,st30/20/0,False
-7.9,-1508.0,-1.78,2065.0,1,4,236,-899.0,10min,ma,"(9, 100)",afternoon,st30/40/0,False
-7.1,-1358.0,-1.36,1956.0,2,4,236,-942.0,10min,ma,"(9, 100)",afternoon,st30/60/0,False
-20.9,-3972.0,-2.85,4291.0,0,4,230,-2235.0,10min,ma,"(9, 100)",afternoon,trail0/0/2.0,False
-13.7,-2610.0,-1.35,3119.0,0,4,215,-1040.0,10min,ma,"(9, 100)",afternoon,trail0/0/3.0,False
-11.3,-2116.0,-0.97,2582.0,0,4,195,-866.0,10min,ma,"(9, 100)",afternoon,trail0/0/5.0,False
22.4,16289.0,0.77,5568.0,3,4,726,-1148.0,10min,ma,"(9, 100)",full,eod0/0/0,False
22.7,13850.0,1.19,3462.0,4,4,727,1261.0,10min,ma,"(9, 100)",full,eod0/0/0,True
-13.7,-9980.0,-4.82,9995.0,0,4,1876,-3782.0,10min,ma,"(9, 100)",full,st10/20/0,False
-9.8,-7150.0,-2.5,7561.0,0,4,1874,-3401.0,10min,ma,"(9, 100)",full,st10/40/0,False
-10.1,-7309.0,-2.15,8178.0,0,4,1872,-3537.0,10min,ma,"(9, 100)",full,st10/60/0,False
-13.0,-9442.0,-3.14,9438.0,0,4,1815,-4804.0,10min,ma,"(9, 100)",full,st20/20/0,False
-9.4,-6758.0,-1.72,7284.0,0,4,1791,-4728.0,10min,ma,"(9, 100)",full,st20/40/0,False
-9.2,-6695.0,-1.43,6969.0,0,4,1789,-4333.0,10min,ma,"(9, 100)",full,st20/60/0,False
-11.1,-8033.0,-2.31,8009.0,0,4,1760,-4462.0,10min,ma,"(9, 100)",full,st30/20/0,False
-8.1,-5861.0,-1.29,6640.0,1,4,1714,-4523.0,10min,ma,"(9, 100)",full,st30/40/0,False
-5.9,-4250.0,-0.77,5281.0,2,4,1701,-3720.0,10min,ma,"(9, 100)",full,st30/60/0,False
-30.8,-22791.0,-2.6,22883.0,0,4,1749,-9673.0,10min,ma,"(9, 100)",full,trail0/0/2.0,False
-21.6,-16328.0,-1.35,18964.0,0,4,1603,-5367.0,10min,ma,"(9, 100)",full,trail0/0/3.0,False
-4.5,-3362.0,-0.19,5948.0,1,4,1188,-4016.0,10min,ma,"(9, 100)",full,trail0/0/5.0,False
15.4,7037.0,0.75,6435.0,2,4,457,-1885.0,10min,ma,"(20, 50)",rth,eod0/0/0,False
17.7,8101.0,0.91,6167.0,2,4,457,-1867.0,10min,ma,"(20, 50)",rth,eod0/0/0,True
-10.1,-4632.0,-5.39,4685.0,0,4,598,-2095.0,10min,ma,"(20, 50)",rth,st10/20/0,False
-7.1,-3255.0,-2.67,3701.0,0,4,598,-1982.0,10min,ma,"(20, 50)",rth,st10/40/0,False
-6.9,-3178.0,-2.18,3475.0,0,4,597,-1598.0,10min,ma,"(20, 50)",rth,st10/60/0,False
-7.2,-3323.0,-2.62,3446.0,0,4,596,-1726.0,10min,ma,"(20, 50)",rth,st20/20/0,False
-5.5,-2539.0,-1.43,3295.0,1,4,590,-1730.0,10min,ma,"(20, 50)",rth,st20/40/0,False
-8.2,-3820.0,-1.86,4367.0,0,4,587,-2202.0,10min,ma,"(20, 50)",rth,st20/60/0,False
-8.0,-3691.0,-2.38,4093.0,0,4,596,-1494.0,10min,ma,"(20, 50)",rth,st30/20/0,False
-7.3,-3379.0,-1.6,4151.0,0,4,588,-1907.0,10min,ma,"(20, 50)",rth,st30/40/0,False
-9.8,-4597.0,-1.82,5329.0,0,4,585,-2186.0,10min,ma,"(20, 50)",rth,st30/60/0,False
-13.4,-6228.0,-1.36,7649.0,0,4,578,-2867.0,10min,ma,"(20, 50)",rth,trail0/0/2.0,False
3.8,1779.0,0.29,4131.0,2,4,553,-2140.0,10min,ma,"(20, 50)",rth,trail0/0/3.0,False
11.5,5315.0,0.62,6450.0,2,4,506,-3004.0,10min,ma,"(20, 50)",rth,trail0/0/5.0,False
20.7,6424.0,1.45,1679.0,3,4,310,-670.0,10min,ma,"(20, 50)",morning,eod0/0/0,False
19.6,6074.0,1.36,1718.0,3,4,310,-662.0,10min,ma,"(20, 50)",morning,eod0/0/0,True
-7.3,-2277.0,-4.28,2303.0,0,4,332,-1445.0,10min,ma,"(20, 50)",morning,st10/20/0,False
-4.8,-1497.0,-1.99,1620.0,2,4,332,-1296.0,10min,ma,"(20, 50)",morning,st10/40/0,False
-3.7,-1155.0,-1.26,1526.0,2,4,332,-1177.0,10min,ma,"(20, 50)",morning,st10/60/0,False
-7.3,-2266.0,-2.9,2329.0,0,4,330,-1472.0,10min,ma,"(20, 50)",morning,st20/20/0,False
-3.5,-1083.0,-1.02,1672.0,2,4,329,-1251.0,10min,ma,"(20, 50)",morning,st20/40/0,False
-2.4,-738.0,-0.58,1684.0,2,4,329,-1291.0,10min,ma,"(20, 50)",morning,st20/60/0,False
-8.4,-2611.0,-2.66,2737.0,0,4,330,-1617.0,10min,ma,"(20, 50)",morning,st30/20/0,False
-5.0,-1537.0,-1.18,2130.0,1,4,329,-1541.0,10min,ma,"(20, 50)",morning,st30/40/0,False
-3.1,-948.0,-0.62,2391.0,1,4,329,-1461.0,10min,ma,"(20, 50)",morning,st30/60/0,False
-4.8,-1477.0,-0.52,2575.0,1,4,323,-1082.0,10min,ma,"(20, 50)",morning,trail0/0/2.0,False
10.6,3289.0,0.97,1404.0,3,4,316,-483.0,10min,ma,"(20, 50)",morning,trail0/0/3.0,False
19.4,6015.0,1.35,1635.0,3,4,311,-663.0,10min,ma,"(20, 50)",morning,trail0/0/5.0,False
10.9,2547.0,0.88,3117.0,2,4,233,-1201.0,10min,ma,"(20, 50)",afternoon,eod0/0/0,False
9.1,2128.0,0.75,3308.0,2,4,233,-1137.0,10min,ma,"(20, 50)",afternoon,eod0/0/0,True
-9.8,-2288.0,-5.87,2394.0,0,4,266,-1011.0,10min,ma,"(20, 50)",afternoon,st10/20/0,False
-6.9,-1619.0,-2.86,2110.0,0,4,266,-783.0,10min,ma,"(20, 50)",afternoon,st10/40/0,False
-7.1,-1653.0,-2.56,2076.0,0,4,266,-753.0,10min,ma,"(20, 50)",afternoon,st10/60/0,False
-4.9,-1144.0,-1.93,1389.0,0,4,266,-792.0,10min,ma,"(20, 50)",afternoon,st20/20/0,False
-5.8,-1353.0,-1.68,1950.0,2,4,262,-1022.0,10min,ma,"(20, 50)",afternoon,st20/40/0,False
-9.3,-2169.0,-2.46,2589.0,0,4,261,-1086.0,10min,ma,"(20, 50)",afternoon,st20/60/0,False
-4.2,-969.0,-1.36,1540.0,1,4,266,-875.0,10min,ma,"(20, 50)",afternoon,st30/20/0,False
-6.9,-1603.0,-1.66,2343.0,1,4,260,-981.0,10min,ma,"(20, 50)",afternoon,st30/40/0,False
-12.3,-2871.0,-2.69,3432.0,0,4,259,-1477.0,10min,ma,"(20, 50)",afternoon,st30/60/0,False
-12.5,-2922.0,-1.62,4270.0,0,4,258,-1317.0,10min,ma,"(20, 50)",afternoon,trail0/0/2.0,False
-2.1,-488.0,-0.2,2791.0,2,4,246,-907.0,10min,ma,"(20, 50)",afternoon,trail0/0/3.0,False
8.3,1928.0,0.66,3588.0,2,4,234,-1023.0,10min,ma,"(20, 50)",afternoon,trail0/0/5.0,False
32.6,26115.0,1.03,5391.0,4,4,802,2083.0,10min,ma,"(20, 50)",full,eod0/0/0,False
12.2,8568.0,0.75,2448.0,4,4,803,933.0,10min,ma,"(20, 50)",full,eod0/0/0,True
-10.6,-8489.0,-3.5,8486.0,0,4,2339,-3054.0,10min,ma,"(20, 50)",full,st10/20/0,False
-6.2,-4970.0,-1.47,5544.0,1,4,2306,-2144.0,10min,ma,"(20, 50)",full,st10/40/0,False
-4.9,-3901.0,-0.95,5047.0,1,4,2296,-1933.0,10min,ma,"(20, 50)",full,st10/60/0,False
-7.0,-5582.0,-1.68,6292.0,0,4,2271,-2090.0,10min,ma,"(20, 50)",full,st20/20/0,False
-3.7,-2919.0,-0.63,5291.0,1,4,2204,-1545.0,10min,ma,"(20, 50)",full,st20/40/0,False
-1.8,-1410.0,-0.25,5127.0,1,4,2180,-1478.0,10min,ma,"(20, 50)",full,st20/60/0,False
-6.8,-5360.0,-1.38,6351.0,0,4,2219,-2085.0,10min,ma,"(20, 50)",full,st30/20/0,False
-5.5,-4294.0,-0.8,6804.0,1,4,2126,-2447.0,10min,ma,"(20, 50)",full,st30/40/0,False
-2.4,-1901.0,-0.29,6612.0,2,4,2094,-2573.0,10min,ma,"(20, 50)",full,st30/60/0,False
-21.4,-17131.0,-1.96,18927.0,0,4,2279,-7774.0,10min,ma,"(20, 50)",full,trail0/0/2.0,False
0.1,103.0,0.01,8734.0,2,4,2160,-4588.0,10min,ma,"(20, 50)",full,trail0/0/3.0,False
0.3,243.0,0.01,10610.0,2,4,1624,-6189.0,10min,ma,"(20, 50)",full,trail0/0/5.0,False
-4.3,-1625.0,-0.23,5263.0,2,4,380,-2668.0,10min,ma,"(20, 100)",rth,eod0/0/0,False
-2.0,-747.0,-0.12,4708.0,2,4,380,-2507.0,10min,ma,"(20, 100)",rth,eod0/0/0,True
-9.8,-3729.0,-5.17,3767.0,0,4,483,-1314.0,10min,ma,"(20, 100)",rth,st10/20/0,False
-7.4,-2836.0,-2.85,2925.0,0,4,480,-1136.0,10min,ma,"(20, 100)",rth,st10/40/0,False
-7.0,-2686.0,-2.27,2916.0,0,4,480,-1183.0,10min,ma,"(20, 100)",rth,st10/60/0,False
-10.9,-4156.0,-3.76,4194.0,0,4,477,-1587.0,10min,ma,"(20, 100)",rth,st20/20/0,False
-9.8,-3766.0,-2.6,3865.0,0,4,473,-1515.0,10min,ma,"(20, 100)",rth,st20/40/0,False
-11.2,-4294.0,-2.61,4669.0,0,4,473,-1978.0,10min,ma,"(20, 100)",rth,st20/60/0,False
-8.6,-3286.0,-2.51,3324.0,0,4,472,-1107.0,10min,ma,"(20, 100)",rth,st30/20/0,False
-8.3,-3203.0,-1.83,3688.0,0,4,469,-1295.0,10min,ma,"(20, 100)",rth,st30/40/0,False
-8.7,-3363.0,-1.63,3843.0,0,4,469,-2014.0,10min,ma,"(20, 100)",rth,st30/60/0,False
-17.6,-6801.0,-1.86,7201.0,0,4,459,-2825.0,10min,ma,"(20, 100)",rth,trail0/0/2.0,False
-8.6,-3329.0,-0.64,4415.0,1,4,440,-2745.0,10min,ma,"(20, 100)",rth,trail0/0/3.0,False
-9.9,-3802.0,-0.66,5964.0,1,4,408,-2547.0,10min,ma,"(20, 100)",rth,trail0/0/5.0,False
4.6,1160.0,0.37,2201.0,2,4,255,-724.0,10min,ma,"(20, 100)",morning,eod0/0/0,False
6.1,1568.0,0.51,2186.0,2,4,255,-542.0,10min,ma,"(20, 100)",morning,eod0/0/0,True
-7.2,-1847.0,-4.22,1825.0,0,4,274,-551.0,10min,ma,"(20, 100)",morning,st10/20/0,False
-5.4,-1388.0,-2.24,1753.0,1,4,273,-780.0,10min,ma,"(20, 100)",morning,st10/40/0,False
-6.4,-1627.0,-2.27,1944.0,1,4,273,-760.0,10min,ma,"(20, 100)",morning,st10/60/0,False
-6.5,-1661.0,-2.56,1628.0,0,4,272,-739.0,10min,ma,"(20, 100)",morning,st20/20/0,False
-5.6,-1424.0,-1.64,2052.0,1,4,271,-955.0,10min,ma,"(20, 100)",morning,st20/40/0,False
-7.5,-1909.0,-1.9,2452.0,0,4,271,-1115.0,10min,ma,"(20, 100)",morning,st20/60/0,False
-3.7,-940.0,-1.2,1197.0,1,4,272,-707.0,10min,ma,"(20, 100)",morning,st30/20/0,False
-3.0,-773.0,-0.72,1942.0,2,4,271,-607.0,10min,ma,"(20, 100)",morning,st30/40/0,False
-4.1,-1034.0,-0.82,2061.0,1,4,271,-849.0,10min,ma,"(20, 100)",morning,st30/60/0,False
-6.7,-1709.0,-0.79,2406.0,1,4,268,-916.0,10min,ma,"(20, 100)",morning,trail0/0/2.0,False
0.8,208.0,0.07,2326.0,1,4,262,-580.0,10min,ma,"(20, 100)",morning,trail0/0/3.0,False
6.0,1540.0,0.51,2030.0,2,4,255,-766.0,10min,ma,"(20, 100)",morning,trail0/0/5.0,False
8.4,1451.0,0.67,1738.0,3,4,173,-1458.0,10min,ma,"(20, 100)",afternoon,eod0/0/0,False
3.1,532.0,0.26,1904.0,2,4,173,-1501.0,10min,ma,"(20, 100)",afternoon,eod0/0/0,True
-10.7,-1868.0,-6.0,1939.0,0,4,209,-790.0,10min,ma,"(20, 100)",afternoon,st10/20/0,False
-7.6,-1339.0,-3.03,1494.0,0,4,207,-568.0,10min,ma,"(20, 100)",afternoon,st10/40/0,False
-5.6,-976.0,-1.81,1291.0,1,4,207,-514.0,10min,ma,"(20, 100)",afternoon,st10/60/0,False
-14.0,-2441.0,-5.15,2478.0,0,4,205,-1146.0,10min,ma,"(20, 100)",afternoon,st20/20/0,False
-9.8,-1714.0,-2.7,1792.0,0,4,202,-663.0,10min,ma,"(20, 100)",afternoon,st20/40/0,False
-10.8,-1890.0,-2.64,2066.0,0,4,202,-718.0,10min,ma,"(20, 100)",afternoon,st20/60/0,False
-13.9,-2415.0,-4.21,2491.0,0,4,202,-1068.0,10min,ma,"(20, 100)",afternoon,st30/20/0,False
-10.8,-1886.0,-2.51,1964.0,0,4,200,-821.0,10min,ma,"(20, 100)",afternoon,st30/40/0,False
-12.5,-2184.0,-2.55,2302.0,0,4,200,-974.0,10min,ma,"(20, 100)",afternoon,st30/60/0,False
-20.5,-3579.0,-2.6,3656.0,0,4,194,-1346.0,10min,ma,"(20, 100)",afternoon,trail0/0/2.0,False
-2.3,-407.0,-0.21,2336.0,2,4,186,-1194.0,10min,ma,"(20, 100)",afternoon,trail0/0/3.0,False
4.0,684.0,0.31,2073.0,3,4,175,-1474.0,10min,ma,"(20, 100)",afternoon,trail0/0/5.0,False
20.1,14184.0,0.7,10402.0,3,4,707,-5506.0,10min,ma,"(20, 100)",full,eod0/0/0,False
28.9,16614.0,1.26,3941.0,4,4,707,395.0,10min,ma,"(20, 100)",full,eod0/0/0,True
-9.3,-6606.0,-3.97,6646.0,0,4,1419,-2779.0,10min,ma,"(20, 100)",full,st10/20/0,False
-7.0,-4979.0,-2.14,5315.0,0,4,1412,-2411.0,10min,ma,"(20, 100)",full,st10/40/0,False
-7.0,-4980.0,-1.8,5625.0,0,4,1412,-2380.0,10min,ma,"(20, 100)",full,st10/60/0,False
-10.7,-7594.0,-3.17,7632.0,0,4,1398,-3094.0,10min,ma,"(20, 100)",full,st20/20/0,False
-9.2,-6566.0,-1.98,7131.0,0,4,1388,-3535.0,10min,ma,"(20, 100)",full,st20/40/0,False
-10.9,-7717.0,-1.96,8340.0,0,4,1388,-4677.0,10min,ma,"(20, 100)",full,st20/60/0,False
-9.4,-6731.0,-2.28,6768.0,0,4,1376,-2161.0,10min,ma,"(20, 100)",full,st30/20/0,False
-8.3,-5910.0,-1.43,6734.0,1,4,1362,-3242.0,10min,ma,"(20, 100)",full,st30/40/0,False
-9.5,-6757.0,-1.35,7553.0,0,4,1356,-4598.0,10min,ma,"(20, 100)",full,st30/60/0,False
-21.6,-15468.0,-2.27,15834.0,0,4,1378,-5867.0,10min,ma,"(20, 100)",full,trail0/0/2.0,False
-14.0,-10288.0,-0.97,12094.0,0,4,1326,-3778.0,10min,ma,"(20, 100)",full,trail0/0/3.0,False
-4.1,-3032.0,-0.17,7680.0,1,4,1138,-4313.0,10min,ma,"(20, 100)",full,trail0/0/5.0,False
3.6,2294.0,0.19,5250.0,2,4,636,-3385.0,10min,ema,"(5, 20)",rth,eod0/0/0,False
4.6,2939.0,0.33,3233.0,2,4,636,-1137.0,10min,ema,"(5, 20)",rth,eod0/0/0,True
-14.8,-9696.0,-5.47,10102.0,0,4,1656,-4008.0,10min,ema,"(5, 20)",rth,st10/20/0,False
-8.6,-5619.0,-2.28,5938.0,0,4,1656,-1919.0,10min,ema,"(5, 20)",rth,st10/40/0,False
-6.0,-3917.0,-1.26,4375.0,0,4,1653,-1579.0,10min,ema,"(5, 20)",rth,st10/60/0,False
-17.8,-11744.0,-4.52,12178.0,0,4,1605,-4950.0,10min,ema,"(5, 20)",rth,st20/20/0,False
-11.0,-7266.0,-2.13,7820.0,0,4,1596,-2312.0,10min,ema,"(5, 20)",rth,st20/40/0,False
-6.9,-4597.0,-1.13,5263.0,0,4,1579,-1717.0,10min,ema,"(5, 20)",rth,st20/60/0,False
-14.4,-9519.0,-2.87,10249.0,0,4,1534,-3703.0,10min,ema,"(5, 20)",rth,st30/20/0,False
-9.3,-6142.0,-1.47,6666.0,0,4,1491,-2498.0,10min,ema,"(5, 20)",rth,st30/40/0,False
-4.0,-2672.0,-0.55,3655.0,1,4,1460,-1418.0,10min,ema,"(5, 20)",rth,st30/60/0,False
-27.0,-18031.0,-2.12,18125.0,0,4,1284,-6029.0,10min,ema,"(5, 20)",rth,trail0/0/2.0,False
-7.1,-4716.0,-0.46,5806.0,1,4,976,-4561.0,10min,ema,"(5, 20)",rth,trail0/0/3.0,False
2.0,1258.0,0.11,4183.0,2,4,700,-2910.0,10min,ema,"(5, 20)",rth,trail0/0/5.0,False
1.9,884.0,0.14,3378.0,2,4,457,-421.0,10min,ema,"(5, 20)",morning,eod0/0/0,False
5.4,2469.0,0.48,3162.0,3,4,457,-510.0,10min,ema,"(5, 20)",morning,eod0/0/0,True
-10.3,-4691.0,-4.67,4954.0,0,4,784,-1785.0,10min,ema,"(5, 20)",morning,st10/20/0,False
-6.3,-2898.0,-2.1,3231.0,0,4,784,-950.0,10min,ema,"(5, 20)",morning,st10/40/0,False
-6.3,-2867.0,-1.69,3280.0,0,4,784,-993.0,10min,ema,"(5, 20)",morning,st10/60/0,False
-9.9,-4533.0,-3.06,4986.0,0,4,768,-1870.0,10min,ema,"(5, 20)",morning,st20/20/0,False
-4.8,-2202.0,-1.1,2568.0,0,4,766,-826.0,10min,ema,"(5, 20)",morning,st20/40/0,False
-3.7,-1707.0,-0.71,2540.0,1,4,766,-1173.0,10min,ema,"(5, 20)",morning,st20/60/0,False
