name,tf,net_wk,fees_wk,gross_wk,trades,trades_wk,sel_usd_wk,blind_usd_wk,sel_total,blind_total,win_pct
SMBAND_1min_trail2.0_rth,1min,-1510.6,405.9,-1104.7,32334,207.1,-1369.6,-1657.9,-109570.0,-126239.0,31.7
3PUSH_1min_time5_all,1min,-786.8,620.9,-165.9,49459,316.8,-814.8,-756.9,-65187.0,-57630.0,43.8
3PUSH_1min_time5_rth,1min,-284.8,221.9,-62.9,17670,113.2,-283.6,-285.8,-22691.0,-21759.0,46.7
3PUSH_1min_time15_all,1min,-483.1,420.2,-62.9,33470,214.4,-543.6,-419.3,-43486.0,-31924.0,46.9
3PUSH_1min_time15_rth,1min,-156.9,146.6,-10.3,11677,74.8,-187.6,-124.6,-15005.0,-9485.0,48.8
3PUSH_1min_time40_all,1min,-464.7,233.8,-230.9,18622,119.3,-346.1,-589.0,-27688.0,-44847.0,47.2
3PUSH_1min_time40_rth,1min,-282.8,80.9,-201.9,6445,41.3,-86.8,-488.6,-6946.0,-37202.0,48.1
3PUSH_1min_trail2.0_all,1min,-1590.2,561.7,-1028.5,44758,286.6,-1367.3,-1823.6,-109382.0,-138853.0,30.1
3PUSH_1min_trail2.0_rth,1min,-673.2,191.9,-481.3,15280,97.9,-549.5,-802.7,-43962.0,-61122.0,32.6
RET30_1min_time5_all,1min,-195.2,120.0,-75.2,9554,61.2,-150.8,-241.8,-12065.0,-18413.0,42.6
RET30_1min_time5_rth,1min,-78.7,44.1,-34.6,3511,22.5,-47.3,-111.5,-3788.0,-8491.0,45.8
RET30_1min_time15_all,1min,-181.6,109.0,-72.6,8683,55.6,-131.9,-233.8,-10555.0,-17799.0,45.5
RET30_1min_time15_rth,1min,-82.1,39.8,-42.3,3170,20.3,-51.0,-114.7,-4080.0,-8731.0,46.9
RET30_1min_time40_all,1min,-58.3,91.7,33.4,7315,46.8,-58.5,-58.0,-4682.0,-4413.0,47.4
RET30_1min_time40_rth,1min,21.2,33.5,54.7,2669,17.1,33.9,7.9,2714.0,598.0,50.6
RET30_1min_trail2.0_all,1min,-421.7,116.4,-305.3,9268,59.4,-331.7,-516.0,-26538.0,-39287.0,28.9
RET30_1min_trail2.0_rth,1min,-171.8,41.4,-130.4,3291,21.1,-133.5,-211.9,-10676.0,-16136.0,32.1
WKHL_1min_time5_all,1min,-569.5,505.9,-63.6,40307,258.1,-567.7,-571.0,-45416.0,-43480.0,43.9
WKHL_1min_time5_rth,1min,-205.6,174.6,-31.0,13918,89.1,-206.5,-204.5,-16522.0,-15569.0,47.9
WKHL_1min_time15_all,1min,-209.7,210.9,1.2,16803,107.6,-216.5,-202.5,-17318.0,-15417.0,47.8
WKHL_1min_time15_rth,1min,-105.6,74.7,-30.9,5946,38.1,-99.6,-111.8,-7966.0,-8512.0,48.9
WKHL_1min_time40_all,1min,-82.4,87.4,5.0,6958,44.6,-60.1,-105.7,-4807.0,-8052.0,50.6
WKHL_1min_time40_rth,1min,-56.0,31.8,-24.2,2526,16.2,-26.1,-87.4,-2086.0,-6657.0,51.0
WKHL_1min_trail2.0_all,1min,-843.1,367.3,-475.8,29254,187.4,-763.9,-925.8,-61115.0,-70496.0,28.8
WKHL_1min_trail2.0_rth,1min,-329.1,115.1,-214.0,9161,58.7,-294.6,-365.2,-23567.0,-27808.0,31.7
MONF_1min_time5_all,1min,-368.7,298.9,-69.8,23816,152.5,-279.2,-462.5,-22334.0,-35219.0,44.2
MONF_1min_time5_rth,1min,-109.8,108.0,-1.8,8608,55.1,-81.5,-139.4,-6523.0,-10615.0,46.2
MONF_1min_time15_all,1min,-145.9,127.4,-18.5,10155,65.0,-90.1,-204.4,-7211.0,-15566.0,45.9
MONF_1min_time15_rth,1min,-49.1,46.5,-2.6,3705,23.7,-5.2,-95.2,-416.0,-7248.0,47.5
MONF_1min_time40_all,1min,-66.5,54.1,-12.4,4305,27.6,-17.4,-118.0,-1395.0,-8982.0,47.8
MONF_1min_time40_rth,1min,-7.0,19.8,12.8,1570,10.1,24.9,-40.6,1991.0,-3089.0,49.2
MONF_1min_trail2.0_all,1min,-672.5,226.0,-446.5,18003,115.3,-463.7,-891.6,-37095.0,-67885.0,29.2
MONF_1min_trail2.0_rth,1min,-266.3,76.0,-190.3,6052,38.8,-167.2,-370.4,-13373.0,-28200.0,31.4
SQOFF_1min_time5_all,1min,-16.1,14.7,-1.4,1170,7.5,-23.2,-8.7,-1853.0,-661.0,42.5
SQOFF_1min_time5_rth,1min,-16.1,14.7,-1.4,1170,7.5,-23.2,-8.7,-1853.0,-661.0,42.5
SQOFF_1min_time15_all,1min,-23.1,8.8,-14.3,698,4.5,-18.8,-27.6,-1501.0,-2102.0,42.4
SQOFF_1min_time15_rth,1min,-23.1,8.8,-14.3,698,4.5,-18.8,-27.6,-1501.0,-2102.0,42.4
SQOFF_1min_time40_all,1min,-48.8,7.1,-41.7,566,3.6,-22.5,-76.4,-1802.0,-5818.0,44.7
SQOFF_1min_time40_rth,1min,-48.8,7.1,-41.7,566,3.6,-22.5,-76.4,-1802.0,-5818.0,44.7
SQOFF_1min_trail2.0_all,1min,-32.4,12.2,-20.2,971,6.2,-28.3,-36.7,-2262.0,-2798.0,31.5
SQOFF_1min_trail2.0_rth,1min,-32.4,12.2,-20.2,971,6.2,-28.3,-36.7,-2262.0,-2798.0,31.5
MIDBO_1min_time5_all,1min,-24.9,12.0,-12.9,957,6.1,-21.0,-29.0,-1680.0,-2209.0,44.2
MIDBO_1min_time5_rth,1min,-24.9,12.0,-12.9,957,6.1,-21.0,-29.0,-1680.0,-2209.0,44.2
MIDBO_1min_time15_all,1min,-14.2,9.2,-5.0,732,4.7,-19.9,-8.3,-1589.0,-630.0,45.8
MIDBO_1min_time15_rth,1min,-14.2,9.2,-5.0,732,4.7,-19.9,-8.3,-1589.0,-630.0,45.8
MIDBO_1min_time40_all,1min,-18.8,6.9,-11.9,549,3.5,-15.8,-21.8,-1266.0,-1663.0,47.0
MIDBO_1min_time40_rth,1min,-18.8,6.9,-11.9,549,3.5,-15.8,-21.8,-1266.0,-1663.0,47.0
MIDBO_1min_trail2.0_all,1min,-48.1,9.6,-38.5,760,4.9,-18.3,-79.4,-1466.0,-6050.0,33.6
MIDBO_1min_trail2.0_rth,1min,-48.1,9.6,-38.5,760,4.9,-18.3,-79.4,-1466.0,-6050.0,33.6
ONHALF_1min_time5_all,1min,-741.9,557.8,-184.1,44433,284.6,-723.2,-761.3,-57853.0,-57965.0,45.9
ONHALF_1min_time5_rth,1min,-741.9,557.8,-184.1,44433,284.6,-723.2,-761.3,-57853.0,-57965.0,45.9
ONHALF_1min_time15_all,1min,-387.7,239.9,-147.8,19119,122.4,-367.3,-408.9,-29386.0,-31131.0,47.3
ONHALF_1min_time15_rth,1min,-387.7,239.9,-147.8,19119,122.4,-367.3,-408.9,-29386.0,-31131.0,47.3
ONHALF_1min_time40_all,1min,-282.7,102.1,-180.6,8138,52.1,-260.6,-305.8,-20850.0,-23281.0,47.7
ONHALF_1min_time40_rth,1min,-282.7,102.1,-180.6,8138,52.1,-260.6,-305.8,-20850.0,-23281.0,47.7
ONHALF_1min_trail2.0_all,1min,-1540.1,400.6,-1139.5,31912,204.4,-1382.2,-1705.1,-110576.0,-129833.0,31.5
ONHALF_1min_trail2.0_rth,1min,-1540.1,400.6,-1139.5,31912,204.4,-1382.2,-1705.1,-110576.0,-129833.0,31.5
SHOOT_1min_time5_all,1min,-263.6,177.4,-86.2,14133,90.5,-201.8,-328.3,-16147.0,-25000.0,45.0
SHOOT_1min_time5_rth,1min,-201.7,142.5,-59.2,11353,72.7,-150.1,-255.8,-12006.0,-19475.0,46.2
SHOOT_1min_time15_all,1min,-165.4,135.8,-29.6,10818,69.3,-113.6,-219.8,-9086.0,-16737.0,47.4
SHOOT_1min_time15_rth,1min,-123.1,108.6,-14.5,8648,55.4,-63.3,-185.8,-5062.0,-14150.0,48.3
SHOOT_1min_time40_all,1min,-169.5,85.8,-83.7,6842,43.8,-90.0,-253.0,-7204.0,-19260.0,48.3
SHOOT_1min_time40_rth,1min,-143.7,68.4,-75.3,5456,34.9,-60.5,-231.0,-4838.0,-17590.0,48.5
SHOOT_1min_trail2.0_all,1min,-561.0,158.4,-402.6,12623,80.8,-456.5,-670.4,-36521.0,-51045.0,30.2
SHOOT_1min_trail2.0_rth,1min,-466.9,125.2,-341.7,9982,63.9,-377.2,-561.0,-30176.0,-42713.0,31.4
ENG2_1min_time5_all,1min,-135.6,95.1,-40.5,7570,48.5,-109.0,-163.5,-8719.0,-12449.0,41.3
ENG2_1min_time5_rth,1min,-24.1,8.4,-15.7,674,4.3,-9.6,-39.4,-770.0,-2997.0,44.2
ENG2_1min_time15_all,1min,-126.6,84.7,-41.9,6741,43.2,-98.7,-155.9,-7894.0,-11871.0,44.5
ENG2_1min_time15_rth,1min,-10.1,7.8,-2.3,632,4.0,-11.0,-9.2,-879.0,-699.0,48.1
ENG2_1min_time40_all,1min,-69.4,68.2,-1.2,5426,34.8,-63.7,-75.3,-5099.0,-5731.0,47.2
ENG2_1min_time40_rth,1min,-1.6,7.1,5.5,569,3.6,-21.0,18.8,-1682.0,1432.0,50.1
ENG2_1min_trail2.0_all,1min,-214.7,92.3,-122.4,7351,47.1,-178.8,-252.3,-14303.0,-19214.0,27.5
ENG2_1min_trail2.0_rth,1min,-22.5,8.2,-14.3,653,4.2,-15.0,-30.3,-1196.0,-2309.0,33.2
ATRREG_1min_time5_all,1min,-248.5,169.7,-78.8,13528,86.6,-357.3,-134.0,-28582.0,-10205.0,36.3
ATRREG_1min_time5_rth,1min,-8.1,5.5,-2.6,437,2.8,-11.7,-4.3,-939.0,-331.0,37.3
ATRREG_1min_time15_all,1min,-183.0,125.6,-57.4,10006,64.1,-266.1,-95.6,-21289.0,-7281.0,41.4
ATRREG_1min_time15_rth,1min,-7.3,4.3,-3.0,350,2.2,-12.5,-1.8,-996.0,-137.0,41.4
ATRREG_1min_time40_all,1min,-109.3,80.0,-29.3,6378,40.8,-152.9,-63.4,-12230.0,-4824.0,44.9
ATRREG_1min_time40_rth,1min,-3.3,3.5,0.2,285,1.8,-7.3,1.0,-586.0,74.0,45.3
ATRREG_1min_trail2.0_all,1min,-372.3,159.9,-212.4,12741,81.6,-528.2,-208.4,-42253.0,-15869.0,21.0
ATRREG_1min_trail2.0_rth,1min,-12.0,5.1,-6.9,410,2.6,-16.4,-7.3,-1315.0,-552.0,24.1
SPKIN_1min_time5_all,1min,-69.4,33.9,-35.5,2709,17.3,-57.9,-81.4,-4629.0,-6199.0,43.7
SPKIN_1min_time5_rth,1min,-23.4,8.2,-15.2,654,4.2,-17.3,-29.9,-1385.0,-2275.0,45.9
SPKIN_1min_time15_all,1min,-89.2,33.5,-55.7,2665,17.1,-60.0,-119.9,-4797.0,-9130.0,46.0
SPKIN_1min_time15_rth,1min,-26.1,8.2,-17.9,649,4.2,-8.3,-44.8,-665.0,-3413.0,49.3
SPKIN_1min_time40_all,1min,-109.9,31.6,-78.3,2515,16.1,-36.0,-187.5,-2884.0,-14277.0,47.8
SPKIN_1min_time40_rth,1min,-42.9,7.8,-35.1,626,4.0,-3.3,-84.4,-265.0,-6429.0,50.2
SPKIN_1min_trail2.0_all,1min,-149.4,35.1,-114.3,2791,17.9,-131.5,-168.0,-10522.0,-12794.0,27.0
SPKIN_1min_trail2.0_rth,1min,-54.7,8.4,-46.3,669,4.3,-46.9,-62.9,-3752.0,-4791.0,28.1
SECENT_1min_time5_all,1min,-695.1,573.7,-121.4,45699,292.7,-723.0,-665.4,-57841.0,-50667.0,42.8
SECENT_1min_time5_rth,1min,-248.6,182.1,-66.5,14505,92.9,-246.9,-250.2,-19753.0,-19052.0,46.1
SECENT_1min_time15_all,1min,-375.3,389.5,14.2,31031,198.7,-428.9,-318.8,-34313.0,-24276.0,45.8
SECENT_1min_time15_rth,1min,-114.2,124.3,10.1,9893,63.4,-126.5,-101.1,-10119.0,-7702.0,48.4
SECENT_1min_time40_all,1min,-149.9,224.6,74.7,17893,114.6,-179.3,-119.0,-14345.0,-9059.0,47.2
SECENT_1min_time40_rth,1min,-80.1,74.1,-6.0,5903,37.8,-22.3,-140.9,-1783.0,-10727.0,48.2
SECENT_1min_trail2.0_all,1min,-1472.4,551.9,-920.5,43966,281.6,-1342.0,-1608.7,-107360.0,-122487.0,29.0
SECENT_1min_trail2.0_rth,1min,-576.3,169.3,-407.0,13497,86.4,-481.2,-675.8,-38498.0,-51457.0,31.9
FMACDF_1min_time5_all,1min,-1100.7,921.6,-179.1,73417,470.2,-1103.5,-1097.2,-88279.0,-83540.0,43.8
FMACDF_1min_time5_rth,1min,-340.7,297.5,-43.2,23700,151.8,-352.8,-327.8,-28225.0,-24957.0,47.2
FMACDF_1min_time15_all,1min,-581.6,545.5,-36.1,43447,278.3,-603.1,-558.8,-48244.0,-42549.0,46.3
FMACDF_1min_time15_rth,1min,-195.8,177.0,-18.8,14099,90.3,-168.1,-224.9,-13446.0,-17124.0,48.4
FMACDF_1min_time40_all,1min,-274.5,269.3,-5.2,21456,137.4,-328.3,-217.7,-26263.0,-16579.0,47.3
FMACDF_1min_time40_rth,1min,-32.4,89.6,57.2,7139,45.7,16.7,-84.0,1333.0,-6395.0,49.0
FMACDF_1min_trail2.0_all,1min,-1737.0,684.6,-1052.4,54543,349.3,-1586.4,-1894.3,-126914.0,-144235.0,30.2
FMACDF_1min_trail2.0_rth,1min,-614.0,207.0,-407.0,16483,105.6,-544.2,-687.1,-43535.0,-52314.0,33.5
POCREV_1min_time5_all,1min,-213.2,198.0,-15.2,15771,101.0,-190.7,-236.7,-15258.0,-18022.0,45.9
POCREV_1min_time5_rth,1min,-87.5,74.3,-13.2,5915,37.9,-75.1,-100.5,-6007.0,-7652.0,47.6
POCREV_1min_time15_all,1min,-171.1,169.0,-2.1,13460,86.2,-181.8,-159.8,-14541.0,-12167.0,46.6
POCREV_1min_time15_rth,1min,-63.3,63.1,-0.2,5034,32.2,-83.1,-42.5,-6651.0,-3237.0,48.3
POCREV_1min_time40_all,1min,-136.4,123.7,-12.7,9851,63.1,-110.3,-163.7,-8824.0,-12467.0,47.8
POCREV_1min_time40_rth,1min,-22.0,46.3,24.3,3689,23.6,28.2,-74.7,2258.0,-5689.0,49.2
POCREV_1min_trail2.0_all,1min,-470.1,188.7,-281.4,15029,96.3,-387.8,-556.3,-31021.0,-42360.0,31.5
POCREV_1min_trail2.0_rth,1min,-186.7,69.8,-116.9,5552,35.6,-166.7,-207.7,-13336.0,-15812.0,33.0
WICKS_1min_time5_all,1min,-464.4,338.7,-125.7,26977,172.8,-389.9,-542.5,-31189.0,-41308.0,46.2
WICKS_1min_time5_rth,1min,-464.4,338.7,-125.7,26977,172.8,-389.9,-542.5,-31189.0,-41308.0,46.2
WICKS_1min_time15_all,1min,-270.2,190.1,-80.1,15141,97.0,-236.7,-305.2,-18936.0,-23238.0,48.0
WICKS_1min_time15_rth,1min,-270.2,190.1,-80.1,15141,97.0,-236.7,-305.2,-18936.0,-23238.0,48.0
WICKS_1min_time40_all,1min,-115.4,92.9,-22.5,7408,47.4,-144.8,-84.5,-11584.0,-6434.0,49.1
WICKS_1min_time40_rth,1min,-115.4,92.9,-22.5,7408,47.4,-144.8,-84.5,-11584.0,-6434.0,49.1
WICKS_1min_trail2.0_all,1min,-933.0,262.1,-670.9,20882,133.7,-811.6,-1060.0,-64928.0,-80712.0,31.9
WICKS_1min_trail2.0_rth,1min,-933.0,262.1,-670.9,20882,133.7,-811.6,-1060.0,-64928.0,-80712.0,31.9
DRIVE3_1min_time5_all,1min,-437.9,341.8,-96.1,27238,174.4,-456.0,-418.6,-36481.0,-31874.0,43.2
DRIVE3_1min_time5_rth,1min,-127.7,120.3,-7.4,9590,61.4,-153.3,-100.7,-12268.0,-7667.0,46.2
DRIVE3_1min_time15_all,1min,-427.3,270.7,-156.6,21570,138.1,-394.6,-461.3,-31568.0,-35126.0,45.5
DRIVE3_1min_time15_rth,1min,-143.7,93.9,-49.8,7487,47.9,-136.5,-151.1,-10919.0,-11506.0,47.6
DRIVE3_1min_time40_all,1min,-269.6,178.9,-90.7,14249,91.3,-222.1,-319.3,-17768.0,-24310.0,46.5
DRIVE3_1min_time40_rth,1min,-73.6,61.7,-11.9,4913,31.5,-7.7,-142.9,-614.0,-10877.0,48.0
DRIVE3_1min_trail2.0_all,1min,-994.1,320.5,-673.6,25537,163.5,-899.3,-1093.1,-71946.0,-83235.0,28.9
DRIVE3_1min_trail2.0_rth,1min,-398.6,109.8,-288.8,8748,56.0,-377.5,-420.6,-30203.0,-32025.0,32.0
STALL_1min_time5_all,1min,-16.6,6.3,-10.3,498,3.2,-15.0,-18.3,-1198.0,-1396.0,38.8
STALL_1min_time5_rth,1min,-4.9,0.6,-4.3,42,0.3,-2.2,-7.7,-175.0,-585.0,31.0
STALL_1min_time15_all,1min,-14.3,6.3,-8.0,493,3.2,-14.7,-13.9,-1176.0,-1061.0,43.0
STALL_1min_time15_rth,1min,-6.3,0.6,-5.7,42,0.3,-3.4,-9.4,-274.0,-715.0,38.1
STALL_1min_time40_all,1min,-5.5,6.1,0.6,478,3.1,-1.4,-9.8,-108.0,-749.0,49.4
STALL_1min_time40_rth,1min,-7.7,0.6,-7.1,41,0.3,-3.9,-11.6,-315.0,-887.0,43.9
STALL_1min_trail2.0_all,1min,-16.8,6.3,-10.5,502,3.2,-13.7,-20.1,-1100.0,-1530.0,24.9
STALL_1min_trail2.0_rth,1min,-3.3,0.6,-2.7,42,0.3,-1.5,-5.3,-116.0,-406.0,16.7
VWTREND_1min_time5_all,1min,-244.9,188.6,-56.3,15016,96.2,-265.2,-223.5,-21213.0,-17017.0,43.1
VWTREND_1min_time5_rth,1min,-70.4,41.6,-28.8,3309,21.2,-57.7,-83.7,-4613.0,-6370.0,46.2
VWTREND_1min_time15_all,1min,-135.8,128.2,-7.6,10216,65.4,-168.0,-102.0,-13441.0,-7765.0,46.3
VWTREND_1min_time15_rth,1min,-26.3,29.0,2.7,2313,14.8,-14.9,-38.2,-1192.0,-2910.0,48.5
VWTREND_1min_time40_all,1min,-89.1,83.9,-5.2,6682,42.8,-150.6,-24.5,-12046.0,-1867.0,47.8
VWTREND_1min_time40_rth,1min,-22.1,19.6,-2.5,1558,10.0,-61.3,19.0,-4901.0,1450.0,48.6
VWTREND_1min_trail2.0_all,1min,-497.2,179.3,-317.9,14283,91.5,-468.2,-527.5,-37457.0,-40163.0,28.9
VWTREND_1min_trail2.0_rth,1min,-152.8,39.0,-113.8,3101,19.9,-139.3,-166.8,-11148.0,-12697.0,32.1
OPRNG2_1min_time5_all,1min,-161.9,190.3,28.4,15155,97.1,-180.6,-142.2,-14450.0,-10826.0,46.2
OPRNG2_1min_time5_rth,1min,-144.0,146.0,2.0,11629,74.5,-143.5,-144.5,-11483.0,-10999.0,47.7
OPRNG2_1min_time15_all,1min,-57.7,94.9,37.2,7564,48.4,-95.7,-17.7,-7653.0,-1351.0,48.4
OPRNG2_1min_time15_rth,1min,-70.8,73.5,2.7,5855,37.5,-81.5,-59.4,-6521.0,-4526.0,49.3
OPRNG2_1min_time40_all,1min,28.8,45.1,73.9,3585,23.0,14.2,44.1,1135.0,3355.0,51.6
OPRNG2_1min_time40_rth,1min,-4.7,35.3,30.6,2806,18.0,7.7,-17.7,619.0,-1345.0,52.0
OPRNG2_1min_trail2.0_all,1min,-279.0,120.1,-158.9,9565,61.3,-231.6,-328.6,-18529.0,-25020.0,31.6
OPRNG2_1min_trail2.0_rth,1min,-243.6,88.4,-155.2,7044,45.1,-189.9,-299.8,-15194.0,-22827.0,32.8
HAMMER_3min_time5_all,3min,-132.9,82.5,-50.4,6569,42.1,-130.7,-135.3,-10453.0,-10300.0,46.5
HAMMER_3min_time5_rth,3min,-56.6,28.8,-27.8,2289,14.7,-52.6,-60.8,-4208.0,-4633.0,46.5
HAMMER_3min_time15_all,3min,-34.3,70.6,36.3,5616,36.0,-44.8,-23.3,-3582.0,-1778.0,48.9
HAMMER_3min_time15_rth,3min,5.5,24.7,30.2,1960,12.6,-55.7,69.8,-4456.0,5312.0,48.5
HAMMER_3min_time40_all,3min,-2.0,50.8,48.8,4040,25.9,-18.8,15.6,-1502.0,1186.0,49.7
HAMMER_3min_time40_rth,3min,-26.2,18.2,-8.0,1457,9.3,-58.6,7.7,-4686.0,589.0,49.8
HAMMER_3min_trail2.0_all,3min,-362.4,80.4,-282.0,6409,41.0,-297.0,-431.0,-23759.0,-32818.0,31.1
HAMMER_3min_trail2.0_rth,3min,-170.7,27.6,-143.1,2207,14.1,-136.8,-206.2,-10947.0,-15700.0,31.6
TWEEZ_3min_time5_all,3min,-59.7,46.6,-13.1,3721,23.8,-66.3,-52.7,-5306.0,-4016.0,45.7
TWEEZ_3min_time5_rth,3min,-1.8,7.8,6.0,628,4.0,3.9,-7.9,315.0,-599.0,53.2
TWEEZ_3min_time15_all,3min,-32.2,40.4,8.2,3221,20.6,-52.2,-11.1,-4175.0,-846.0,48.4
TWEEZ_3min_time15_rth,3min,11.4,7.3,18.7,583,3.7,13.0,9.8,1038.0,749.0,52.0
TWEEZ_3min_time40_all,3min,13.8,31.0,44.8,2473,15.8,-52.0,83.0,-4164.0,6323.0,49.5
TWEEZ_3min_time40_rth,3min,37.3,6.5,43.8,513,3.3,11.0,64.8,880.0,4935.0,54.0
TWEEZ_3min_trail2.0_all,3min,-135.8,45.9,-89.9,3661,23.4,-160.2,-110.0,-12813.0,-8379.0,30.6
TWEEZ_3min_trail2.0_rth,3min,-28.3,7.6,-20.7,615,3.9,-37.2,-18.9,-2973.0,-1439.0,33.2
MARU_3min_time5_all,3min,-120.5,139.4,18.9,11094,71.1,-115.8,-125.5,-9263.0,-9554.0,45.8
MARU_3min_time5_rth,3min,-1.0,36.3,35.3,2883,18.5,-0.3,-1.8,-21.0,-136.0,48.6
MARU_3min_time15_all,3min,-121.3,104.7,-16.6,8345,53.4,-156.1,-84.7,-12485.0,-6448.0,47.7
MARU_3min_time15_rth,3min,-30.1,29.4,-0.7,2336,15.0,-11.2,-50.1,-892.0,-3814.0,50.3
MARU_3min_time40_all,3min,28.7,65.7,94.4,5223,33.5,146.4,-95.0,11709.0,-7234.0,50.3
MARU_3min_time40_rth,3min,-30.5,20.8,-9.7,1657,10.6,63.6,-129.3,5084.0,-9843.0,49.4
MARU_3min_trail2.0_all,3min,-452.4,128.6,-323.8,10249,65.6,-369.5,-539.4,-29556.0,-41070.0,31.4
MARU_3min_trail2.0_rth,3min,-153.0,32.9,-120.1,2631,16.8,-88.7,-220.5,-7092.0,-16787.0,34.0
DOJIB_3min_time5_all,3min,-158.4,178.4,20.0,14207,91.0,-202.7,-111.9,-16214.0,-8518.0,46.2
DOJIB_3min_time5_rth,3min,-54.3,58.6,4.3,4676,29.9,-64.6,-43.4,-5168.0,-3303.0,47.8
DOJIB_3min_time15_all,3min,-151.3,127.0,-24.3,10114,64.8,-109.7,-195.0,-8775.0,-14848.0,47.8
DOJIB_3min_time15_rth,3min,-17.5,42.3,24.8,3368,21.6,8.8,-45.1,701.0,-3434.0,49.7
DOJIB_3min_time40_all,3min,-26.6,74.1,47.5,5909,37.8,-22.3,-31.0,-1786.0,-2362.0,48.3
DOJIB_3min_time40_rth,3min,-8.1,25.9,17.8,2065,13.2,13.2,-30.5,1060.0,-2326.0,49.2
DOJIB_3min_trail2.0_all,3min,-621.4,157.6,-463.8,12555,80.4,-528.7,-718.4,-42292.0,-54702.0,32.1
DOJIB_3min_trail2.0_rth,3min,-271.2,50.6,-220.6,4029,25.8,-213.1,-332.1,-17047.0,-25288.0,33.7
TLS_3min_time5_all,3min,-52.6,43.9,-8.7,3504,22.4,-74.9,-29.1,-5996.0,-2212.0,45.6
TLS_3min_time5_rth,3min,-24.1,14.1,-10.0,1122,7.2,-24.1,-24.1,-1925.0,-1838.0,46.0
TLS_3min_time15_all,3min,-70.9,40.0,-30.9,3185,20.4,-67.8,-74.1,-5425.0,-5639.0,47.5
TLS_3min_time15_rth,3min,-46.0,12.9,-33.1,1036,6.6,-3.0,-91.3,-236.0,-6948.0,47.5
TLS_3min_time40_all,3min,-67.7,32.5,-35.2,2589,16.6,-21.3,-116.4,-1704.0,-8867.0,49.9
TLS_3min_time40_rth,3min,-28.2,11.0,-17.2,875,5.6,18.8,-77.5,1501.0,-5901.0,49.5
TLS_3min_trail2.0_all,3min,-171.5,42.5,-129.0,3390,21.7,-127.2,-218.0,-10178.0,-16598.0,31.8
TLS_3min_trail2.0_rth,3min,-84.2,13.7,-70.5,1091,7.0,-51.4,-118.6,-4110.0,-9029.0,33.6
GNG_3min_time5_all,3min,-123.1,69.2,-53.9,5509,35.3,-93.5,-154.0,-7482.0,-11728.0,44.5
GNG_3min_time5_rth,3min,-23.4,7.3,-16.1,579,3.7,-17.2,-30.0,-1379.0,-2281.0,47.2
GNG_3min_time15_all,3min,-101.4,56.3,-45.1,4485,28.7,-65.2,-139.4,-5212.0,-10611.0,47.1
GNG_3min_time15_rth,3min,-24.3,6.9,-17.4,539,3.5,-0.1,-49.8,-4.0,-3791.0,45.6
GNG_3min_time40_all,3min,-27.0,40.8,13.8,3251,20.8,-7.7,-47.2,-616.0,-3596.0,49.6
GNG_3min_time40_rth,3min,4.0,5.9,9.9,469,3.0,31.0,-24.3,2480.0,-1849.0,52.2
GNG_3min_trail2.0_all,3min,-230.1,65.5,-164.6,5222,33.4,-171.6,-291.3,-13731.0,-22182.0,30.3
GNG_3min_trail2.0_rth,3min,-42.3,7.1,-35.2,567,3.6,-28.9,-56.2,-2315.0,-4281.0,31.6
EXGF_3min_time5_all,3min,-3.0,3.9,0.9,315,2.0,-2.3,-3.7,-188.0,-283.0,47.6
EXGF_3min_time5_rth,3min,1.2,0.2,1.4,15,0.1,1.3,1.1,105.0,86.0,66.7
EXGF_3min_time15_all,3min,-3.4,3.5,0.1,284,1.8,18.3,-26.3,1467.0,-2003.0,48.6
EXGF_3min_time15_rth,3min,4.1,0.2,4.3,15,0.1,2.8,5.4,221.0,412.0,66.7
EXGF_3min_time40_all,3min,23.8,3.1,26.9,257,1.6,31.8,15.5,2541.0,1181.0,51.4
EXGF_3min_time40_rth,3min,4.1,0.2,4.3,15,0.1,7.1,1.0,567.0,75.0,60.0
EXGF_3min_trail2.0_all,3min,-11.0,3.9,-7.1,313,2.0,3.0,-25.8,243.0,-1963.0,31.9
EXGF_3min_trail2.0_rth,3min,1.9,0.2,2.1,15,0.1,0.4,3.5,30.0,266.0,60.0
MSTAR_3min_time5_all,3min,-344.2,291.5,-52.7,23220,148.7,-292.9,-397.8,-23435.0,-30289.0,45.9
MSTAR_3min_time5_rth,3min,-49.6,96.8,47.2,7708,49.4,-57.1,-41.7,-4564.0,-3174.0,48.9
MSTAR_3min_time15_all,3min,-166.8,175.4,8.6,13971,89.5,-173.7,-159.4,-13899.0,-12134.0,47.2
MSTAR_3min_time15_rth,3min,-4.5,59.2,54.7,4722,30.2,6.0,-15.6,484.0,-1186.0,48.8
MSTAR_3min_time40_all,3min,-204.0,88.4,-115.6,7042,45.1,-65.7,-349.1,-5260.0,-26583.0,48.8
MSTAR_3min_time40_rth,3min,-24.9,31.4,6.5,2504,16.0,127.2,-184.7,10174.0,-14064.0,49.4
MSTAR_3min_trail2.0_all,3min,-882.5,236.6,-645.9,18839,120.7,-683.3,-1091.2,-54668.0,-83084.0,31.5
MSTAR_3min_trail2.0_rth,3min,-333.6,75.7,-257.9,6031,38.6,-234.4,-437.6,-18755.0,-33323.0,34.0
BBWALK_3min_time5_all,3min,-76.3,59.6,-16.7,4748,30.4,-51.0,-102.8,-4076.0,-7827.0,45.6
