per_day,total,sharpe,maxDD,pos_yrs,n_yrs,n,worst_yr,tf,combo,logic,sess,exit
-36.4,-28419.0,-1.78,28498.0,0,4,4748,-10596.0,3min,"donch(12,)&mom(5, 0.001)",or,rth,trail0/0/3.0
9.0,7020.0,0.38,6608.0,3,4,2281,-2043.0,3min,"donch(12,)&mom(5, 0.001)",or,rth,trail0/0/5.0
16.6,12849.0,0.93,5907.0,3,4,774,-1553.0,3min,"donch(12,)&mom(5, 0.001)",or,morning,eod0/0/0
-83.8,-64899.0,-8.78,64786.0,0,4,16490,-27646.0,3min,"donch(12,)&mom(5, 0.001)",or,morning,st10/20/0
-41.8,-32374.0,-4.16,32667.0,0,4,12657,-12428.0,3min,"donch(12,)&mom(5, 0.001)",or,morning,st10/40/0
-31.6,-24483.0,-2.82,24856.0,0,4,10475,-9797.0,3min,"donch(12,)&mom(5, 0.001)",or,morning,st10/60/0
-77.0,-59704.0,-6.22,59875.0,0,4,13496,-29340.0,3min,"donch(12,)&mom(5, 0.001)",or,morning,st20/20/0
-32.3,-25033.0,-2.66,26067.0,0,4,9458,-13853.0,3min,"donch(12,)&mom(5, 0.001)",or,morning,st20/40/0
-19.8,-15370.0,-1.52,15439.0,0,4,7451,-7193.0,3min,"donch(12,)&mom(5, 0.001)",or,morning,st20/60/0
-60.9,-47227.0,-4.51,47658.0,0,4,11592,-23663.0,3min,"donch(12,)&mom(5, 0.001)",or,morning,st30/20/0
-20.8,-16095.0,-1.57,17278.0,1,4,7720,-10029.0,3min,"donch(12,)&mom(5, 0.001)",or,morning,st30/40/0
-13.0,-10102.0,-0.95,10389.0,0,4,5931,-5259.0,3min,"donch(12,)&mom(5, 0.001)",or,morning,st30/60/0
-49.7,-38496.0,-3.44,38980.0,0,4,4504,-17689.0,3min,"donch(12,)&mom(5, 0.001)",or,morning,trail0/0/2.0
-6.9,-5326.0,-0.43,10865.0,1,4,2536,-3789.0,3min,"donch(12,)&mom(5, 0.001)",or,morning,trail0/0/3.0
14.9,11570.0,0.89,5140.0,3,4,1385,-1344.0,3min,"donch(12,)&mom(5, 0.001)",or,morning,trail0/0/5.0
36.1,27939.0,1.56,8760.0,4,4,773,2122.0,3min,"donch(12,)&mom(10, 0.001)",and,rth,eod0/0/0
-53.2,-41252.0,-7.95,41455.0,0,4,10691,-16876.0,3min,"donch(12,)&mom(10, 0.001)",and,rth,st10/20/0
-38.6,-29857.0,-4.69,30916.0,0,4,8747,-12311.0,3min,"donch(12,)&mom(10, 0.001)",and,rth,st10/40/0
-33.3,-25795.0,-3.59,26567.0,0,4,7804,-11712.0,3min,"donch(12,)&mom(10, 0.001)",and,rth,st10/60/0
-49.8,-38681.0,-5.42,38968.0,0,4,9957,-18707.0,3min,"donch(12,)&mom(10, 0.001)",and,rth,st20/20/0
-30.0,-23246.0,-2.81,24200.0,0,4,7522,-9878.0,3min,"donch(12,)&mom(10, 0.001)",and,rth,st20/40/0
-23.9,-18533.0,-2.03,19738.0,0,4,6285,-7823.0,3min,"donch(12,)&mom(10, 0.001)",and,rth,st20/60/0
-45.8,-35619.0,-4.15,36042.0,0,4,9537,-18669.0,3min,"donch(12,)&mom(10, 0.001)",and,rth,st30/20/0
-19.0,-14796.0,-1.5,15398.0,0,4,6825,-7911.0,3min,"donch(12,)&mom(10, 0.001)",and,rth,st30/40/0
-20.3,-15758.0,-1.52,16487.0,0,4,5498,-7838.0,3min,"donch(12,)&mom(10, 0.001)",and,rth,st30/60/0
-70.0,-54340.0,-4.87,54664.0,0,4,5537,-20706.0,3min,"donch(12,)&mom(10, 0.001)",and,rth,trail0/0/2.0
-23.4,-18153.0,-1.21,19610.0,0,4,3791,-9027.0,3min,"donch(12,)&mom(10, 0.001)",and,rth,trail0/0/3.0
8.2,6389.0,0.35,7708.0,2,4,2084,-2151.0,3min,"donch(12,)&mom(10, 0.001)",and,rth,trail0/0/5.0
17.0,13175.0,0.99,6519.0,3,4,773,-93.0,3min,"donch(12,)&mom(10, 0.001)",and,morning,eod0/0/0
-28.1,-21691.0,-6.24,21852.0,0,4,5690,-8437.0,3min,"donch(12,)&mom(10, 0.001)",and,morning,st10/20/0
-19.4,-15025.0,-3.4,15656.0,0,4,4696,-6454.0,3min,"donch(12,)&mom(10, 0.001)",and,morning,st10/40/0
-16.0,-12375.0,-2.39,12820.0,0,4,4250,-5227.0,3min,"donch(12,)&mom(10, 0.001)",and,morning,st10/60/0
-28.5,-22059.0,-4.59,22174.0,0,4,5347,-11329.0,3min,"donch(12,)&mom(10, 0.001)",and,morning,st20/20/0
-15.0,-11607.0,-2.01,12153.0,1,4,4084,-6741.0,3min,"donch(12,)&mom(10, 0.001)",and,morning,st20/40/0
-11.0,-8490.0,-1.29,9531.0,0,4,3507,-4967.0,3min,"donch(12,)&mom(10, 0.001)",and,morning,st20/60/0
-26.3,-20343.0,-3.54,20616.0,0,4,5162,-10866.0,3min,"donch(12,)&mom(10, 0.001)",and,morning,st30/20/0
-9.7,-7529.0,-1.09,8617.0,1,4,3764,-4980.0,3min,"donch(12,)&mom(10, 0.001)",and,morning,st30/40/0
-10.8,-8357.0,-1.13,8981.0,1,4,3142,-4609.0,3min,"donch(12,)&mom(10, 0.001)",and,morning,st30/60/0
-31.6,-24463.0,-2.78,25761.0,0,4,2799,-11138.0,3min,"donch(12,)&mom(10, 0.001)",and,morning,trail0/0/2.0
-1.2,-893.0,-0.07,8666.0,2,4,2027,-2195.0,3min,"donch(12,)&mom(10, 0.001)",and,morning,trail0/0/3.0
14.7,11412.0,0.88,3872.0,3,4,1272,-417.0,3min,"donch(12,)&mom(10, 0.001)",and,morning,trail0/0/5.0
9.1,7032.0,0.38,14181.0,2,4,774,-5122.0,3min,"donch(12,)&mom(10, 0.001)",or,rth,eod0/0/0
-166.6,-129616.0,-10.42,129439.0,0,4,33702,-55965.0,3min,"donch(12,)&mom(10, 0.001)",or,rth,st10/20/0
-97.2,-75591.0,-6.47,75367.0,0,4,24438,-32015.0,3min,"donch(12,)&mom(10, 0.001)",or,rth,st10/40/0
-72.7,-56635.0,-4.61,56375.0,0,4,19833,-23596.0,3min,"donch(12,)&mom(10, 0.001)",or,rth,st10/60/0
-130.9,-102006.0,-6.77,101884.0,0,4,25712,-49700.0,3min,"donch(12,)&mom(10, 0.001)",or,rth,st20/20/0
-64.5,-50282.0,-3.61,50553.0,0,4,17157,-23932.0,3min,"donch(12,)&mom(10, 0.001)",or,rth,st20/40/0
-41.4,-32259.0,-2.29,32149.0,0,4,13221,-16756.0,3min,"donch(12,)&mom(10, 0.001)",or,rth,st20/60/0
-101.8,-79279.0,-4.73,79418.0,0,4,21192,-41907.0,3min,"donch(12,)&mom(10, 0.001)",or,rth,st30/20/0
-51.9,-40445.0,-2.64,40265.0,0,4,13551,-20666.0,3min,"donch(12,)&mom(10, 0.001)",or,rth,st30/40/0
-35.9,-27937.0,-1.84,28606.0,0,4,10159,-14523.0,3min,"donch(12,)&mom(10, 0.001)",or,rth,st30/60/0
-106.7,-83037.0,-5.44,83941.0,0,4,8698,-32078.0,3min,"donch(12,)&mom(10, 0.001)",or,rth,trail0/0/2.0
-32.0,-24951.0,-1.37,24966.0,0,4,4744,-9178.0,3min,"donch(12,)&mom(10, 0.001)",or,rth,trail0/0/3.0
-0.4,-332.0,-0.02,9901.0,2,4,2334,-2788.0,3min,"donch(12,)&mom(10, 0.001)",or,rth,trail0/0/5.0
2.3,1781.0,0.13,11032.0,3,4,774,-4258.0,3min,"donch(12,)&mom(10, 0.001)",or,morning,eod0/0/0
-100.0,-77472.0,-9.31,77298.0,0,4,18971,-32980.0,3min,"donch(12,)&mom(10, 0.001)",or,morning,st10/20/0
-53.4,-41382.0,-4.82,41196.0,0,4,14069,-17812.0,3min,"donch(12,)&mom(10, 0.001)",or,morning,st10/40/0
-42.2,-32736.0,-3.58,32531.0,0,4,11499,-14093.0,3min,"donch(12,)&mom(10, 0.001)",or,morning,st10/60/0
-82.9,-64265.0,-6.27,64101.0,0,4,14691,-30468.0,3min,"donch(12,)&mom(10, 0.001)",or,morning,st20/20/0
-39.1,-30337.0,-3.02,30744.0,0,4,10031,-15179.0,3min,"donch(12,)&mom(10, 0.001)",or,morning,st20/40/0
-22.0,-17046.0,-1.6,16896.0,0,4,7815,-9046.0,3min,"donch(12,)&mom(10, 0.001)",or,morning,st20/60/0
-63.3,-49057.0,-4.34,49458.0,0,4,12165,-25077.0,3min,"donch(12,)&mom(10, 0.001)",or,morning,st30/20/0
-33.4,-25895.0,-2.29,25726.0,0,4,7993,-13824.0,3min,"donch(12,)&mom(10, 0.001)",or,morning,st30/40/0
-22.3,-17309.0,-1.52,17840.0,0,4,6091,-8724.0,3min,"donch(12,)&mom(10, 0.001)",or,morning,st30/60/0
-52.0,-40276.0,-3.41,41992.0,0,4,4497,-16452.0,3min,"donch(12,)&mom(10, 0.001)",or,morning,trail0/0/2.0
-6.3,-4879.0,-0.35,11617.0,1,4,2536,-3284.0,3min,"donch(12,)&mom(10, 0.001)",or,morning,trail0/0/3.0
11.1,8598.0,0.65,5301.0,3,4,1407,-36.0,3min,"donch(12,)&mom(10, 0.001)",or,morning,trail0/0/5.0
38.1,29506.0,1.71,5608.0,4,4,774,2942.0,3min,"donch(12,)&ema(9, 50)",and,rth,eod0/0/0
-41.0,-31855.0,-6.93,32055.0,0,4,8442,-12996.0,3min,"donch(12,)&ema(9, 50)",and,rth,st10/20/0
-29.0,-22479.0,-3.96,22706.0,0,4,6915,-9425.0,3min,"donch(12,)&ema(9, 50)",and,rth,st10/40/0
-26.5,-20624.0,-3.12,21079.0,0,4,6205,-8801.0,3min,"donch(12,)&ema(9, 50)",and,rth,st10/60/0
-40.1,-31183.0,-5.03,31469.0,0,4,7857,-15139.0,3min,"donch(12,)&ema(9, 50)",and,rth,st20/20/0
-23.7,-18339.0,-2.46,18797.0,0,4,5966,-8100.0,3min,"donch(12,)&ema(9, 50)",and,rth,st20/40/0
-21.7,-16912.0,-2.08,17882.0,0,4,5074,-7426.0,3min,"donch(12,)&ema(9, 50)",and,rth,st20/60/0
-36.7,-28515.0,-3.75,28655.0,0,4,7544,-14725.0,3min,"donch(12,)&ema(9, 50)",and,rth,st30/20/0
-17.1,-13248.0,-1.49,13863.0,0,4,5477,-7520.0,3min,"donch(12,)&ema(9, 50)",and,rth,st30/40/0
-14.8,-11550.0,-1.22,14414.0,0,4,4486,-6566.0,3min,"donch(12,)&ema(9, 50)",and,rth,st30/60/0
-56.3,-43756.0,-4.25,44312.0,0,4,4381,-19011.0,3min,"donch(12,)&ema(9, 50)",and,rth,trail0/0/2.0
-22.5,-17466.0,-1.2,18895.0,0,4,3076,-9587.0,3min,"donch(12,)&ema(9, 50)",and,rth,trail0/0/3.0
2.0,1567.0,0.09,8226.0,3,4,1937,-2119.0,3min,"donch(12,)&ema(9, 50)",and,rth,trail0/0/5.0
18.7,14467.0,1.14,3882.0,4,4,773,497.0,3min,"donch(12,)&ema(9, 50)",and,morning,eod0/0/0
-21.6,-16683.0,-5.23,16774.0,0,4,4456,-6834.0,3min,"donch(12,)&ema(9, 50)",and,morning,st10/20/0
-14.0,-10843.0,-2.69,10953.0,0,4,3681,-4885.0,3min,"donch(12,)&ema(9, 50)",and,morning,st10/40/0
-11.8,-9107.0,-1.97,9355.0,0,4,3331,-4052.0,3min,"donch(12,)&ema(9, 50)",and,morning,st10/60/0
-22.7,-17558.0,-4.08,17774.0,0,4,4181,-9051.0,3min,"donch(12,)&ema(9, 50)",and,morning,st20/20/0
-11.9,-9227.0,-1.75,9605.0,0,4,3217,-4821.0,3min,"donch(12,)&ema(9, 50)",and,morning,st20/40/0
-10.2,-7866.0,-1.37,8426.0,0,4,2791,-4321.0,3min,"donch(12,)&ema(9, 50)",and,morning,st20/60/0
-20.1,-15519.0,-3.06,15635.0,0,4,4044,-8834.0,3min,"donch(12,)&ema(9, 50)",and,morning,st30/20/0
-7.3,-5685.0,-0.92,6751.0,1,4,2979,-4266.0,3min,"donch(12,)&ema(9, 50)",and,morning,st30/40/0
-6.7,-5212.0,-0.8,6012.0,1,4,2524,-3616.0,3min,"donch(12,)&ema(9, 50)",and,morning,st30/60/0
-24.5,-18954.0,-2.38,19612.0,0,4,2183,-8972.0,3min,"donch(12,)&ema(9, 50)",and,morning,trail0/0/2.0
-0.4,-279.0,-0.03,6558.0,2,4,1619,-1339.0,3min,"donch(12,)&ema(9, 50)",and,morning,trail0/0/3.0
12.6,9771.0,0.79,3319.0,4,4,1178,66.0,3min,"donch(12,)&ema(9, 50)",and,morning,trail0/0/5.0
38.1,29457.0,1.64,8915.0,4,4,774,1595.0,3min,"donch(12,)&ema(9, 50)",or,rth,eod0/0/0
-60.7,-47116.0,-8.25,47301.0,0,4,12596,-19360.0,3min,"donch(12,)&ema(9, 50)",or,rth,st10/20/0
-46.5,-36069.0,-5.26,37042.0,0,4,10219,-15378.0,3min,"donch(12,)&ema(9, 50)",or,rth,st10/40/0
-38.1,-29668.0,-3.81,30497.0,0,4,9046,-13367.0,3min,"donch(12,)&ema(9, 50)",or,rth,st10/60/0
-55.4,-43132.0,-5.59,43611.0,0,4,11420,-20831.0,3min,"donch(12,)&ema(9, 50)",or,rth,st20/20/0
-35.6,-27590.0,-3.09,28721.0,0,4,8513,-12635.0,3min,"donch(12,)&ema(9, 50)",or,rth,st20/40/0
-28.1,-21867.0,-2.2,23179.0,0,4,7055,-8777.0,3min,"donch(12,)&ema(9, 50)",or,rth,st20/60/0
-51.8,-40384.0,-4.4,40821.0,0,4,10617,-19841.0,3min,"donch(12,)&ema(9, 50)",or,rth,st30/20/0
-24.5,-19034.0,-1.8,20232.0,0,4,7512,-10445.0,3min,"donch(12,)&ema(9, 50)",or,rth,st30/40/0
-25.2,-19595.0,-1.73,20126.0,0,4,6009,-8977.0,3min,"donch(12,)&ema(9, 50)",or,rth,st30/60/0
-76.8,-59851.0,-5.06,60892.0,0,4,6422,-23461.0,3min,"donch(12,)&ema(9, 50)",or,rth,trail0/0/2.0
-25.6,-19912.0,-1.28,22042.0,0,4,4215,-9441.0,3min,"donch(12,)&ema(9, 50)",or,rth,trail0/0/3.0
7.6,5893.0,0.31,7146.0,2,4,2196,-1245.0,3min,"donch(12,)&ema(9, 50)",or,rth,trail0/0/5.0
18.7,14484.0,1.08,6244.0,3,4,774,-121.0,3min,"donch(12,)&ema(9, 50)",or,morning,eod0/0/0
-32.0,-24778.0,-6.58,24961.0,0,4,6547,-9912.0,3min,"donch(12,)&ema(9, 50)",or,morning,st10/20/0
-21.5,-16641.0,-3.5,17431.0,0,4,5374,-7801.0,3min,"donch(12,)&ema(9, 50)",or,morning,st10/40/0
-19.3,-14989.0,-2.7,15753.0,0,4,4826,-6586.0,3min,"donch(12,)&ema(9, 50)",or,morning,st10/60/0
-31.0,-24057.0,-4.75,24269.0,0,4,6029,-12540.0,3min,"donch(12,)&ema(9, 50)",or,morning,st20/20/0
-16.1,-12449.0,-2.05,13280.0,0,4,4580,-7963.0,3min,"donch(12,)&ema(9, 50)",or,morning,st20/40/0
-12.6,-9771.0,-1.38,10851.0,0,4,3905,-5673.0,3min,"donch(12,)&ema(9, 50)",or,morning,st20/60/0
-29.8,-23091.0,-3.79,23572.0,0,4,5705,-11820.0,3min,"donch(12,)&ema(9, 50)",or,morning,st30/20/0
-12.1,-9382.0,-1.28,11054.0,1,4,4135,-6257.0,3min,"donch(12,)&ema(9, 50)",or,morning,st30/40/0
-11.9,-9259.0,-1.18,9915.0,0,4,3421,-4838.0,3min,"donch(12,)&ema(9, 50)",or,morning,st30/60/0
-32.8,-25401.0,-2.75,27522.0,0,4,3143,-11658.0,3min,"donch(12,)&ema(9, 50)",or,morning,trail0/0/2.0
1.0,790.0,0.07,8111.0,1,4,2180,-1592.0,3min,"donch(12,)&ema(9, 50)",or,morning,trail0/0/3.0
16.0,12395.0,0.93,3726.0,4,4,1309,350.0,3min,"donch(12,)&ema(9, 50)",or,morning,trail0/0/5.0
30.4,23539.0,1.32,9991.0,3,4,774,-623.0,3min,"donch(12,)&ema(9, 20)",and,rth,eod0/0/0
-47.8,-37054.0,-7.36,37353.0,0,4,9862,-15712.0,3min,"donch(12,)&ema(9, 20)",and,rth,st10/20/0
-33.4,-25902.0,-4.16,26700.0,0,4,8074,-11381.0,3min,"donch(12,)&ema(9, 20)",and,rth,st10/40/0
-28.9,-22494.0,-3.15,23012.0,0,4,7218,-11178.0,3min,"donch(12,)&ema(9, 20)",and,rth,st10/60/0
-46.4,-36138.0,-5.27,36415.0,0,4,9182,-18365.0,3min,"donch(12,)&ema(9, 20)",and,rth,st20/20/0
-28.7,-22245.0,-2.78,22984.0,0,4,6945,-9784.0,3min,"donch(12,)&ema(9, 20)",and,rth,st20/40/0
-24.9,-19402.0,-2.24,20104.0,0,4,5846,-8847.0,3min,"donch(12,)&ema(9, 20)",and,rth,st20/60/0
-42.3,-32930.0,-3.99,33049.0,0,4,8752,-17478.0,3min,"donch(12,)&ema(9, 20)",and,rth,st30/20/0
-18.8,-14635.0,-1.57,15411.0,0,4,6294,-8585.0,3min,"donch(12,)&ema(9, 20)",and,rth,st30/40/0
-17.4,-13552.0,-1.38,15091.0,0,4,5090,-8542.0,3min,"donch(12,)&ema(9, 20)",and,rth,st30/60/0
-64.0,-49790.0,-4.62,50609.0,0,4,5181,-21584.0,3min,"donch(12,)&ema(9, 20)",and,rth,trail0/0/2.0
-24.2,-18834.0,-1.23,20928.0,0,4,3623,-10592.0,3min,"donch(12,)&ema(9, 20)",and,rth,trail0/0/3.0
5.4,4199.0,0.24,7383.0,2,4,2073,-3328.0,3min,"donch(12,)&ema(9, 20)",and,rth,trail0/0/5.0
11.1,8621.0,0.65,6968.0,3,4,774,-3408.0,3min,"donch(12,)&ema(9, 20)",and,morning,eod0/0/0
-24.2,-18758.0,-5.48,18921.0,0,4,5149,-7712.0,3min,"donch(12,)&ema(9, 20)",and,morning,st10/20/0
-16.0,-12424.0,-2.89,12727.0,0,4,4250,-5971.0,3min,"donch(12,)&ema(9, 20)",and,morning,st10/40/0
-12.9,-9982.0,-1.99,10241.0,0,4,3848,-4875.0,3min,"donch(12,)&ema(9, 20)",and,morning,st10/60/0
-25.5,-19750.0,-4.31,20018.0,0,4,4825,-10485.0,3min,"donch(12,)&ema(9, 20)",and,morning,st20/20/0
-13.6,-10504.0,-1.9,11065.0,0,4,3700,-5748.0,3min,"donch(12,)&ema(9, 20)",and,morning,st20/40/0
-10.8,-8335.0,-1.35,8871.0,0,4,3190,-5075.0,3min,"donch(12,)&ema(9, 20)",and,morning,st20/60/0
-23.5,-18192.0,-3.32,18295.0,0,4,4653,-9998.0,3min,"donch(12,)&ema(9, 20)",and,morning,st30/20/0
-8.7,-6774.0,-1.04,7443.0,1,4,3417,-4926.0,3min,"donch(12,)&ema(9, 20)",and,morning,st30/40/0
-7.8,-6055.0,-0.88,6763.0,1,4,2858,-4001.0,3min,"donch(12,)&ema(9, 20)",and,morning,st30/60/0
-27.7,-21497.0,-2.58,22930.0,0,4,2544,-11092.0,3min,"donch(12,)&ema(9, 20)",and,morning,trail0/0/2.0
-0.7,-573.0,-0.05,9355.0,2,4,1881,-2934.0,3min,"donch(12,)&ema(9, 20)",and,morning,trail0/0/3.0
11.4,8817.0,0.69,3909.0,3,4,1260,-108.0,3min,"donch(12,)&ema(9, 20)",and,morning,trail0/0/5.0
37.9,29320.0,1.62,7912.0,4,4,774,1765.0,3min,"donch(12,)&ema(9, 20)",or,rth,eod0/0/0
-63.3,-49167.0,-8.13,49131.0,0,4,13626,-17976.0,3min,"donch(12,)&ema(9, 20)",or,rth,st10/20/0
-50.2,-39091.0,-5.38,39608.0,0,4,11066,-13605.0,3min,"donch(12,)&ema(9, 20)",or,rth,st10/40/0
-41.3,-32126.0,-3.95,32392.0,0,4,9767,-10793.0,3min,"donch(12,)&ema(9, 20)",or,rth,st10/60/0
-61.1,-47664.0,-5.93,47782.0,0,4,12206,-20569.0,3min,"donch(12,)&ema(9, 20)",or,rth,st20/20/0
-41.4,-32279.0,-3.46,32652.0,0,4,9083,-12746.0,3min,"donch(12,)&ema(9, 20)",or,rth,st20/40/0
-30.8,-23976.0,-2.36,24666.0,0,4,7521,-8192.0,3min,"donch(12,)&ema(9, 20)",or,rth,st20/60/0
-55.2,-43048.0,-4.61,43868.0,0,4,11208,-20437.0,3min,"donch(12,)&ema(9, 20)",or,rth,st30/20/0
-28.2,-21957.0,-2.01,22775.0,0,4,7961,-11210.0,3min,"donch(12,)&ema(9, 20)",or,rth,st30/40/0
-20.0,-15566.0,-1.35,15955.0,0,4,6353,-8965.0,3min,"donch(12,)&ema(9, 20)",or,rth,st30/60/0
-86.1,-67151.0,-5.53,68241.0,0,4,6892,-27822.0,3min,"donch(12,)&ema(9, 20)",or,rth,trail0/0/2.0
-25.5,-19915.0,-1.29,23082.0,0,4,4382,-8600.0,3min,"donch(12,)&ema(9, 20)",or,rth,trail0/0/3.0
12.3,9550.0,0.54,7927.0,3,4,2196,-878.0,3min,"donch(12,)&ema(9, 20)",or,rth,trail0/0/5.0
17.3,13403.0,0.99,6497.0,3,4,774,-6.0,3min,"donch(12,)&ema(9, 20)",or,morning,eod0/0/0
-33.2,-25673.0,-6.6,25623.0,0,4,7066,-8642.0,3min,"donch(12,)&ema(9, 20)",or,morning,st10/20/0
-23.8,-18448.0,-3.72,18712.0,0,4,5825,-6830.0,3min,"donch(12,)&ema(9, 20)",or,morning,st10/40/0
-18.5,-14369.0,-2.47,14769.0,0,4,5231,-5598.0,3min,"donch(12,)&ema(9, 20)",or,morning,st10/60/0
-35.4,-27464.0,-5.16,27729.0,0,4,6456,-12567.0,3min,"donch(12,)&ema(9, 20)",or,morning,st20/20/0
-22.9,-17742.0,-2.71,17999.0,0,4,4927,-9118.0,3min,"donch(12,)&ema(9, 20)",or,morning,st20/40/0
-15.9,-12307.0,-1.69,13126.0,0,4,4204,-5863.0,3min,"donch(12,)&ema(9, 20)",or,morning,st20/60/0
-32.2,-24961.0,-3.94,25896.0,0,4,6039,-12614.0,3min,"donch(12,)&ema(9, 20)",or,morning,st30/20/0
-17.1,-13264.0,-1.7,13671.0,0,4,4409,-7625.0,3min,"donch(12,)&ema(9, 20)",or,morning,st30/40/0
-12.9,-10027.0,-1.21,10418.0,0,4,3641,-5353.0,3min,"donch(12,)&ema(9, 20)",or,morning,st30/60/0
-40.3,-31200.0,-3.24,32765.0,0,4,3373,-14987.0,3min,"donch(12,)&ema(9, 20)",or,morning,trail0/0/2.0
-2.8,-2207.0,-0.18,10255.0,1,4,2278,-2307.0,3min,"donch(12,)&ema(9, 20)",or,morning,trail0/0/3.0
16.7,12973.0,1.0,3927.0,4,4,1319,265.0,3min,"donch(12,)&ema(9, 20)",or,morning,trail0/0/5.0
32.4,25019.0,1.45,5332.0,4,4,773,2363.0,3min,"donch(12,)&ema(20, 50)",and,rth,eod0/0/0
-36.0,-27883.0,-6.67,27979.0,0,4,7468,-11357.0,3min,"donch(12,)&ema(20, 50)",and,rth,st10/20/0
-24.0,-18601.0,-3.57,19141.0,0,4,6109,-7867.0,3min,"donch(12,)&ema(20, 50)",and,rth,st10/40/0
-20.3,-15801.0,-2.58,16230.0,0,4,5467,-6605.0,3min,"donch(12,)&ema(20, 50)",and,rth,st10/60/0
-33.2,-25783.0,-4.5,25927.0,0,4,6944,-11937.0,3min,"donch(12,)&ema(20, 50)",and,rth,st20/20/0
-19.2,-14881.0,-2.16,15422.0,0,4,5272,-6440.0,3min,"donch(12,)&ema(20, 50)",and,rth,st20/40/0
-17.8,-13794.0,-1.84,14835.0,0,4,4499,-5164.0,3min,"donch(12,)&ema(20, 50)",and,rth,st20/60/0
-32.9,-25563.0,-3.62,25569.0,0,4,6693,-12741.0,3min,"donch(12,)&ema(20, 50)",and,rth,st30/20/0
-15.5,-12054.0,-1.44,12659.0,0,4,4874,-6890.0,3min,"donch(12,)&ema(20, 50)",and,rth,st30/40/0
-15.1,-11718.0,-1.32,13882.0,0,4,4011,-5337.0,3min,"donch(12,)&ema(20, 50)",and,rth,st30/60/0
-46.3,-35949.0,-3.71,36630.0,0,4,3836,-15970.0,3min,"donch(12,)&ema(20, 50)",and,rth,trail0/0/2.0
-13.5,-10500.0,-0.79,13280.0,0,4,2687,-8025.0,3min,"donch(12,)&ema(20, 50)",and,rth,trail0/0/3.0
4.7,3615.0,0.21,6811.0,2,4,1784,-2704.0,3min,"donch(12,)&ema(20, 50)",and,rth,trail0/0/5.0
18.3,14067.0,1.13,3974.0,4,4,767,558.0,3min,"donch(12,)&ema(20, 50)",and,morning,eod0/0/0
-18.8,-14432.0,-4.82,14554.0,0,4,3980,-5666.0,3min,"donch(12,)&ema(20, 50)",and,morning,st10/20/0
-11.6,-8921.0,-2.39,9411.0,0,4,3277,-3899.0,3min,"donch(12,)&ema(20, 50)",and,morning,st10/40/0
-9.0,-6918.0,-1.6,7244.0,0,4,2949,-3000.0,3min,"donch(12,)&ema(20, 50)",and,morning,st10/60/0
-19.0,-14593.0,-3.64,14793.0,0,4,3732,-6959.0,3min,"donch(12,)&ema(20, 50)",and,morning,st20/20/0
-9.7,-7472.0,-1.55,7891.0,0,4,2862,-3666.0,3min,"donch(12,)&ema(20, 50)",and,morning,st20/40/0
-8.2,-6275.0,-1.19,6744.0,0,4,2481,-2981.0,3min,"donch(12,)&ema(20, 50)",and,morning,st20/60/0
-17.4,-13398.0,-2.79,13541.0,0,4,3616,-7055.0,3min,"donch(12,)&ema(20, 50)",and,morning,st30/20/0
-5.8,-4478.0,-0.77,5531.0,1,4,2665,-2670.0,3min,"donch(12,)&ema(20, 50)",and,morning,st30/40/0
-6.3,-4863.0,-0.8,5360.0,1,4,2250,-2568.0,3min,"donch(12,)&ema(20, 50)",and,morning,st30/60/0
-22.0,-16880.0,-2.27,17485.0,0,4,1936,-8082.0,3min,"donch(12,)&ema(20, 50)",and,morning,trail0/0/2.0
2.0,1512.0,0.15,6291.0,2,4,1420,-1226.0,3min,"donch(12,)&ema(20, 50)",and,morning,trail0/0/3.0
13.5,10365.0,0.86,2818.0,3,4,1078,-471.0,3min,"donch(12,)&ema(20, 50)",and,morning,trail0/0/5.0
36.4,28210.0,1.57,9087.0,4,4,774,1943.0,3min,"donch(12,)&ema(20, 50)",or,rth,eod0/0/0
-58.7,-45538.0,-8.09,45786.0,0,4,12217,-17993.0,3min,"donch(12,)&ema(20, 50)",or,rth,st10/20/0
-45.7,-35493.0,-5.23,36577.0,0,4,9881,-13940.0,3min,"donch(12,)&ema(20, 50)",or,rth,st10/40/0
-37.6,-29294.0,-3.75,30423.0,0,4,8756,-12417.0,3min,"donch(12,)&ema(20, 50)",or,rth,st10/60/0
-53.6,-41744.0,-5.44,42197.0,0,4,11158,-19839.0,3min,"donch(12,)&ema(20, 50)",or,rth,st20/20/0
-38.2,-29667.0,-3.33,30765.0,0,4,8318,-13225.0,3min,"donch(12,)&ema(20, 50)",or,rth,st20/40/0
-30.5,-23748.0,-2.41,25289.0,0,4,6919,-9019.0,3min,"donch(12,)&ema(20, 50)",or,rth,st20/60/0
-48.3,-37638.0,-4.21,38311.0,0,4,10418,-18890.0,3min,"donch(12,)&ema(20, 50)",or,rth,st30/20/0
-24.6,-19100.0,-1.85,19784.0,0,4,7367,-9372.0,3min,"donch(12,)&ema(20, 50)",or,rth,st30/40/0
-26.7,-20801.0,-1.89,21538.0,0,4,5914,-8990.0,3min,"donch(12,)&ema(20, 50)",or,rth,st30/60/0
-80.5,-62748.0,-5.21,63122.0,0,4,6285,-24679.0,3min,"donch(12,)&ema(20, 50)",or,rth,trail0/0/2.0
-30.2,-23557.0,-1.51,24670.0,0,4,4157,-10084.0,3min,"donch(12,)&ema(20, 50)",or,rth,trail0/0/3.0
