tag,side,entry_ts,exit_ts,entry_px,exit_px,stop_px,target_px,exit_reason,hold_bars_actual,pnl_pts,pnl_usd
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-26 01:30:00+00:00,2026-03-26 03:30:00+00:00,24135.983,24211.483,24210.983,23985.983,stop,4,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-26 03:00:00+00:00,2026-03-26 03:30:00+00:00,24072.501,24148.001,24147.501,23922.501,stop,1,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-26 04:00:00+00:00,2026-03-26 05:00:00+00:00,24171.427,24095.927,24096.427,24321.427,stop,2,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-26 05:00:00+00:00,2026-03-26 07:00:00+00:00,24115.05,24045.167,24190.05,23965.05,timeout,4,69.88299999999799,139.02599999999597
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-26 05:30:00+00:00,2026-03-26 07:30:00+00:00,24066.433,24052.614,24141.433,23916.433,timeout,4,13.818999999999505,26.897999999999012
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-26 06:00:00+00:00,2026-03-26 08:00:00+00:00,24044.944,23985.788,24119.944,23894.944,timeout,4,59.15599999999904,117.57199999999808
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-26 07:00:00+00:00,2026-03-26 08:00:00+00:00,24081.695,24006.195,24006.695,24231.695,stop,2,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-26 10:30:00+00:00,2026-03-26 11:30:00+00:00,23989.874,23914.374,23914.874,24139.874,stop,2,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-26 11:30:00+00:00,2026-03-26 13:30:00+00:00,23935.972,24011.472,24010.972,23785.972,stop,4,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-26 12:00:00+00:00,2026-03-26 13:30:00+00:00,23893.872,23969.372,23968.872,23743.872,stop,3,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-26 14:00:00+00:00,2026-03-26 14:30:00+00:00,24009.908,23934.408,23934.908,24159.908,stop,1,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-26 15:00:00+00:00,2026-03-26 17:00:00+00:00,23897.963,23747.963,23972.963,23747.963,target,4,150.0,299.26
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-26 15:30:00+00:00,2026-03-26 17:30:00+00:00,23879.993,23729.993,23954.993,23729.993,target,4,150.0,299.26
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-26 17:00:00+00:00,2026-03-26 19:00:00+00:00,23794.777,23644.777,23869.777,23644.777,target,4,150.0,299.26
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-26 17:30:00+00:00,2026-03-26 19:30:00+00:00,23752.237,23602.237,23827.237,23602.237,target,4,150.0,299.26
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-26 18:00:00+00:00,2026-03-26 20:00:00+00:00,23659.659,23701.776,23734.659,23509.659,timeout,4,-42.11700000000201,-84.97400000000401
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-26 18:30:00+00:00,2026-03-26 20:00:00+00:00,23647.586,23723.086,23722.586,23497.586,stop,3,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-26 20:00:00+00:00,2026-03-26 22:00:00+00:00,23587.928,23663.428,23662.928,23437.928,stop,1,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-26 22:30:00+00:00,2026-03-27 00:30:00+00:00,23671.783,23624.533,23596.783,23821.783,timeout,4,-47.25,-95.24
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-26 23:00:00+00:00,2026-03-27 01:00:00+00:00,23676.425,23671.077,23601.425,23826.425,timeout,4,-5.347999999998137,-11.435999999996275
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-27 01:00:00+00:00,2026-03-27 03:00:00+00:00,23623.408,23655.531,23698.408,23473.408,timeout,4,-32.12299999999959,-64.98599999999918
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-27 02:00:00+00:00,2026-03-27 04:00:00+00:00,23679.794,23699.552,23604.794,23829.794,timeout,4,19.757999999997992,38.77599999999598
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-27 03:00:00+00:00,2026-03-27 05:00:00+00:00,23659.573,23735.073,23734.573,23509.573,stop,4,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-27 03:30:00+00:00,2026-03-27 05:00:00+00:00,23654.327,23729.827,23729.327,23504.327,stop,3,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-27 05:30:00+00:00,2026-03-27 07:00:00+00:00,23749.338,23673.838,23674.338,23899.338,stop,3,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-27 07:30:00+00:00,2026-03-27 09:30:00+00:00,23665.3,23545.957,23740.3,23515.3,timeout,4,119.34300000000076,237.9460000000015
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-27 09:00:00+00:00,2026-03-27 11:00:00+00:00,23584.653,23434.653,23659.653,23434.653,target,4,150.0,299.26
