name,trades,trades_per_day,wr,net,per_day,per_trade,max_dd,worst_day,best_day,sharpe,n_days,pos_d,neg_d
T16_ORB_w5_o1430_s10t30,5,0.4,0.2000,-33.55,-2.40,-6.710,91.64,-22.91,58.09,-0.185,5,1,4
T16_ORB_w5_o1330_s4t12,3,0.2,0.0000,-35.61,-2.54,-11.870,35.61,-13.79,-10.91,-7.140,3,0,3
T05_RCB_n10_a30_k3_s4t12,8,0.6,0.2500,-36.34,-2.60,-4.542,44.60,-24.47,-11.87,-2.039,2,0,2
T17_PDH_fade_s5t15,6,0.4,0.1667,-36.46,-2.60,-6.077,64.55,-25.82,28.09,-0.355,5,1,4
T24_NYO_DRV_w30_s8t24,2,0.1,0.0000,-37.82,-2.70,-18.910,37.82,-18.91,-18.91,0.000,2,0,2
T52_FEXT_imp12_r618_s8,2,0.1,0.0000,-37.82,-2.70,-18.910,37.82,-18.91,-18.91,0.000,2,0,2
T05_RCB_n10_a30_k3_s4t20,8,0.6,0.2500,-38.00,-2.71,-4.750,46.26,-26.16,-11.84,-1.876,2,0,2
T16_ORB_w5_o2200_s5t15,3,0.2,0.0000,-38.73,-2.77,-12.910,38.73,-12.91,-12.91,-5934039054526839.000,3,0,3
T16_ORB_w30_o1430_s5t15,3,0.2,0.0000,-38.73,-2.77,-12.910,38.73,-12.91,-12.91,-5934039054526839.000,3,0,3
T22_CME_DRV_w5_s5t20,3,0.2,0.0000,-38.73,-2.77,-12.910,38.73,-12.91,-12.91,-5934039054526839.000,3,0,3
T24_NYO_DRV_w5_s5t15,3,0.2,0.0000,-38.73,-2.77,-12.910,38.73,-12.91,-12.91,-5934039054526839.000,3,0,3
T24_NYO_DRV_w5_s5t20,3,0.2,0.0000,-38.73,-2.77,-12.910,38.73,-12.91,-12.91,-5934039054526839.000,3,0,3
T16_ORB_w5_o1330_s5t15,3,0.2,0.0000,-38.75,-2.77,-12.915,38.75,-12.93,-12.91,-1440.659,3,0,3
T16_ORB_w15_o2200_s8t24,2,0.1,0.0000,-39.59,-2.83,-19.796,39.59,-20.68,-18.91,-15.801,2,0,2
T16_ORB_w30_o1330_s8t24,2,0.1,0.0000,-39.67,-2.83,-19.836,39.67,-20.76,-18.91,-15.142,2,0,2
T24_NYC_DRV_w30_s5t20,3,0.2,0.0000,-39.84,-2.85,-13.279,39.84,-14.02,-12.91,-20.791,3,0,3
T44_VRP_v5-20_s8t24,6,0.4,0.3333,-44.14,-3.15,-7.357,53.27,-44.14,-44.14,0.000,1,0,1
T05_RCB_n10_a30_k3_s5t15,8,0.6,0.2500,-44.31,-3.16,-5.539,52.57,-30.47,-13.84,-1.884,2,0,2
T44_VRP_v5-20_s5t15,7,0.5,0.2857,-45.15,-3.23,-6.450,54.29,-45.15,-45.15,0.000,1,0,1
T16_ORB_w15_o2200_s10t30,2,0.1,0.0000,-45.82,-3.27,-22.910,45.82,-22.91,-22.91,0.000,2,0,2
T16_ORB_w30_o1330_s10t30,2,0.1,0.0000,-45.82,-3.27,-22.910,45.82,-22.91,-22.91,0.000,2,0,2
T17_PDH_flw_s5t15,10,0.7,0.2000,-47.10,-3.36,-4.710,64.55,-12.91,56.18,-0.227,9,1,8
T17_PDH_fade_s8t24,6,0.4,0.1667,-48.46,-3.46,-8.077,94.55,-37.82,46.09,-0.301,5,1,4
T28_TRS_f10b300_r50_flw_s3t9,19,1.4,0.2632,-50.02,-3.57,-2.633,59.02,-27.38,23.10,-0.324,11,3,8
T16_ORB_w5_o1330_s10t30,3,0.2,0.0000,-53.86,-3.85,-17.953,53.86,-23.93,-7.01,-1.892,3,0,3
T28_TRS_f15b600_r50_fade_s4t12,20,1.4,0.2500,-55.61,-3.97,-2.780,89.15,-43.64,22.36,-0.225,11,4,7
T16_ORB_w5_o1330_s8t24,3,0.2,0.0000,-56.73,-4.05,-18.910,56.73,-18.91,-18.91,0.000,3,0,3
T24_NYO_DRV_w5_s8t24,3,0.2,0.0000,-56.73,-4.05,-18.910,56.73,-18.91,-18.91,0.000,3,0,3
T28_TRS_f15b600_r80_fade_s3t9,12,0.9,0.1667,-60.01,-4.29,-5.001,60.01,-17.82,7.18,-0.806,8,2,6
T28_TRS_f10b300_r50_fade_s4t12,15,1.1,0.2000,-64.65,-4.62,-4.310,87.01,-32.73,22.09,-0.475,7,2,5
T28_TRS_f10b300_r80_flw_s4t12,12,0.9,0.1667,-64.92,-4.64,-5.410,87.01,-21.82,22.09,-0.576,8,2,6
T26_NEWS_1330_s5t15,21,1.5,0.2381,-66.11,-4.72,-3.148,124.56,-38.73,28.09,-0.371,8,3,5
T24_NYO_DRV_w15_s5t20,5,0.4,0.0000,-66.28,-4.73,-13.256,66.28,-14.11,-12.91,-24.983,5,0,5
T50_PIV_R2_flw_s4t12,27,1.9,0.2593,-67.23,-4.80,-2.490,111.44,-34.77,-10.64,-1.856,3,0,3
T41_SRR_lk50_sw8_s4t12,15,1.1,0.2000,-67.45,-4.82,-4.497,67.72,-23.19,22.09,-0.596,7,1,6
T17_PDH_flw_s4t12,9,0.6,0.1111,-67.65,-4.83,-7.516,67.65,-13.37,22.09,-0.675,9,1,8
T17_PDH_flw_s5t20,9,0.6,0.1111,-68.02,-4.86,-7.558,68.02,-15.74,25.18,-0.623,8,1,7
T16_ORB_w10_o1330_s10t30,3,0.2,0.0000,-70.93,-5.07,-23.644,70.93,-25.11,-22.91,-18.597,3,0,3
T50_PIV_S1_fade_s4t12,34,2.4,0.2647,-74.86,-5.35,-2.202,184.90,-67.91,55.36,-0.275,5,2,3
T24_NYO_DRV_w15_s8t24,4,0.3,0.0000,-75.64,-5.40,-18.910,75.64,-18.91,-18.91,0.000,4,0,4
T34_TCD_w120_t100_fade_s3t9,14,1.0,0.1429,-76.05,-5.43,-5.432,76.05,-45.63,16.09,-0.531,7,2,5
T28_TRS_f15b600_r80_flw_s3t9,17,1.2,0.1765,-76.47,-5.46,-4.498,76.47,-17.82,16.09,-0.654,11,2,9
T28_TRS_f10b300_r80_fade_s3t9,9,0.6,0.0000,-80.19,-5.73,-8.910,80.19,-35.64,-8.91,-1.381,5,0,5
T17_PDH_flw_s8t24,10,0.7,0.2000,-82.14,-5.87,-8.214,86.28,-20.51,27.18,-0.459,9,2,7
T28_TRS_f10b300_r50_fade_s3t9,15,1.1,0.1333,-84.91,-6.06,-5.660,84.91,-36.90,7.18,-0.865,7,1,6
T16_ORB_w15_o1330_s8t24,5,0.4,0.0000,-94.55,-6.75,-18.910,94.55,-18.91,-18.91,0.000,5,0,5
T28_TRS_f15b600_r50_fade_s3t9,22,1.6,0.1818,-96.02,-6.86,-4.365,96.02,-26.73,14.36,-0.641,11,3,8
T28_TRS_f10b300_r50_flw_s4t12,18,1.3,0.1667,-97.38,-6.96,-5.410,108.56,-32.73,22.09,-0.607,11,2,9
T34_TCD_w120_t100_flw_s3t9,14,1.0,0.0714,-99.74,-7.12,-7.124,115.83,-35.64,7.18,-1.027,8,1,7
T34_TCD_w120_t100_fade_s4t12,15,1.1,0.1333,-100.34,-7.17,-6.689,122.43,-35.15,22.09,-0.750,7,1,6
T28_TRS_f10b300_r80_fade_s4t12,9,0.6,0.0000,-103.46,-7.39,-11.496,103.46,-45.25,-10.91,-1.407,5,0,5
T34_TCD_w30_t50_fade_s3t9,20,1.4,0.1500,-105.28,-7.52,-5.264,121.37,-35.64,6.98,-0.972,8,1,7
T52_FEXT_imp12_r500_s8,11,0.8,0.1818,-105.91,-7.56,-9.628,109.89,-56.73,23.47,-0.636,5,2,3
T50_PIV_R2_fade_s4t12,23,1.6,0.2174,-107.51,-7.68,-4.674,118.69,-96.87,-10.64,-0.882,2,0,2
T50_PIV_R2_fade_s5t15,21,1.5,0.2381,-110.05,-7.86,-5.241,142.56,-97.18,-12.87,-0.923,2,0,2
T41_SRR_lk30_sw8_s4t12,19,1.4,0.1579,-110.41,-7.89,-5.811,110.68,-34.58,11.18,-1.046,8,1,7
T50_PIV_R2_flw_s5t20,24,1.7,0.1667,-113.18,-8.08,-4.716,138.36,-85.60,-1.76,-0.874,3,0,3
T16_ORB_w15_o1330_s10t30,5,0.4,0.0000,-114.55,-8.18,-22.910,114.55,-22.91,-22.91,0.000,5,0,5
T50_PIV_R2_fade_s5t20,23,1.6,0.2174,-118.18,-8.44,-5.138,160.69,-117.54,-0.64,-0.715,2,0,2
T28_TRS_f15b600_r80_flw_s4t12,17,1.2,0.1176,-119.47,-8.53,-7.028,119.74,-32.73,22.09,-0.700,11,2,9
T52_FEXT_imp8_r618_s4,11,0.8,0.0000,-121.43,-8.67,-11.039,121.43,-34.15,-10.91,-1.923,7,0,7
T41_SRR_lk50_sw5_s5t20,49,3.5,0.2041,-121.96,-8.71,-2.489,198.48,-77.60,63.27,-0.255,13,4,9
T34_TCD_w120_t100_flw_s4t12,14,1.0,0.0714,-124.20,-8.87,-8.871,146.29,-45.56,11.18,-0.979,8,1,7
T28_TRS_f15b600_r50_flw_s3t9,22,1.6,0.1364,-124.42,-8.89,-5.655,124.42,-26.73,16.09,-0.820,12,2,10
T28_TRS_f10b300_r30_fade_s4t12,32,2.3,0.2188,-126.23,-9.02,-3.945,148.32,-44.28,22.09,-0.687,10,2,8
T41_SRR_lk20_sw8_s4t12,21,1.5,0.1429,-130.51,-9.32,-6.215,130.78,-32.73,11.18,-1.140,8,1,7
T44_VRP_v10-30_s4t12,82,5.9,0.3415,-131.73,-9.41,-1.606,151.34,-43.64,22.36,-0.663,9,3,6
T52_FEXT_imp12_r500_s4,12,0.9,0.0000,-136.63,-9.76,-11.386,136.63,-35.45,-10.91,-2.900,6,0,6
T05_RCB_n20_a40_k6_s4t12,26,1.9,0.2308,-139.86,-9.99,-5.379,184.00,-150.73,15.06,-0.449,4,2,2
T28_TRS_f10b300_r30_flw_s3t9,35,2.5,0.2000,-140.00,-10.00,-4.000,140.00,-53.46,19.35,-0.633,13,2,11
T05_RCB_n20_a40_k6_s5t15,27,1.9,0.2963,-141.30,-10.09,-5.233,215.70,-174.70,31.25,-0.373,4,2,2
T05_RCB_n10_a40_k6_s4t20,41,2.9,0.2195,-148.66,-10.62,-3.626,176.82,-62.72,9.08,-0.759,7,1,6
T05_RCB_n20_a40_k6_s4t20,28,2.0,0.2143,-149.52,-10.68,-5.340,215.60,-166.60,15.06,-0.430,4,2,2
T50_PIV_R2_flw_s5t15,25,1.8,0.1600,-150.51,-10.75,-6.020,165.69,-114.05,-10.64,-0.898,3,0,3
T34_TCD_w30_t50_fade_s4t12,20,1.4,0.1000,-152.99,-10.93,-7.649,175.08,-44.43,11.18,-1.093,8,1,7
T26_NEWS_1800_s8t24,34,2.4,0.2647,-157.59,-11.26,-4.635,175.06,-100.03,27.18,-0.364,10,5,5
T52_FEXT_imp12_r500_s6,11,0.8,0.0000,-164.54,-11.75,-14.958,164.54,-30.35,-14.91,-4.471,6,0,6
T26_NEWS_1330_s8t24,19,1.4,0.1579,-166.69,-11.91,-8.773,212.78,-94.55,73.27,-0.417,7,2,5
T05_RCB_n20_a40_k4_s4t20,32,2.3,0.2188,-166.84,-11.92,-5.214,230.01,-170.10,15.06,-0.479,4,2,2
T28_TRS_f15b600_r50_flw_s4t12,21,1.5,0.0952,-166.98,-11.93,-7.951,178.16,-36.09,22.09,-0.749,12,2,10
T50_PIV_R1_flw_s5t20,55,3.9,0.2545,-167.59,-11.97,-3.047,254.60,-116.19,45.86,-0.437,8,2,6
T50_PIV_R1_flw_s5t15,52,3.7,0.2692,-168.29,-12.02,-3.236,239.65,-116.19,9.19,-0.509,8,3,5
T34_TCD_w30_t50_flw_s3t9,19,1.4,0.0000,-171.83,-12.27,-9.043,171.83,-38.18,-8.91,-2.138,9,0,9
T05_RCB_n20_a40_k4_s5t15,30,2.1,0.2667,-175.18,-12.51,-5.839,227.32,-173.41,15.06,-0.496,4,2,2
T05_RCB_n20_a40_k4_s4t12,32,2.3,0.2188,-176.83,-12.63,-5.526,220.97,-177.06,15.06,-0.491,4,2,2
T28_TRS_f10b300_r30_flw_s4t12,31,2.2,0.1613,-177.12,-12.65,-5.713,177.39,-60.13,14.17,-0.740,13,3,10
T52_FEXT_imp8_r618_s6,12,0.9,0.0000,-179.67,-12.83,-14.973,179.67,-59.64,-14.91,-1.555,7,0,7
T05_RCB_n20_a40_k3_s4t20,35,2.5,0.2286,-180.08,-12.86,-5.145,240.41,-180.50,14.11,-0.440,5,3,2
T41_SRR_lk30_sw5_s5t20,62,4.4,0.2097,-183.10,-13.08,-2.953,256.05,-78.87,50.36,-0.348,13,4,9
T05_RCB_n30_a40_k3_s4t20,33,2.4,0.2121,-184.49,-13.18,-5.591,224.82,-186.73,15.06,-0.485,4,2,2
T34_TCD_w30_t50_flw_s4t12,20,1.4,0.0500,-185.73,-13.27,-9.286,196.91,-33.26,0.27,-2.009,9,1,8
T26_NEWS_1800_s5t15,46,3.3,0.2174,-187.10,-13.36,-4.067,215.19,-79.68,45.54,-0.572,10,2,8
T05_RCB_n20_a40_k6_s3t9,33,2.4,0.1515,-189.29,-13.52,-5.736,219.28,-191.58,16.09,-0.489,4,1,3
T28_TRS_f15b600_r30_fade_s3t9,38,2.7,0.1579,-191.54,-13.68,-5.041,191.54,-53.46,14.25,-0.781,11,2,9
T26_NEWS_1230_s5t15,34,2.4,0.1765,-192.94,-13.78,-5.675,249.12,-64.55,43.27,-0.522,11,3,8
T05_RCB_n20_a40_k3_s5t15,32,2.3,0.2812,-193.66,-13.83,-6.052,236.88,-182.97,9.00,-0.474,5,3,2
T05_RCB_n30_a40_k6_s5t15,26,1.9,0.2308,-194.26,-13.88,-7.472,218.31,-190.22,2.15,-0.595,3,1,2
T05_RCB_n30_a40_k3_s5t15,30,2.1,0.2667,-195.59,-13.97,-6.520,213.50,-173.98,5.00,-0.577,4,2,2
T05_RCB_n20_a40_k4_s3t9,39,2.8,0.1795,-197.33,-14.10,-5.060,234.51,-200.60,16.09,-0.484,4,2,2
T05_RCB_n30_a40_k6_s4t20,29,2.1,0.1724,-198.32,-14.17,-6.839,236.38,-198.29,4.15,-0.577,3,1,2
T05_RCB_n20_a40_k3_s4t12,35,2.5,0.2286,-199.78,-14.27,-5.708,247.91,-204.00,15.06,-0.431,5,3,2
T50_PIV_R1_flw_s4t12,57,4.1,0.2456,-202.75,-14.48,-3.557,225.11,-53.47,12.75,-1.380,7,1,6
T52_FEXT_imp8_r618_s8,12,0.9,0.0833,-203.71,-14.55,-16.976,203.71,-75.76,-12.90,-1.323,7,0,7
T26_NEWS_1230_s8t24,30,2.1,0.2000,-204.31,-14.59,-6.810,250.40,-94.55,83.31,-0.296,11,4,7
T05_RCB_n30_a40_k4_s4t12,32,2.3,0.1875,-205.68,-14.69,-6.428,238.91,-216.82,17.91,-0.464,4,2,2
T05_RCB_n30_a40_k3_s4t12,34,2.4,0.2059,-216.73,-15.48,-6.375,234.64,-203.27,7.00,-0.540,4,2,2
T41_SRR_lk50_sw3_s5t20,115,8.2,0.2261,-219.49,-15.68,-1.909,300.26,-103.28,49.72,-0.391,13,5,8
T08_HAM_s4t12,64,4.6,0.2344,-220.44,-15.75,-3.444,245.15,-56.50,23.44,-0.780,12,2,10
T54_MTF_imp4_pp382_s5t20_INV,855,61.1,0.2865,-221.58,-15.83,-0.259,465.22,-225.97,225.77,-0.144,13,5,8
T05_RCB_n30_a40_k4_s5t15,31,2.2,0.2258,-222.10,-15.86,-7.165,256.51,-228.42,17.91,-0.479,4,2,2
T05_RCB_n30_a40_k4_s4t20,35,2.5,0.1714,-222.12,-15.87,-6.346,273.36,-235.27,19.91,-0.461,4,2,2
T05_RCB_n30_a40_k6_s4t12,30,2.1,0.1667,-222.50,-15.89,-7.417,244.55,-222.46,4.15,-0.577,3,1,2
T41_SRR_lk50_sw5_s4t12,45,3.2,0.1778,-225.10,-16.08,-5.002,236.28,-43.93,11.18,-0.985,13,3,10
T05_RCB_n20_a40_k3_s3t9,41,2.9,0.1707,-226.62,-16.19,-5.527,251.69,-224.96,7.18,-0.449,5,3,2
T05_RCB_n10_a40_k4_s4t20,59,4.2,0.2203,-228.14,-16.30,-3.867,290.21,-164.72,29.25,-0.529,7,1,6
T05_RCB_n10_a40_k4_s4t12,59,4.2,0.2373,-234.84,-16.77,-3.980,292.34,-185.27,40.27,-0.472,7,2,5
T05_RCB_n30_a40_k6_s3t9,39,2.8,0.1282,-247.05,-17.65,-6.335,259.23,-243.14,-1.73,-0.591,3,0,3
T05_RCB_n10_a40_k6_s4t12,45,3.2,0.1778,-248.80,-17.77,-5.529,266.30,-136.32,0.27,-0.715,7,1,6
T05_RCB_n30_a40_k4_s3t9,42,3.0,0.1429,-252.99,-18.07,-6.023,269.82,-253.73,11.38,-0.497,4,1,3
T41_SRR_lk50_sw5_s5t15,46,3.3,0.1739,-253.73,-18.12,-5.516,273.45,-77.46,43.27,-0.613,13,3,10
T05_RCB_n30_a40_k3_s3t9,41,2.9,0.1463,-255.45,-18.25,-6.230,262.17,-224.80,-1.73,-0.594,4,0,4
T28_TRS_f10b300_r30_fade_s3t9,33,2.4,0.0303,-270.23,-19.30,-8.189,270.23,-71.28,-8.91,-1.290,10,0,10
T28_TRS_f15b600_r30_flw_s3t9,41,2.9,0.0976,-270.58,-19.33,-6.599,270.58,-62.37,-1.73,-1.415,12,0,12
T05_RCB_n10_a40_k6_s3t9,49,3.5,0.1429,-277.10,-19.79,-5.655,277.10,-198.61,14.36,-0.541,7,1,6
T08_HAM_s4t16,63,4.5,0.1746,-277.56,-19.83,-4.406,296.74,-57.79,2.24,-1.290,12,1,11
T05_30s_RCB_s4t12,49,3.5,0.2041,-283.21,-20.23,-5.780,312.29,-236.04,29.09,-0.498,6,1,5
T50_PIV_S1_flw_s4t12,34,2.4,0.0882,-283.43,-20.25,-8.336,283.43,-136.18,-10.91,-1.083,5,0,5
T52_FEXT_imp5_r618_s8,45,3.2,0.2444,-284.29,-20.31,-6.318,284.29,-85.56,75.43,-0.624,11,2,9
T05_RCB_n10_a40_k3_s4t20,68,4.9,0.2059,-286.52,-20.47,-4.214,338.72,-209.57,30.38,-0.474,8,2,6
T28_TRS_f15b600_r30_flw_s4t12,38,2.7,0.1053,-290.23,-20.73,-7.638,290.23,-65.46,11.45,-1.224,12,2,10
T05_30s_RCB_s3t9,57,4.1,0.1754,-292.95,-20.92,-5.139,311.93,-242.59,18.98,-0.508,6,1,5
T05_RCB_n10_a40_k6_s5t15,43,3.1,0.1860,-302.52,-21.61,-7.035,304.79,-143.78,-9.29,-0.870,7,0,7
T41_SRR_lk20_sw5_s5t20,76,5.4,0.1842,-303.83,-21.70,-3.998,364.43,-97.30,50.36,-0.507,13,3,10
T50_PIV_S1_flw_s5t20,35,2.5,0.0857,-304.72,-21.77,-8.706,304.72,-144.89,-0.64,-1.055,5,0,5
T41_SRR_lk30_sw5_s5t15,59,4.2,0.1864,-305.17,-21.80,-5.172,333.02,-77.52,23.14,-0.771,13,3,10
T19_LRS_lk30_sl10_flw_s4t12,91,6.5,0.2308,-309.09,-22.08,-3.397,353.26,-65.19,33.81,-0.878,12,2,10
T52_FEXT_imp8_r500_s4,44,3.1,0.0909,-312.98,-22.36,-7.113,399.61,-121.72,64.81,-0.674,10,1,9
T08_HAM_s5t15,63,4.5,0.1905,-316.71,-22.62,-5.027,334.80,-64.55,4.54,-1.176,12,2,10
T08_HAM_s3t9,66,4.7,0.1667,-325.23,-23.23,-4.928,325.23,-54.50,10.65,-1.294,12,2,10
T08_SHO_s4t16,67,4.8,0.1493,-328.36,-23.45,-4.901,381.03,-92.56,16.95,-0.837,13,2,11
T05_RCB_n10_a40_k3_s4t12,70,5.0,0.2143,-335.96,-24.00,-4.799,362.85,-230.25,26.90,-0.520,8,2,6
T25_LUNCH_pp236_s5t15,165,11.8,0.2667,-336.09,-24.01,-2.037,338.36,-144.93,92.23,-0.488,10,3,7
T50_PIV_S1_flw_s5t15,35,2.5,0.0857,-339.62,-24.26,-9.703,339.62,-142.38,-13.32,-1.246,5,0,5
T19_LRS_lk30_sl10_flw_s5t15,89,6.4,0.2247,-345.07,-24.65,-3.877,408.32,-105.24,56.18,-0.673,12,3,9
T08_SHO_s5t15,69,4.9,0.1884,-357.88,-25.56,-5.187,389.49,-137.47,22.89,-0.642,13,3,10
T50_PIV_R1_fade_s5t20,60,4.3,0.1667,-361.06,-25.79,-6.018,410.78,-133.48,11.63,-1.065,7,2,5
T50_PIV_R1_fade_s4t12,59,4.2,0.1695,-361.56,-25.83,-6.128,372.74,-128.45,0.27,-1.155,7,1,6
T52_FEXT_imp5_r618_s4,46,3.3,0.0652,-361.76,-25.84,-7.864,361.76,-87.28,-10.91,-1.340,11,0,11
T41_SRR_lk30_sw5_s4t12,61,4.4,0.1475,-370.37,-26.46,-6.072,381.82,-78.83,17.14,-0.972,13,2,11
T05_RCB_n10_a40_k4_s3t9,67,4.8,0.1493,-372.23,-26.59,-5.556,384.41,-257.53,12.18,-0.564,7,2,5
T05_RCB_n10_a40_k3_s5t15,64,4.6,0.2031,-373.13,-26.65,-5.830,401.22,-221.05,15.18,-0.609,8,2,6
T41_SRR_lk30_sw3_s5t20,170,12.1,0.2294,-375.69,-26.84,-2.210,463.50,-126.71,22.36,-0.610,13,5,8
T05_RCB_n10_a40_k4_s5t15,57,4.1,0.1754,-382.27,-27.30,-6.706,410.36,-214.14,-3.51,-0.756,7,0,7
T41_SRR_lk20_sw5_s5t15,75,5.4,0.1867,-389.64,-27.83,-5.195,407.09,-96.72,27.72,-0.688,13,4,9
T52_FEXT_imp12_r382_s8,54,3.9,0.2222,-399.31,-28.52,-7.395,399.31,-135.76,51.25,-0.604,11,3,8
T52_FEXT_imp8_r500_s8,45,3.2,0.2000,-399.87,-28.56,-8.886,499.73,-94.55,62.03,-0.952,10,1,9
T52_FEXT_imp8_r500_s6,47,3.4,0.1277,-403.20,-28.80,-8.579,515.98,-109.61,82.96,-0.747,10,1,9
T41_SRR_lk50_sw3_s5t15,118,8.4,0.2373,-403.76,-28.84,-3.422,462.65,-108.35,30.03,-0.750,13,3,10
T19_LRS_lk30_sl10_fade_s5t15,89,6.4,0.2135,-405.86,-28.99,-4.560,442.85,-101.01,6.81,-1.192,12,1,11
T52_FEXT_imp5_r618_s6,46,3.3,0.1304,-419.30,-29.95,-9.115,419.30,-60.55,-14.91,-2.637,11,0,11
T19_LRS_lk30_sl10_fade_s4t12,90,6.4,0.1889,-430.57,-30.76,-4.784,453.20,-76.57,0.54,-1.421,12,1,11
T52_FEXT_imp12_r382_s4,54,3.9,0.0741,-432.87,-30.92,-8.016,440.94,-88.30,-2.34,-1.312,11,0,11
T19_LRS_lk30_sl5_fade_s5t15,155,11.1,0.2516,-437.74,-31.27,-2.824,540.18,-135.53,52.35,-0.694,12,3,9
T05_RCB_n10_a40_k3_s3t9,82,5.9,0.1585,-441.35,-31.53,-5.382,460.71,-338.20,19.36,-0.469,8,3,5
T41_SRR_lk20_sw5_s4t12,74,5.3,0.1486,-445.53,-31.82,-6.021,467.89,-77.74,6.23,-1.132,13,1,12
T50_PIV_R1_fade_s5t15,58,4.1,0.1379,-445.77,-31.84,-7.686,478.40,-160.30,-21.28,-1.346,7,0,7
T08_SHO_s3t9,72,5.1,0.0972,-474.80,-33.91,-6.594,481.98,-128.72,-8.91,-1.219,13,0,13
T08_SHO_s4t12,71,5.1,0.1268,-484.56,-34.61,-6.825,495.74,-132.31,-1.04,-1.108,13,0,13
T52_FEXT_imp12_r382_s6,52,3.7,0.1154,-498.10,-35.58,-9.579,498.10,-106.60,43.92,-1.038,11,1,10
T41_SRR_lk20_sw3_s5t20,203,14.5,0.2266,-499.15,-35.65,-2.459,627.56,-177.60,68.11,-0.568,13,3,10
T06_WEX_w10_r30_s5t15,116,8.3,0.2155,-500.71,-35.76,-4.316,531.07,-154.72,7.12,-0.985,11,2,9
T54_MTF_imp6_pp382_s5t15_INV,654,46.7,0.3104,-518.96,-37.07,-0.794,635.84,-249.07,206.55,-0.381,13,4,9
T52_FEXT_imp5_r500_s8,143,10.2,0.3077,-554.95,-39.64,-3.881,626.79,-146.90,39.04,-0.814,12,2,10
T06_WEX_w10_r30_s3t9,113,8.1,0.1681,-556.17,-39.73,-4.922,556.17,-210.52,3.72,-0.845,11,1,10
T07_IBB_n3_s3t9,107,7.6,0.1589,-557.71,-39.84,-5.212,573.80,-98.77,17.12,-1.105,13,1,12
T41_SRR_lk50_sw3_s4t12,119,8.5,0.1933,-561.65,-40.12,-4.720,573.10,-132.17,-2.17,-1.128,13,0,13
T41_SRR_lk30_sw3_s5t15,168,12.0,0.2440,-573.78,-40.98,-3.415,621.59,-125.02,-1.83,-1.066,13,0,13
T25_LUNCH_pp236_s4t12,185,13.2,0.2378,-580.85,-41.49,-3.140,592.30,-167.21,56.71,-0.964,10,1,9
T19_LRS_lk30_sl2_fade_s5t15,202,14.4,0.2574,-607.28,-43.38,-3.006,676.49,-169.12,49.61,-0.884,11,2,9
T07_IBB_n3_s4t12,106,7.6,0.1604,-662.33,-47.31,-6.248,684.69,-131.91,11.45,-1.036,13,2,11
T41_SRR_lk30_sw3_s4t12,166,11.9,0.2169,-664.83,-47.49,-4.005,687.46,-142.73,1.08,-1.139,13,1,12
T44_VRP_v20-50_s5t15,593,42.4,0.3238,-670.64,-47.90,-1.131,847.57,-221.89,80.83,-0.494,13,6,7
T44_VRP_v20-50_s8t24,483,34.5,0.3872,-677.11,-48.36,-1.402,982.44,-384.69,107.42,-0.405,13,4,9
T19_LRS_lk30_sl2_fade_s4t12,206,14.7,0.2379,-677.22,-48.37,-3.287,721.40,-147.19,15.45,-0.912,12,2,10
T06_WEX_w10_r30_s4t12,113,8.1,0.1504,-681.45,-48.67,-6.031,681.45,-243.32,22.63,-0.897,11,1,10
T54_MTF_imp4_pp382_s5t15_INV,870,62.1,0.3149,-682.43,-48.75,-0.784,784.57,-248.58,123.37,-0.432,13,4,9
T41_SRR_lk20_sw3_s5t15,204,14.6,0.2402,-697.12,-49.79,-3.417,719.11,-202.48,38.26,-0.728,13,3,10
T44_VRP_v20-50_s4t12,641,45.8,0.3151,-708.69,-50.62,-1.106,790.52,-233.72,74.61,-0.543,13,5,8
T19_LRS_lk30_sl5_fade_s4t12,154,11.0,0.1948,-710.13,-50.72,-4.611,732.22,-142.96,-10.91,-1.461,12,0,12
T54_MTF_imp4_pp236_s5t20_INV,1045,74.6,0.2718,-728.72,-52.05,-0.697,1124.93,-444.14,385.00,-0.280,13,4,9
T06_WEX_w8_r30_s5t15,209,14.9,0.2344,-739.51,-52.82,-3.538,767.60,-240.71,95.11,-0.611,13,3,10
T19_LRS_lk30_sl5_flw_s4t12,157,11.2,0.1847,-754.48,-53.89,-4.806,777.00,-133.21,45.53,-1.073,12,2,10
T19_LRS_lk30_sl5_flw_s5t15,153,10.9,0.1961,-755.69,-53.98,-4.939,790.59,-150.87,65.74,-0.970,12,2,10
T07_IBB_n3_s5t20,106,7.6,0.1509,-765.03,-54.65,-7.217,841.21,-149.95,59.65,-0.910,13,2,11
T54_MTF_imp6_pp382_s4t12_INV,679,48.5,0.3019,-791.56,-56.54,-1.166,892.99,-270.57,188.98,-0.543,13,4,9
T07_IBB_n3_s5t15,106,7.6,0.1509,-832.29,-59.45,-7.852,888.47,-142.01,29.68,-1.161,13,2,11
T32_VWR_lk100_k5_flw_s4t12,209,14.9,0.2105,-880.23,-62.87,-4.212,925.49,-196.96,0.11,-1.292,11,1,10
T54_MTF_imp4_pp236_s5t15_INV,1060,75.7,0.3113,-900.34,-64.31,-0.849,1289.76,-363.12,311.43,-0.386,13,3,10
T52_FEXT_imp5_r500_s4,147,10.5,0.1224,-901.93,-64.42,-6.136,976.53,-214.83,41.31,-1.139,12,1,11
